wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
22;pomorskie;2202;chojnicki;2202052;gm.w Konarzyny;Słupski;2285;992;916;43,4136;40,0875
6;lubelskie;611;łukowski;611011;Łuków;Siedlecki;29441;12449;11800;42,2846;40,0802
22;pomorskie;2209;malborski;2209073;gm.m-w. Nowy Staw;Elbląski;7580;3212;3038;42,3747;40,0792
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1427;1348;42,4197;40,0713
24;śląskie;2407;lubliniecki;2407083;gm.m-w. Woźniki;Częstochowski;9568;4047;3834;42,2972;40,0711
14;mazowieckie;1416;ostrowski;1416032;gm.w Boguty-Pianki;Łomżyński;2558;1074;1025;41,9859;40,0704
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2524;2310;43,7814;40,0694
24;śląskie;2404;częstochowski;2404082;gm.w Kruszyna;Częstochowski;4802;2018;1924;42,0242;40,0666
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6501;6148;42,3628;40,0626
10;łódzkie;1017;wieluński;1017012;gm.w Biała;Sieradzki;5396;2261;2161;41,9014;40,0482
16;opolskie;1602;głubczycki;1602033;gm.m-w. Głubczyce;Opolski;22029;9277;8822;42,1127;40,0472
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;1823;1722;42,3953;40,0465
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1559;1446;43,1736;40,0443
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1364;1305;41,8533;40,043
20;podlaskie;2002;białostocki;2002073;gm.m-w. Michałowo;Białostocki;6446;2724;2581;42,2588;40,0403
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;19330;18392;42,073;40,0313
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2313;2172;42,6202;40,0221
16;opolskie;1607;nyski;1607092;gm.w Skoroszyce;Opolski;6164;2590;2466;42,0182;40,0065
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1719;1615;42,5811;40,005
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2503;2389;41,9123;40,0033
28;warmińsko-mazurskie;2801;bartoszycki;2801063;gm.m-w. Sępopol;Olsztyński;6080;2636;2432;43,3553;40
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;4813;4500;42,7784;39,9964
14;mazowieckie;1409;lipski;1409033;gm.m-w. Lipsko;Radomski;10881;4611;4352;42,3766;39,9963
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;3775;3488;43,2863;39,9954
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1524;1481;41,1558;39,9946
14;mazowieckie;1424;pułtuski;1424062;gm.w Winnica;Ciechanowski;4101;1785;1640;43,526;39,9902
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2719;2588;42,0117;39,9876
32;zachodniopomorskie;3212;pyrzycki;3212033;gm.m-w. Lipiany;Szczeciński;5794;2450;2316;42,2851;39,9724
10;łódzkie;1017;wieluński;1017042;gm.w Mokrsko;Sieradzki;5359;2269;2142;42,34;39,9701
10;łódzkie;1014;sieradzki;1014102;gm.w Wróblew;Sieradzki;6063;2613;2423;43,0975;39,9637
14;mazowieckie;1420;płoński;1420122;gm.w Załuski;Ciechanowski;5652;2425;2258;42,9052;39,9505
6;lubelskie;609;lubelski;609112;gm.w Niemce;Lubelski;20042;8430;8005;42,0617;39,9411
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1529;1451;42,0864;39,9394
30;wielkopolskie;3020;pleszewski;3020022;gm.w Czermin;Kaliski;4935;2062;1971;41,7832;39,9392
6;lubelskie;601;bialski;601062;gm.w Kodeń;Bialskopodlaski;3432;1462;1370;42,5991;39,9184
20;podlaskie;2011;sokólski;2011083;gm.m-w. Sokółka;Białostocki;25184;10585;10053;42,0307;39,9182
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3108;2949;42,0682;39,9161
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405062;gm.w Zbójno;Włocławski;4382;1929;1749;44,021;39,9133
14;mazowieckie;1409;lipski;1409042;gm.w Rzeczniów;Radomski;4332;1789;1729;41,2973;39,9123
30;wielkopolskie;3026;śremski;3026023;gm.m-w. Dolsk;Poznański;5908;2574;2358;43,568;39,912
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6251;5736;43,4913;39,9082
24;śląskie;2410;pszczyński;2410032;gm.w Miedźna;Katowicki;16660;7113;6648;42,6951;39,904
14;mazowieckie;1423;przysuski;1423042;gm.w Odrzywół;Radomski;3695;1654;1474;44,7632;39,8917
14;mazowieckie;1423;przysuski;1423082;gm.w Wieniawa;Radomski;5256;2267;2096;43,1317;39,8782
30;wielkopolskie;3019;pilski;3019093;gm.m-w. Wysoka;Pilski;6521;2737;2600;41,9721;39,8712
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1887;1808;41,6097;39,8677
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4265;3928;43,2863;39,866
24;śląskie;2404;częstochowski;2404032;gm.w Janów;Częstochowski;5958;2521;2375;42,3129;39,8624
24;śląskie;2404;częstochowski;2404092;gm.w Lelów;Częstochowski;4794;2058;1911;42,9287;39,8623
14;mazowieckie;1402;ciechanowski;1402033;gm.m-w. Glinojeck;Ciechanowski;7764;3329;3094;42,8774;39,8506
14;mazowieckie;1401;białobrzeski;1401022;gm.w Promna;Radomski;5540;2368;2207;42,7437;39,8375
32;zachodniopomorskie;3213;sławieński;3213042;gm.w Malechowo;Koszaliński;6201;2620;2470;42,2512;39,8323
32;zachodniopomorskie;3207;kamieński;3207052;gm.w Świerzno;Szczeciński;4213;1841;1678;43,6981;39,8291
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1678;1537;43,4828;39,829
14;mazowieckie;1429;sokołowski;1429022;gm.w Bielany;Siedlecki;3558;1498;1417;42,1023;39,8257
6;lubelskie;618;tomaszowski;618123;gm.m-w. Tyszowce;Zamojski;5437;2277;2164;41,8797;39,8014
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1874;1738;42,9128;39,7985
6;lubelskie;619;włodawski;619032;gm.w Hańsk;Chełmski;3680;1554;1464;42,2283;39,7826
4;kujawsko-pomorskie;414;świecki;414102;gm.w Świekatowo;Bydgoski;3640;1563;1448;42,9396;39,7802
20;podlaskie;2011;sokólski;2011072;gm.w Sidra;Białostocki;3358;1421;1335;42,3169;39,7558
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1625;1528;42,2627;39,7399
6;lubelskie;619;włodawski;619082;gm.w Wyryki;Chełmski;2529;1041;1005;41,1625;39,739
14;mazowieckie;1402;ciechanowski;1402022;gm.w Ciechanów;Ciechanowski;7159;3114;2843;43,4977;39,7123
6;lubelskie;614;puławski;614062;gm.w Kurów;Lubelski;7608;3186;3021;41,877;39,7082
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1799;1697;42,0917;39,7052
24;śląskie;2415;wodzisławski;2415062;gm.w Gorzyce;Katowicki;21370;8933;8482;41,8016;39,6912
30;wielkopolskie;3019;pilski;3019052;gm.w Miasteczko Krajeńskie;Pilski;3147;1330;1249;42,2625;39,6886
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3259;2986;43,3147;39,6863
28;warmińsko-mazurskie;2818;gołdapski;2818012;gm.w Banie Mazurskie;Suwalski;3614;1519;1434;42,031;39,679
32;zachodniopomorskie;3216;świdwiński;3216052;gm.w Sławoborze;Koszaliński;3977;1669;1578;41,9663;39,6781
26;świętokrzyskie;2610;skarżyski;2610032;gm.w Łączna;Kielecki;4921;2066;1952;41,9833;39,6667
6;lubelskie;603;chełmski;603052;gm.w Dubienka;Chełmski;2310;959;916;41,5152;39,6537
10;łódzkie;1012;radomszczański;1012062;gm.w Kobiele Wielkie;Piotrkowski;4388;1942;1740;44,2571;39,6536
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4255;4006;42,1162;39,6516
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5426;5011;42,9306;39,6471
2;dolnośląskie;216;polkowicki;216053;gm.m-w. Przemków;Legnicki;8282;3484;3283;42,0671;39,6402
6;lubelskie;604;hrubieszowski;604022;gm.w Dołhobyczów;Zamojski;5265;2206;2087;41,8993;39,6391
8;lubuskie;807;sulęciński;807053;gm.m-w. Torzym;Zielonogórski;6734;2903;2669;43,1096;39,6347
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2050;1879;43,2398;39,633
8;lubuskie;810;żagański;810073;gm.m-w. Szprotawa;Zielonogórski;20367;8668;8069;42,559;39,618
24;śląskie;2405;gliwicki;2405073;gm.m-w. Toszek;Katowicki;9361;3849;3707;41,1174;39,6005
14;mazowieckie;1403;garwoliński;1403062;gm.w Łaskarzew;Siedlecki;5447;2311;2157;42,427;39,5998
4;kujawsko-pomorskie;402;brodnicki;402022;gm.w Bobrowo;Toruński;6337;2664;2509;42,0388;39,5929
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2140;2048;41,3686;39,5902
2;dolnośląskie;214;oleśnicki;214053;gm.m-w. Międzybórz;Kaliski;5100;2132;2019;41,8039;39,5882
22;pomorskie;2208;lęborski;2208042;gm.w Nowa Wieś Lęborska;Słupski;13786;5749;5457;41,7017;39,5836
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1866;1716;43,0351;39,5756
6;lubelskie;607;kraśnicki;607011;Kraśnik;;33917;14168;13420;41,7726;39,5672
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1424;1325;42,5202;39,564
12;małopolskie;1202;brzeski;1202023;gm.m-w. Brzesko;;36264;15169;14344;41,8294;39,5544
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;5907;5460;42,7919;39,5538
10;łódzkie;1012;radomszczański;1012113;gm.m-w. Przedbórz;Piotrkowski;7052;2944;2789;41,747;39,5491
16;opolskie;1605;krapkowicki;1605013;gm.m-w. Gogolin;Opolski;12628;5185;4994;41,0596;39,547
20;podlaskie;2013;wysokomazowiecki;2013093;gm.m-w. Szepietowo;Łomżyński;6840;2830;2705;41,3743;39,5468
10;łódzkie;1001;bełchatowski;1001062;gm.w Rusiec;Sieradzki;5045;2102;1995;41,665;39,5441
10;łódzkie;1020;zgierski;1020062;gm.w Ozorków;Łódzki;7051;3000;2788;42,5472;39,5405
12;małopolskie;1201;bocheński;1201052;gm.w Łapanów;Tarnowski;8197;3469;3241;42,3204;39,5389
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2239;2023;43,7561;39,5349
24;śląskie;2415;wodzisławski;2415082;gm.w Marklowice;Katowicki;5417;2221;2141;41,0006;39,5237
32;zachodniopomorskie;3209;koszaliński;3209073;gm.m-w. Sianów;Koszaliński;13852;5800;5473;41,8712;39,5105
32;zachodniopomorskie;3212;pyrzycki;3212022;gm.w Kozielice;Szczeciński;2481;1040;980;41,9186;39,5002
22;pomorskie;2215;wejherowski;2215102;gm.w Wejherowo;Gdański;27177;11466;10733;42,1901;39,493
30;wielkopolskie;3007;kaliski;3007072;gm.w Mycielin;Kaliski;4862;2011;1920;41,3616;39,4899
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1589;1515;41,4126;39,484
30;wielkopolskie;3012;krotoszyński;3012023;gm.m-w. Kobylin;Leszczyński;8049;3429;3178;42,6016;39,4832
28;warmińsko-mazurskie;2801;bartoszycki;2801043;gm.m-w. Bisztynek;Olsztyński;6198;2642;2447;42,6267;39,4805
18;podkarpackie;1817;sanocki;1817011;Sanok;;36999;15312;14603;41,3849;39,4686
2;dolnośląskie;210;lubański;210033;gm.m-w. Leśna;Jeleniogórski;9948;4101;3926;41,2244;39,4652
2;dolnośląskie;203;głogowski;203022;gm.w Głogów;Legnicki;6845;2886;2700;42,1622;39,4449
12;małopolskie;1215;suski;1215032;gm.w Budzów;Bielski;8902;3754;3511;42,1703;39,4406
16;opolskie;1601;brzeski;1601062;gm.w Olszanka;Opolski;4874;2049;1922;42,0394;39,4337
22;pomorskie;2201;bytowski;2201072;gm.w Parchowo;Słupski;3842;1598;1515;41,5929;39,4326
8;lubuskie;811;żarski;811052;gm.w Lipinki Łużyckie;Zielonogórski;3345;1384;1319;41,3752;39,432
18;podkarpackie;1805;jasielski;1805011;Jasło;;34542;14236;13620;41,2136;39,4303
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5454;5033;42,7195;39,4219
6;lubelskie;612;opolski;612053;gm.m-w. Opole Lubelskie;Lubelski;16980;6959;6693;40,9835;39,417
28;warmińsko-mazurskie;2814;olsztyński;2814082;gm.w Kolno;Olsztyński;3085;1332;1216;43,1767;39,4165
2;dolnośląskie;203;głogowski;203052;gm.w Pęcław;Legnicki;2210;928;871;41,991;39,4118
4;kujawsko-pomorskie;402;brodnicki;402082;gm.w Osiek;Toruński;4022;1680;1585;41,7703;39,4083
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;8887;8258;42,4099;39,4083
22;pomorskie;2209;malborski;2209042;gm.w Malbork;Elbląski;4858;2031;1914;41,8073;39,3989
22;pomorskie;2206;kościerski;2206042;gm.w Kościerzyna;Gdański;16196;6760;6381;41,7387;39,3986
4;kujawsko-pomorskie;416;tucholski;416042;gm.w Lubiewo;Bydgoski;6008;2578;2367;42,9095;39,3975
14;mazowieckie;1402;ciechanowski;1402042;gm.w Gołymin-Ośrodek;Ciechanowski;3709;1555;1461;41,925;39,3907
14;mazowieckie;1422;przasnyski;1422072;gm.w Przasnysz;Ostrołęcki;7204;3015;2836;41,8517;39,367
30;wielkopolskie;3027;turecki;3027033;gm.m-w. Dobra;Koniński;6067;2568;2388;42,3273;39,3605
6;lubelskie;619;włodawski;619072;gm.w Wola Uhruska;Chełmski;3817;1558;1502;40,8174;39,3503
30;wielkopolskie;3027;turecki;3027073;gm.m-w. Tuliszków;Koniński;10526;4462;4142;42,3903;39,3502
2;dolnośląskie;211;lubiński;211032;gm.w Rudna;Legnicki;7793;3275;3066;42,0249;39,343
30;wielkopolskie;3011;kościański;3011043;gm.m-w. Krzywiń;Leszczyński;9926;4115;3905;41,4568;39,3411
6;lubelskie;609;lubelski;609033;gm.m-w. Bychawa;Lubelski;11532;4794;4529;41,5713;39,2733
32;zachodniopomorskie;3214;stargardzki;3214042;gm.w Dolice;Szczeciński;7700;3239;3023;42,0649;39,2597
14;mazowieckie;1411;makowski;1411022;gm.w Czerwonka;Ostrołęcki;2632;1118;1033;42,4772;39,2477
26;świętokrzyskie;2601;buski;2601022;gm.w Gnojno;Kielecki;4344;1867;1704;42,9788;39,2265
26;świętokrzyskie;2601;buski;2601052;gm.w Solec-Zdrój;Kielecki;5033;2211;1973;43,9301;39,2013
18;podkarpackie;1803;dębicki;1803011;Dębica;;45189;18632;17709;41,2313;39,1887
14;mazowieckie;1429;sokołowski;1429062;gm.w Repki;Siedlecki;5091;2098;1995;41,21;39,1868
20;podlaskie;2062;Łomża;2062011;Łomża;;62573;25684;24520;41,0465;39,1862
14;mazowieckie;1415;ostrołęcki;1415102;gm.w Rzekuń;Ostrołęcki;10963;4519;4295;41,2205;39,1772
4;kujawsko-pomorskie;402;brodnicki;402092;gm.w Świedziebnia;Toruński;5116;2194;2004;42,8851;39,1712
2;dolnośląskie;208;kłodzki;208143;gm.m-w. Szczytna;Wałbrzyski;7185;3029;2813;42,1573;39,151
8;lubuskie;804;nowosolski;804063;gm.m-w. Nowe Miasteczko;Zielonogórski;5333;2233;2087;41,8714;39,1337
2;dolnośląskie;211;lubiński;211043;gm.m-w. Ścinawa;Legnicki;9872;4082;3863;41,3493;39,1309
24;śląskie;2417;żywiecki;2417052;gm.w Koszarawa;Bielski;2346;991;918;42,2421;39,1304
6;lubelskie;609;lubelski;609102;gm.w Niedrzwica Duża;Lubelski;11893;4928;4653;41,4361;39,1239
14;mazowieckie;1434;wołomiński;1434052;gm.w Dąbrówka;Ostrołęcki;8188;3481;3201;42,5134;39,0938
26;świętokrzyskie;2604;kielecki;2604043;gm.m-w. Chmielnik;Kielecki;11170;4729;4366;42,3366;39,0868
20;podlaskie;2063;Suwałki;2063011;Suwałki;;69639;28652;27218;41,1436;39,0844
12;małopolskie;1211;nowotarski;1211011;Nowy Targ;;33257;13584;12997;40,8455;39,0805
10;łódzkie;1012;radomszczański;1012022;gm.w Dobryszyce;Piotrkowski;4463;1875;1744;42,0121;39,0769
18;podkarpackie;1816;rzeszowski;1816092;gm.w Krasne;Rzeszowski;11809;4873;4614;41,2651;39,0719
6;lubelskie;601;bialski;601011;Międzyrzec Podlaski;Bialskopodlaski;16667;6859;6512;41,1532;39,0712
26;świętokrzyskie;2601;buski;2601083;gm.m-w. Wiślica;Kielecki;5420;2412;2117;44,5018;39,059
28;warmińsko-mazurskie;2804;elbląski;2804012;gm.w Elbląg;Elbląski;7593;3198;2965;42,1177;39,0491
20;podlaskie;2001;augustowski;2001062;gm.w Płaska;Suwalski;2590;1054;1011;40,695;39,0347
28;warmińsko-mazurskie;2815;ostródzki;2815073;gm.m-w. Miłomłyn;Olsztyński;4886;2052;1907;41,9975;39,0299
24;śląskie;2417;żywiecki;2417092;gm.w Milówka;Bielski;10040;4224;3918;42,0717;39,0239
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2029;1900;41,6547;39,0064
14;mazowieckie;1406;grójecki;1406062;gm.w Jasieniec;Radomski;5356;2227;2089;41,5795;39,003
14;mazowieckie;1416;ostrowski;1416052;gm.w Małkinia Górna;Ostrołęcki;11546;4836;4503;41,8846;39,0005
6;lubelskie;617;świdnicki;617033;gm.m-w. Piaski;Lubelski;10467;4448;4082;42,4955;38,9988
24;śląskie;2411;raciborski;2411033;gm.m-w. Krzanowice;Katowicki;5676;2305;2212;40,6096;38,9711
10;łódzkie;1016;tomaszowski;1016082;gm.w Rzeczyca;Piotrkowski;4609;1919;1796;41,6359;38,9672
14;mazowieckie;1402;ciechanowski;1402082;gm.w Regimin;Ciechanowski;4954;2099;1930;42,3698;38,9584
30;wielkopolskie;3022;rawicki;3022023;gm.m-w. Jutrosin;Leszczyński;7044;2914;2744;41,3685;38,9551
10;łódzkie;1012;radomszczański;1012102;gm.w Masłowice;Piotrkowski;4139;1719;1612;41,5318;38,9466
4;kujawsko-pomorskie;401;aleksandrowski;401082;gm.w Waganiec;Włocławski;4564;1949;1777;42,7038;38,9351
4;kujawsko-pomorskie;408;lipnowski;408043;gm.m-w. Dobrzyń nad Wisłą;Włocławski;7505;3158;2922;42,0786;38,934
28;warmińsko-mazurskie;2816;piski;2816023;gm.m-w. Orzysz;Suwalski;8830;3661;3436;41,4609;38,9128
22;pomorskie;2201;bytowski;2201082;gm.w Studzienice;Słupski;3788;1525;1474;40,2587;38,9124
10;łódzkie;1003;łaski;1003032;gm.w Sędziejowice;Sieradzki;6343;2619;2468;41,2896;38,909
26;świętokrzyskie;2609;sandomierski;2609043;gm.m-w. Koprzywnica;Tarnobrzeski;6537;2804;2543;42,8943;38,9016
14;mazowieckie;1415;ostrołęcki;1415042;gm.w Goworowo;Ostrołęcki;8211;3448;3194;41,9924;38,899
6;lubelskie;609;lubelski;609142;gm.w Wólka;Lubelski;12746;5198;4958;40,7814;38,8985
16;opolskie;1610;prudnicki;1610032;gm.w Lubrza;Opolski;4283;1740;1666;40,6257;38,898
28;warmińsko-mazurskie;2804;elbląski;2804042;gm.w Markusy;Elbląski;4021;1720;1564;42,7754;38,8958
6;lubelskie;615;radzyński;615011;Radzyń Podlaski;Bialskopodlaski;15428;6289;5999;40,7635;38,8838
24;śląskie;2407;lubliniecki;2407022;gm.w Boronów;Częstochowski;3449;1437;1341;41,6643;38,8808
14;mazowieckie;1429;sokołowski;1429042;gm.w Jabłonna Lacka;Siedlecki;4375;1807;1701;41,3029;38,88
30;wielkopolskie;3029;wolsztyński;3029012;gm.w Przemęt;Leszczyński;14147;5971;5499;42,2068;38,8704
26;świętokrzyskie;2611;starachowicki;2611032;gm.w Mirzec;Kielecki;8225;3460;3197;42,0669;38,8693
24;śląskie;2413;tarnogórski;2413082;gm.w Tworóg;Katowicki;8282;3369;3218;40,6786;38,8553
30;wielkopolskie;3027;turecki;3027022;gm.w Brudzew;Koniński;5958;2501;2313;41,9772;38,8218
26;świętokrzyskie;2604;kielecki;2604053;gm.m-w. Daleszyce;Kielecki;15828;6625;6144;41,8562;38,8173
10;łódzkie;1015;skierniewicki;1015032;gm.w Godzianów;Skierniewicki;2665;1111;1034;41,6886;38,7992
26;świętokrzyskie;2605;konecki;2605083;gm.m-w. Stąporków;Kielecki;16475;6831;6390;41,4628;38,786
26;świętokrzyskie;2604;kielecki;2604133;gm.m-w. Nowa Słupia;Kielecki;9361;3935;3630;42,0361;38,7779
16;opolskie;1609;opolski;1609032;gm.w Dobrzeń Wielki;Opolski;9523;3853;3692;40,4599;38,7693
26;świętokrzyskie;2609;sandomierski;2609033;gm.m-w. Klimontów;Tarnobrzeski;7987;3355;3096;42,0058;38,763
12;małopolskie;1216;tarnowski;1216092;gm.w Tarnów;Tarnowski;26224;10735;10165;40,9358;38,7622
4;kujawsko-pomorskie;406;grudziądzki;406043;gm.m-w. Radzyń Chełmiński;Toruński;4608;1974;1786;42,8385;38,7587
10;łódzkie;1012;radomszczański;1012092;gm.w Ładzice;Piotrkowski;4766;1976;1847;41,4603;38,7537
20;podlaskie;2002;białostocki;2002032;gm.w Dobrzyniewo Duże;Białostocki;9619;3913;3727;40,6799;38,7462
26;świętokrzyskie;2604;kielecki;2604142;gm.w Piekoszów;Kielecki;16433;6736;6367;40,9907;38,7452
28;warmińsko-mazurskie;2815;ostródzki;2815063;gm.m-w. Miłakowo;Olsztyński;5372;2228;2081;41,4743;38,7379
10;łódzkie;1009;pajęczański;1009062;gm.w Siemkowice;Sieradzki;4745;1944;1838;40,9694;38,7355
16;opolskie;1601;brzeski;1601043;gm.m-w. Lewin Brzeski;Opolski;12844;5285;4973;41,1476;38,7185
10;łódzkie;1018;wieruszowski;1018052;gm.w Łubnice;Kaliski;4015;1628;1554;40,5479;38,7049
2;dolnośląskie;209;legnicki;209022;gm.w Chojnów;Legnicki;9517;3868;3683;40,6431;38,6992
2;dolnośląskie;202;dzierżoniowski;202073;gm.m-w. Niemcza;Wałbrzyski;5411;2215;2094;40,9351;38,6989
28;warmińsko-mazurskie;2814;olsztyński;2814063;gm.m-w. Jeziorany;Olsztyński;7601;3183;2941;41,8761;38,6923
30;wielkopolskie;3004;gostyński;3004073;gm.m-w. Poniec;Leszczyński;7715;3197;2985;41,4388;38,6909
22;pomorskie;2212;słupski;2212053;gm.m-w. Kępice;Słupski;8941;3674;3458;41,0916;38,6758
2;dolnośląskie;201;bolesławiecki;201062;gm.w Warta Bolesławiecka;Legnicki;8579;3558;3318;41,4734;38,6758
26;świętokrzyskie;2604;kielecki;2604012;gm.w Bieliny;Kielecki;10260;4239;3968;41,3158;38,6745
14;mazowieckie;1420;płoński;1420032;gm.w Baboszewo;Ciechanowski;7913;3238;3060;40,92;38,6705
24;śląskie;2411;raciborski;2411042;gm.w Krzyżanowice;Katowicki;11185;4530;4324;40,5007;38,6589
4;kujawsko-pomorskie;412;rypiński;412042;gm.w Rypin;Włocławski;7533;3147;2911;41,7762;38,6433
16;opolskie;1603;kędzierzyńsko-kozielski;1603052;gm.w Polska Cerekiew;Opolski;3956;1596;1528;40,3438;38,6249
8;lubuskie;801;gorzowski;801073;gm.m-w. Witnica;Gorzowski;12778;5204;4935;40,7262;38,6211
22;pomorskie;2212;słupski;2212022;gm.w Damnica;Słupski;6080;2490;2348;40,9539;38,6184
2;dolnośląskie;216;polkowicki;216013;gm.m-w. Chocianów;Legnicki;12721;5146;4910;40,4528;38,5976
10;łódzkie;1015;skierniewicki;1015092;gm.w Słupia;Skierniewicki;2609;1083;1007;41,5102;38,5972
4;kujawsko-pomorskie;417;wąbrzeski;417052;gm.w Ryńsk;Toruński;8574;3595;3309;41,9291;38,5934
16;opolskie;1609;opolski;1609092;gm.w Popielów;Opolski;7969;3260;3075;40,9085;38,587
32;zachodniopomorskie;3203;drawski;3203013;gm.m-w. Czaplinek;Koszaliński;11740;4760;4530;40,5451;38,586
26;świętokrzyskie;2610;skarżyski;2610042;gm.w Skarżysko Kościelne;Kielecki;5951;2431;2296;40,8503;38,5818
6;lubelskie;602;biłgorajski;602011;Biłgoraj;Zamojski;26114;10556;10065;40,4228;38,5425
26;świętokrzyskie;2612;staszowski;2612083;gm.m-w. Szydłów;Kielecki;4590;1908;1769;41,5686;38,5403
28;warmińsko-mazurskie;2812;nowomiejski;2812052;gm.w Nowe Miasto Lubawskie;Toruński;8311;3436;3203;41,3428;38,5393
22;pomorskie;2206;kościerski;2206082;gm.w Stara Kiszewa;Gdański;6826;2792;2629;40,9024;38,5145
32;zachodniopomorskie;3202;choszczeński;3202053;gm.m-w. Pełczyce;Gorzowski;7710;3211;2968;41,6472;38,4955
12;małopolskie;1201;bocheński;1201082;gm.w Trzciana;Tarnowski;5646;2360;2173;41,7995;38,4874
6;lubelskie;617;świdnicki;617022;gm.w Mełgiew;Lubelski;10022;4104;3856;40,9499;38,4754
24;śląskie;2409;myszkowski;2409032;gm.w Niegowa;Częstochowski;5604;2292;2156;40,8994;38,4725
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4030;3781;40,9928;38,46
14;mazowieckie;1433;węgrowski;1433072;gm.w Sadowne;Siedlecki;5789;2345;2226;40,5079;38,4522
4;kujawsko-pomorskie;414;świecki;414042;gm.w Jeżewo;Bydgoski;8055;3331;3097;41,3532;38,4482
32;zachodniopomorskie;3218;łobeski;3218053;gm.m-w. Węgorzyno;Szczeciński;6856;2859;2636;41,7007;38,4481
28;warmińsko-mazurskie;2818;gołdapski;2818022;gm.w Dubeninki;Suwalski;2857;1201;1098;42,0371;38,4319
20;podlaskie;2002;białostocki;2002052;gm.w Juchnowiec Kościelny;Białostocki;16932;6846;6507;40,4323;38,4302
2;dolnośląskie;226;złotoryjski;226043;gm.m-w. Świerzawa;Jeleniogórski;7484;3098;2876;41,395;38,4286
26;świętokrzyskie;2607;ostrowiecki;2607043;gm.m-w. Ćmielów;Tarnobrzeski;7284;2943;2798;40,4036;38,413
20;podlaskie;2002;białostocki;2002133;gm.m-w. Wasilków;Białostocki;18067;7324;6940;40,538;38,4126
4;kujawsko-pomorskie;417;wąbrzeski;417042;gm.w Płużnica;Toruński;4771;1987;1832;41,6475;38,3987
6;lubelskie;620;zamojski;620072;gm.w Nielisz;Zamojski;5387;2164;2068;40,1708;38,3887
22;pomorskie;2206;kościerski;2206062;gm.w Lipusz;Gdański;3772;1563;1448;41,4369;38,3881
