wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2535;2420;42,4481;40,5224
30;wielkopolskie;3004;gostyński;3004052;gm.w Piaski;Leszczyński;8613;3666;3490;42,5636;40,5201
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2320;2199;42,7492;40,5196
14;mazowieckie;1403;garwoliński;1403082;gm.w Miastków Kościelny;Siedlecki;4835;2153;1959;44,5295;40,5171
18;podkarpackie;1811;mielecki;1811011;Mielec;;60075;25723;24339;42,8181;40,5144
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1435;1356;42,8486;40,4897
24;śląskie;2407;lubliniecki;2407083;gm.m-w. Woźniki;Częstochowski;9568;4072;3874;42,5585;40,4891
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2115;1972;43,4202;40,4845
10;łódzkie;1015;skierniewicki;1015062;gm.w Maków;Skierniewicki;6005;2566;2431;42,7311;40,4829
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1888;1755;43,5424;40,4751
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2552;2333;44,2671;40,4683
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1880;1767;43,0501;40,4626
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1575;1461;43,6167;40,4597
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2574;2466;42,2244;40,4528
14;mazowieckie;1403;garwoliński;1403032;gm.w Borowie;Siedlecki;5231;2306;2116;44,0833;40,4512
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4232;3976;43,0475;40,4435
12;małopolskie;1215;suski;1215032;gm.w Budzów;Bielski;8902;3786;3600;42,5298;40,4404
6;lubelskie;611;łukowski;611011;Łuków;Siedlecki;29441;12553;11905;42,6378;40,4368
20;podlaskie;2011;sokólski;2011083;gm.m-w. Sokółka;Białostocki;25184;10697;10183;42,4754;40,4344
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4298;3984;43,6212;40,4344
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1542;1497;41,6419;40,4267
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5540;5161;43,3931;40,4245
6;lubelskie;609;lubelski;609052;gm.w Głusk;Lubelski;11981;5072;4843;42,3337;40,4223
