wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
22;pomorskie;2202;chojnicki;2202011;Chojnice;;39647;21050;20547;53,0936;51,8249
30;wielkopolskie;3024;szamotulski;3024022;gm.w Duszniki;Poznański;9179;4927;4756;53,6769;51,8139
12;małopolskie;1203;chrzanowski;1203043;gm.m-w. Libiąż;Katowicki;22136;11729;11469;52,9861;51,8115
2;dolnośląskie;207;kamiennogórski;207033;gm.m-w. Lubawka;Jeleniogórski;10759;5749;5573;53,4343;51,7985
32;zachodniopomorskie;3202;choszczeński;3202042;gm.w Krzęcin;Gorzowski;3622;1917;1876;52,9266;51,7946
4;kujawsko-pomorskie;408;lipnowski;408011;Lipno;Włocławski;14283;7688;7397;53,8262;51,7888
2;dolnośląskie;211;lubiński;211011;Lubin;;71710;38172;37118;53,2311;51,7613
26;świętokrzyskie;2602;jędrzejowski;2602052;gm.w Oksa;Kielecki;4533;2420;2346;53,3863;51,7538
32;zachodniopomorskie;3204;goleniowski;3204023;gm.m-w. Goleniów;;36139;19385;18703;53,6401;51,753
12;małopolskie;1219;wielicki;1219043;gm.m-w. Niepołomice;Krakowski;29638;15777;15338;53,2323;51,7511
24;śląskie;2405;gliwicki;2405042;gm.w Pilchowice;Katowicki;12138;6431;6281;52,9824;51,7466
16;opolskie;1602;głubczycki;1602022;gm.w Branice;Opolski;6363;3366;3292;52,8996;51,7366
30;wielkopolskie;3024;szamotulski;3024063;gm.m-w. Pniewy;Poznański;12643;6733;6541;53,2548;51,7361
8;lubuskie;806;strzelecko-drezdenecki;806013;gm.m-w. Dobiegniew;Gorzowski;6462;3439;3342;53,2188;51,7177
8;lubuskie;803;międzyrzecki;803053;gm.m-w. Skwierzyna;Gorzowski;11948;6415;6179;53,691;51,7158
24;śląskie;2468;Jaworzno;2468011;Jaworzno;;90368;47830;46734;52,928;51,7152
26;świętokrzyskie;2610;skarżyski;2610053;gm.m-w. Suchedniów;Kielecki;10036;5324;5190;53,049;51,7138
14;mazowieckie;1404;gostyniński;1404011;Gostynin;Płocki;18355;9723;9491;52,9719;51,708
4;kujawsko-pomorskie;407;inowrocławski;407053;gm.m-w. Janikowo;Bydgoski;12961;6842;6700;52,7891;51,6935
2;dolnośląskie;210;lubański;210021;Świeradów-Zdrój;Jeleniogórski;3995;2125;2065;53,1915;51,6896
32;zachodniopomorskie;3207;kamieński;3207033;gm.m-w. Kamień Pomorski;Szczeciński;14217;7693;7347;54,1113;51,6776
18;podkarpackie;1821;leski;1821022;gm.w Cisna;Krośnieński;1771;938;915;52,9644;51,6657
10;łódzkie;1005;łowicki;1005062;gm.w Kocierzew Południowy;Skierniewicki;4179;2265;2159;54,1996;51,6631
30;wielkopolskie;3011;kościański;3011032;gm.w Kościan;Leszczyński;16204;8584;8371;52,9746;51,6601
28;warmińsko-mazurskie;2804;elbląski;2804093;gm.m-w. Tolkmicko;Elbląski;6528;3491;3372;53,4773;51,6544
30;wielkopolskie;3010;koniński;3010043;gm.m-w. Kleczew;Koniński;9908;5274;5113;53,2297;51,6048
4;kujawsko-pomorskie;401;aleksandrowski;401072;gm.w Raciążek;Włocławski;3116;1654;1608;53,0809;51,6046
30;wielkopolskie;3005;grodziski;3005043;gm.m-w. Rakoniewice;Poznański;13191;7033;6807;53,3167;51,6034
10;łódzkie;1020;zgierski;1020043;gm.m-w. Aleksandrów Łódzki;;32685;17408;16865;53,2599;51,5986
4;kujawsko-pomorskie;410;nakielski;410033;gm.m-w. Nakło nad Notecią;;31552;16791;16276;53,2169;51,5847
30;wielkopolskie;3009;kolski;3009011;Koło;Koniński;21247;11270;10960;53,0428;51,5838
24;śląskie;2402;bielski;2402082;gm.w Porąbka;Bielski;15581;8224;8037;52,7822;51,5821
8;lubuskie;810;żagański;810011;Gozdnica;Zielonogórski;2977;1564;1535;52,5361;51,562
4;kujawsko-pomorskie;411;radziejowski;411042;gm.w Osięciny;Włocławski;7529;3984;3882;52,9154;51,5606
14;mazowieckie;1413;mławski;1413011;Mława;;31129;16741;16048;53,7794;51,5532
30;wielkopolskie;3016;obornicki;3016023;gm.m-w. Rogoźno;Pilski;18372;9785;9469;53,2604;51,5404
14;mazowieckie;1403;garwoliński;1403011;Garwolin;Siedlecki;17548;9402;9044;53,5788;51,5386
14;mazowieckie;1429;sokołowski;1429011;Sokołów Podlaski;Siedlecki;18814;9922;9694;52,7373;51,5255
12;małopolskie;1212;olkuski;1212073;gm.m-w. Wolbrom;Katowicki;22614;12099;11651;53,5023;51,5212
30;wielkopolskie;3015;nowotomyski;3015023;gm.m-w. Lwówek;Poznański;9017;4846;4645;53,7429;51,5138
26;świętokrzyskie;2605;konecki;2605033;gm.m-w. Końskie;;34857;18432;17955;52,8789;51,5105
8;lubuskie;808;świebodziński;808032;gm.w Skąpe;Zielonogórski;5056;2698;2604;53,3623;51,5032
14;mazowieckie;1434;wołomiński;1434123;gm.m-w. Wołomin;;51726;27544;26636;53,2498;51,4944
10;łódzkie;1016;tomaszowski;1016011;Tomaszów Mazowiecki;;61338;32366;31582;52,7666;51,4885
26;świętokrzyskie;2605;konecki;2605012;gm.w Fałków;Piotrkowski;4328;2314;2228;53,4658;51,4787
14;mazowieckie;1427;sierpecki;1427011;Sierpc;Płocki;17788;9445;9156;53,0976;51,4729
2;dolnośląskie;265;Wałbrzych;265011;Wałbrzych;;109971;58308;56589;53,0213;51,4581
32;zachodniopomorskie;3217;wałecki;3217033;gm.m-w. Mirosławiec;Pilski;5352;2848;2754;53,2138;51,4574
26;świętokrzyskie;2608;pińczowski;2608013;gm.m-w. Działoszyce;Kielecki;4836;2640;2488;54,5906;51,4475
14;mazowieckie;1438;żyrardowski;1438011;Żyrardów;;39550;21247;20341;53,7219;51,4311
12;małopolskie;1206;krakowski;1206143;gm.m-w. Świątniki Górne;Krakowski;10302;5426;5298;52,6694;51,4269
4;kujawsko-pomorskie;407;inowrocławski;407073;gm.m-w. Pakość;Bydgoski;9697;5133;4985;52,9339;51,4077
