wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
2;dolnośląskie;203;głogowski;203062;gm.w Żukowice;Legnicki;3469;1671;1587;48,1695;45,7481
24;śląskie;2404;częstochowski;2404052;gm.w Kłomnice;Częstochowski;13422;6412;6139;47,7723;45,7383
10;łódzkie;1003;łaski;1003052;gm.w Wodzierady;Sieradzki;3496;1643;1599;46,9966;45,738
8;lubuskie;806;strzelecko-drezdenecki;806032;gm.w Stare Kurowo;Gorzowski;4034;1928;1845;47,7938;45,7362
10;łódzkie;1021;brzeziński;1021032;gm.w Dmosin;Skierniewicki;4446;2148;2033;48,3131;45,7265
26;świętokrzyskie;2611;starachowicki;2611053;gm.m-w. Wąchock;Kielecki;6739;3261;3080;48,39;45,7041
4;kujawsko-pomorskie;412;rypiński;412032;gm.w Rogowo;Włocławski;4770;2290;2180;48,0084;45,7023
24;śląskie;2413;tarnogórski;2413092;gm.w Zbrosławice;Katowicki;16385;7734;7488;47,2017;45,7003
32;zachodniopomorskie;3206;gryfiński;3206033;gm.m-w. Chojna;Szczeciński;13616;6502;6222;47,7526;45,6962
22;pomorskie;2210;nowodworski;2210042;gm.w Stegna;Elbląski;9713;4653;4438;47,9049;45,6913
24;śląskie;2476;Świętochłowice;2476011;Świętochłowice;;49108;23461;22437;47,7743;45,6891
18;podkarpackie;1809;lubaczowski;1809011;Lubaczów;Przemyski;11830;5630;5404;47,5909;45,6805
10;łódzkie;1002;kutnowski;1002092;gm.w Oporów;Płocki;2487;1199;1136;48,2107;45,6775
14;mazowieckie;1407;kozienicki;1407062;gm.w Magnuszew;Radomski;6706;3248;3063;48,4342;45,6755
24;śląskie;2415;wodzisławski;2415052;gm.w Godów;Katowicki;13845;6560;6322;47,3817;45,6627
4;kujawsko-pomorskie;411;radziejowski;411072;gm.w Topólka;Włocławski;4738;2289;2163;48,3115;45,6522
10;łódzkie;1017;wieluński;1017022;gm.w Czarnożyły;Sieradzki;4489;2146;2049;47,8057;45,6449
