wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11325;11005;53,6654;52,149
30;wielkopolskie;3008;kępiński;3008033;gm.m-w. Kępno;Kaliski;24375;13065;12708;53,6;52,1354
6;lubelskie;663;Lublin;663011;Lublin;;338586;182645;176467;53,9435;52,1188
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;40014;38854;53,6676;52,1118
10;łódzkie;1062;Piotrków Trybunalski;1062011;Piotrków Trybunalski;;72250;39082;37624;54,0927;52,0747
4;kujawsko-pomorskie;413;sępoleński;413023;gm.m-w. Sępólno Krajeńskie;Bydgoski;15761;8412;8207;53,3722;52,0716
28;warmińsko-mazurskie;2812;nowomiejski;2812011;Nowe Miasto Lubawskie;Toruński;10709;5765;5574;53,8332;52,0497
2;dolnośląskie;203;głogowski;203011;Głogów;;66120;35540;34405;53,7508;52,0342
30;wielkopolskie;3025;średzki;3025052;gm.w Zaniemyśl;Poznański;6948;3742;3614;53,8572;52,015
14;mazowieckie;1420;płoński;1420011;Płońsk;Ciechanowski;21924;11827;11398;53,9454;51,9887
14;mazowieckie;1422;przasnyski;1422011;Przasnysz;Ostrołęcki;17055;9153;8862;53,6675;51,9613
32;zachodniopomorskie;3214;stargardzki;3214053;gm.m-w. Ińsko;Szczeciński;3318;1782;1724;53,7071;51,959
12;małopolskie;1206;krakowski;1206042;gm.w Jerzmanowice-Przeginia;Krakowski;10955;5897;5692;53,8293;51,958
14;mazowieckie;1412;miński;1412073;gm.m-w. Halinów;Warszawski;16438;8818;8536;53,644;51,9285
24;śląskie;2417;żywiecki;2417011;Żywiec;;30733;16564;15954;53,8965;51,9116
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;3024;2943;53,3145;51,8865
32;zachodniopomorskie;3214;stargardzki;3214011;Stargard;;67579;36253;35061;53,6454;51,8815
4;kujawsko-pomorskie;462;Grudziądz;462011;Grudziądz;;93564;50230;48537;53,6852;51,8757
14;mazowieckie;1432;warszawski zachodni;1432032;gm.w Kampinos;Warszawski;4348;2344;2254;53,9098;51,8399
12;małopolskie;1203;chrzanowski;1203013;gm.m-w. Alwernia;Krakowski;12490;6662;6474;53,3387;51,8335
32;zachodniopomorskie;3208;kołobrzeski;3208042;gm.w Kołobrzeg;Koszaliński;10964;5866;5682;53,5024;51,8242
14;mazowieckie;1403;garwoliński;1403021;Łaskarzew;Siedlecki;4809;2583;2492;53,7118;51,8195
30;wielkopolskie;3029;wolsztyński;3029033;gm.m-w. Wolsztyn;;30517;16357;15811;53,5996;51,8105
32;zachodniopomorskie;3206;gryfiński;3206043;gm.m-w. Gryfino;;31626;16995;16375;53,7374;51,777
2;dolnośląskie;210;lubański;210011;Lubań;Jeleniogórski;20723;11015;10729;53,1535;51,7734
4;kujawsko-pomorskie;411;radziejowski;411053;gm.m-w. Piotrków Kujawski;Włocławski;9192;4944;4759;53,7859;51,7733
12;małopolskie;1206;krakowski;1206063;gm.m-w. Krzeszowice;;32104;17157;16604;53,4419;51,7194
24;śląskie;2416;zawierciański;2416063;gm.m-w. Ogrodzieniec;Katowicki;9018;4820;4661;53,4487;51,6855
8;lubuskie;809;zielonogórski;809092;gm.w Zabór;Zielonogórski;4409;2346;2278;53,2093;51,667
8;lubuskie;805;słubicki;805043;gm.m-w. Rzepin;Gorzowski;9678;5215;4998;53,8851;51,6429
6;lubelskie;616;rycki;616011;Dęblin;Lubelski;15887;8483;8203;53,3959;51,6334
14;mazowieckie;1401;białobrzeski;1401013;gm.m-w. Białobrzegi;Radomski;10236;5509;5285;53,8199;51,6315
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;8079;7885;52,8973;51,6271
8;lubuskie;808;świebodziński;808053;gm.m-w. Świebodzin;Zielonogórski;29837;15959;15395;53,4873;51,597
24;śląskie;2408;mikołowski;2408052;gm.w Wyry;Katowicki;8600;4559;4437;53,0116;51,593
14;mazowieckie;1414;nowodworski;1414063;gm.m-w. Zakroczym;Warszawski;5986;3225;3088;53,8757;51,587
24;śląskie;2404;częstochowski;2404072;gm.w Konopiska;Częstochowski;10728;5741;5532;53,5142;51,566
32;zachodniopomorskie;3217;wałecki;3217011;Wałcz;Pilski;24949;13308;12860;53,3408;51,5452
28;warmińsko-mazurskie;2861;Elbląg;2861011;Elbląg;;118582;63151;61121;53,2551;51,5432
2;dolnośląskie;207;kamiennogórski;207011;Kamienna Góra;Jeleniogórski;18585;9884;9579;53,1827;51,5416
2;dolnośląskie;220;trzebnicki;220033;gm.m-w. Trzebnica;Wrocławski;24442;13093;12590;53,5676;51,5097
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405022;gm.w Ciechocin;Toruński;4003;2131;2061;53,2351;51,4864
30;wielkopolskie;3015;nowotomyski;3015053;gm.m-w. Opalenica;Poznański;16357;8838;8421;54,0319;51,4825
8;lubuskie;811;żarski;811021;Żary;;37052;19628;19071;52,9742;51,4709
28;warmińsko-mazurskie;2806;giżycki;2806011;Giżycko;Suwalski;28964;15430;14906;53,273;51,4639
28;warmińsko-mazurskie;2817;szczycieński;2817011;Szczytno;Olsztyński;22813;12206;11740;53,5046;51,4619
30;wielkopolskie;3022;rawicki;3022033;gm.m-w. Miejska Górka;Leszczyński;9233;4958;4751;53,6987;51,4567
4;kujawsko-pomorskie;415;toruński;415092;gm.w Zławieś Wielka;Toruński;14675;7821;7549;53,2947;51,4412
4;kujawsko-pomorskie;415;toruński;415042;gm.w Lubicz;Toruński;20389;10801;10485;52,9746;51,4248
24;śląskie;2408;mikołowski;2408011;Łaziska Górne;Katowicki;22130;11662;11380;52,6977;51,4234
30;wielkopolskie;3014;międzychodzki;3014033;gm.m-w. Międzychód;Gorzowski;18309;9698;9415;52,9685;51,4228
8;lubuskie;808;świebodziński;808012;gm.w Lubrza;Zielonogórski;3602;1917;1852;53,2204;51,4159
12;małopolskie;1208;miechowski;1208032;gm.w Kozłów;Kielecki;4557;2465;2343;54,0926;51,4154
14;mazowieckie;1437;żuromiński;1437063;gm.m-w. Żuromin;Ciechanowski;14189;7559;7294;53,2737;51,406
4;kujawsko-pomorskie;415;toruński;415082;gm.w Wielka Nieszawka;Toruński;5278;2817;2713;53,3725;51,402
8;lubuskie;809;zielonogórski;809033;gm.m-w. Czerwieńsk;Zielonogórski;10041;5367;5160;53,4509;51,3893
4;kujawsko-pomorskie;411;radziejowski;411062;gm.w Radziejów;Włocławski;4360;2304;2240;52,844;51,3761
24;śląskie;2402;bielski;2402102;gm.w Wilkowice;Bielski;13382;7091;6874;52,9891;51,3675
14;mazowieckie;1414;nowodworski;1414022;gm.w Czosnów;Warszawski;9971;5347;5121;53,6255;51,3589
24;śląskie;2410;pszczyński;2410012;gm.w Goczałkowice-Zdrój;Katowicki;6735;3567;3459;52,9621;51,3586
24;śląskie;2404;częstochowski;2404013;gm.m-w. Blachownia;Częstochowski;12831;6833;6588;53,2538;51,3444
22;pomorskie;2203;człuchowski;2203023;gm.m-w. Czarne;Słupski;8949;4759;4594;53,1791;51,3353
10;łódzkie;1004;łęczycki;1004082;gm.w Witonia;Płocki;3201;1716;1643;53,6082;51,3277
14;mazowieckie;1420;płoński;1420021;Raciąż;Ciechanowski;4390;2304;2253;52,4829;51,3212
2;dolnośląskie;221;wałbrzyski;221063;gm.m-w. Mieroszów;Wałbrzyski;6586;3479;3380;52,8242;51,321
10;łódzkie;1006;łódzki wschodni;1006082;gm.w Nowosolna;Łódzki;5159;2735;2647;53,0142;51,3084
24;śląskie;2416;zawierciański;2416092;gm.w Włodowice;Częstochowski;5203;2753;2669;52,9118;51,2973
12;małopolskie;1215;suski;1215011;Jordanów;Nowosądecki;5152;2732;2642;53,028;51,2811
12;małopolskie;1212;olkuski;1212011;Bukowno;Katowicki;9976;5294;5115;53,0674;51,2731
30;wielkopolskie;3008;kępiński;3008012;gm.w Baranów;Kaliski;8020;4257;4112;53,0798;51,2718
32;zachodniopomorskie;3216;świdwiński;3216042;gm.w Rąbino;Koszaliński;3501;1851;1794;52,8706;51,2425
