wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
12;małopolskie;1207;limanowski;1207021;Mszana Dolna;Nowosądecki;7899;3397;3240;43,0054;41,0179
10;łódzkie;1021;brzeziński;1021042;gm.w Jeżów;Skierniewicki;3328;1467;1365;44,0805;41,0156
14;mazowieckie;1433;węgrowski;1433062;gm.w Miedzna;Siedlecki;3801;1678;1559;44,1463;41,0155
10;łódzkie;1016;tomaszowski;1016022;gm.w Będków;Piotrkowski;3253;1505;1334;46,265;41,0083
2;dolnośląskie;208;kłodzki;208112;gm.w Nowa Ruda;Wałbrzyski;11440;4962;4689;43,3741;40,9878
30;wielkopolskie;3022;rawicki;3022042;gm.w Pakosław;Leszczyński;4902;2159;2009;44,0432;40,9833
24;śląskie;2417;żywiecki;2417102;gm.w Radziechowy-Wieprz;Bielski;13068;5726;5355;43,817;40,978
10;łódzkie;1011;poddębicki;1011012;gm.w Dalików;Sieradzki;3920;1742;1606;44,4388;40,9694
14;mazowieckie;1437;żuromiński;1437033;gm.m-w. Lubowidz;Ciechanowski;6796;3022;2784;44,4673;40,9653
4;kujawsko-pomorskie;414;świecki;414102;gm.w Świekatowo;Bydgoski;3640;1603;1491;44,0385;40,9615
26;świętokrzyskie;2604;kielecki;2604102;gm.w Miedziana Góra;Kielecki;11722;5121;4801;43,6871;40,9572
22;pomorskie;2214;tczewski;2214023;gm.m-w. Gniew;Gdański;15286;6664;6258;43,5954;40,9394
24;śląskie;2410;pszczyński;2410042;gm.w Pawłowice;Katowicki;18156;7751;7432;42,6911;40,9341
16;opolskie;1609;opolski;1609103;gm.m-w. Prószków;Opolski;9079;3885;3716;42,7911;40,9296
28;warmińsko-mazurskie;2801;bartoszycki;2801052;gm.w Górowo Iławeckie;Olsztyński;6783;3021;2774;44,5378;40,8964
18;podkarpackie;1804;jarosławski;1804011;Jarosław;;37073;16043;15159;43,2741;40,8896
10;łódzkie;1005;łowicki;1005052;gm.w Kiernozia;Płocki;3339;1453;1365;43,516;40,8805
30;wielkopolskie;3026;śremski;3026023;gm.m-w. Dolsk;Poznański;5908;2613;2415;44,2282;40,8768
8;lubuskie;801;gorzowski;801052;gm.w Lubiszyn;Gorzowski;6924;3013;2830;43,5153;40,8723
6;lubelskie;609;lubelski;609013;gm.m-w. Bełżyce;Lubelski;13167;5674;5381;43,0926;40,8673
4;kujawsko-pomorskie;412;rypiński;412052;gm.w Skrwilno;Włocławski;5851;2611;2391;44,6249;40,8648
14;mazowieckie;1413;mławski;1413042;gm.w Radzanów;Ciechanowski;3262;1473;1333;45,1563;40,8645
24;śląskie;2404;częstochowski;2404082;gm.w Kruszyna;Częstochowski;4802;2057;1962;42,8363;40,858
14;mazowieckie;1412;miński;1412142;gm.w Stanisławów;Siedlecki;6797;3018;2776;44,4019;40,8415
26;świętokrzyskie;2607;ostrowiecki;2607053;gm.m-w. Kunów;Kielecki;9731;4188;3974;43,0377;40,8386
20;podlaskie;2011;sokólski;2011043;gm.m-w. Krynki;Białostocki;2958;1261;1208;42,6302;40,8384
2;dolnośląskie;209;legnicki;209032;gm.w Krotoszyce;Legnicki;3301;1468;1348;44,4714;40,8361
16;opolskie;1606;namysłowski;1606012;gm.w Domaszowice;Opolski;3573;1532;1459;42,8771;40,834
28;warmińsko-mazurskie;2810;mrągowski;2810023;gm.m-w. Mikołajki;Suwalski;8079;3531;3297;43,7059;40,8095
32;zachodniopomorskie;3206;gryfiński;3206092;gm.w Widuchowa;Szczeciński;5391;2330;2200;43,2202;40,8088
14;mazowieckie;1419;płocki;1419032;gm.w Brudzeń Duży;Płocki;8236;3681;3360;44,694;40,7965
30;wielkopolskie;3027;turecki;3027092;gm.w Władysławów;Koniński;8088;3572;3299;44,1642;40,7888
20;podlaskie;2013;wysokomazowiecki;2013033;gm.m-w. Czyżew;Łomżyński;6318;2771;2577;43,8588;40,7882
26;świętokrzyskie;2601;buski;2601072;gm.w Tuczępy;Kielecki;3690;1659;1505;44,9593;40,7859
6;lubelskie;603;chełmski;603011;Rejowiec Fabryczny;Chełmski;4328;1870;1765;43,207;40,781
22;pomorskie;2202;chojnicki;2202043;gm.m-w. Czersk;Bydgoski;21604;9341;8809;43,2374;40,7749
18;podkarpackie;1814;przeworski;1814011;Przeworsk;Przemyski;15105;6504;6157;43,0586;40,7613
14;mazowieckie;1406;grójecki;1406022;gm.w Błędów;Radomski;7357;3207;2998;43,5911;40,7503
30;wielkopolskie;3017;ostrowski;3017042;gm.w Ostrów Wielkopolski;Kaliski;19162;8333;7806;43,4871;40,7369
20;podlaskie;2002;białostocki;2002013;gm.m-w. Choroszcz;Białostocki;15781;6767;6428;42,8807;40,7325
22;pomorskie;2203;człuchowski;2203043;gm.m-w. Debrzno;Słupski;8959;3859;3648;43,074;40,7188
22;pomorskie;2201;bytowski;2201092;gm.w Trzebielino;Słupski;3706;1575;1509;42,4987;40,7178
12;małopolskie;1211;nowotarski;1211062;gm.w Krościenko nad Dunajcem;Nowosądecki;6749;2907;2748;43,073;40,7171
12;małopolskie;1211;nowotarski;1211023;gm.m-w. Szczawnica;Nowosądecki;7145;3108;2909;43,499;40,7138
4;kujawsko-pomorskie;408;lipnowski;408022;gm.w Bobrowniki;Włocławski;3093;1329;1259;42,968;40,7048
4;kujawsko-pomorskie;413;sępoleński;413032;gm.w Sośno;Bydgoski;4922;2132;2003;43,3157;40,6948
30;wielkopolskie;3018;ostrzeszowski;3018073;gm.m-w. Ostrzeszów;Kaliski;23845;10507;9703;44,0637;40,692
14;mazowieckie;1412;miński;1412132;gm.w Siennica;Siedlecki;7520;3254;3060;43,2713;40,6915
22;pomorskie;2206;kościerski;2206022;gm.w Dziemiany;Gdański;4425;1928;1800;43,5706;40,678
30;wielkopolskie;3003;gnieźnieński;3003082;gm.w Niechanowo;Poznański;6036;2643;2455;43,7873;40,6726
22;pomorskie;2206;kościerski;2206032;gm.w Karsin;Gdański;6260;2765;2546;44,1693;40,6709
10;łódzkie;1016;tomaszowski;1016072;gm.w Rokiciny;Piotrkowski;6153;2657;2502;43,1822;40,6631
4;kujawsko-pomorskie;414;świecki;414022;gm.w Dragacz;Bydgoski;7190;3085;2923;42,9068;40,6537
24;śląskie;2404;częstochowski;2404022;gm.w Dąbrowa Zielona;Częstochowski;3848;1703;1564;44,2568;40,6445
14;mazowieckie;1464;Siedlce;1464011;Siedlce;;77813;33276;31612;42,7641;40,6256
2;dolnośląskie;205;jaworski;205032;gm.w Męcinka;Legnicki;5007;2157;2034;43,0797;40,6231
30;wielkopolskie;3008;kępiński;3008062;gm.w Rychtal;Kaliski;3791;1624;1540;42,8383;40,6225
10;łódzkie;1017;wieluński;1017082;gm.w Skomlin;Sieradzki;3267;1373;1327;42,0263;40,6183
10;łódzkie;1011;poddębicki;1011062;gm.w Zadzim;Sieradzki;4936;2141;2004;43,3752;40,5997
30;wielkopolskie;3013;leszczyński;3013012;gm.w Krzemieniewo;Leszczyński;8272;3559;3358;43,0247;40,5948
32;zachodniopomorskie;3218;łobeski;3218032;gm.w Radowo Małe;Szczeciński;3577;1533;1451;42,8571;40,5647
6;lubelskie;612;opolski;612063;gm.m-w. Poniatowa;Lubelski;14008;5958;5681;42,5328;40,5554
6;lubelskie;609;lubelski;609092;gm.w Krzczonów;Lubelski;4293;1862;1741;43,3729;40,5544
32;zachodniopomorskie;3215;szczecinecki;3215062;gm.w Szczecinek;Koszaliński;9221;3955;3739;42,8912;40,5487
6;lubelskie;614;puławski;614043;gm.m-w. Kazimierz Dolny;Lubelski;6630;2896;2687;43,6802;40,5279
30;wielkopolskie;3018;ostrzeszowski;3018012;gm.w Czajków;Kaliski;2505;1071;1015;42,7545;40,519
30;wielkopolskie;3019;pilski;3019043;gm.m-w. Łobżenica;Pilski;9468;4042;3836;42,6912;40,5154
6;lubelskie;604;hrubieszowski;604032;gm.w Horodło;Zamojski;5045;2209;2044;43,7859;40,5154
14;mazowieckie;1428;sochaczewski;1428072;gm.w Sochaczew;Skierniewicki;11148;4810;4516;43,1468;40,5095
16;opolskie;1606;namysłowski;1606052;gm.w Wilków;Opolski;4357;1822;1765;41,8178;40,5095
26;świętokrzyskie;2613;włoszczowski;2613022;gm.w Krasocin;Kielecki;10610;4557;4298;42,95;40,509
6;lubelskie;604;hrubieszowski;604052;gm.w Mircze;Zamojski;6916;2952;2801;42,6836;40,5003
10;łódzkie;1004;łęczycki;1004052;gm.w Łęczyca;Płocki;8535;3771;3456;44,1828;40,4921
28;warmińsko-mazurskie;2804;elbląski;2804082;gm.w Rychliki;Elbląski;3727;1738;1509;46,6327;40,4883
30;wielkopolskie;3010;koniński;3010052;gm.w Kramsk;Koniński;11337;5052;4590;44,5621;40,4869
2;dolnośląskie;208;kłodzki;208072;gm.w Kłodzko;Wałbrzyski;16986;7236;6877;42,5998;40,4863
2;dolnośląskie;203;głogowski;203042;gm.w Kotla;Legnicki;4456;1908;1804;42,8187;40,4847
6;lubelskie;616;rycki;616062;gm.w Ułęż;Lubelski;3145;1362;1273;43,3068;40,4769
6;lubelskie;614;puławski;614102;gm.w Wąwolnica;Lubelski;4569;1943;1849;42,5257;40,4684
18;podkarpackie;1814;przeworski;1814042;gm.w Jawornik Polski;Przemyski;4406;1855;1783;42,1017;40,4675
26;świętokrzyskie;2605;konecki;2605052;gm.w Ruda Maleniecka;Kielecki;3052;1379;1235;45,1835;40,4653
22;pomorskie;2212;słupski;2212032;gm.w Dębnica Kaszubska;Słupski;9495;4102;3842;43,2017;40,4634
2;dolnośląskie;205;jaworski;205023;gm.m-w. Bolków;Jeleniogórski;10311;4379;4171;42,4692;40,4519
22;pomorskie;2215;wejherowski;2215042;gm.w Choczewo;Gdański;5446;2369;2203;43,4998;40,4517
12;małopolskie;1218;wadowicki;1218062;gm.w Spytkowice;Bielski;10312;4453;4171;43,1827;40,448
22;pomorskie;2206;kościerski;2206052;gm.w Liniewo;Gdański;4609;1977;1864;42,8943;40,4426
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1648;1555;42,8609;40,4421
14;mazowieckie;1412;miński;1412093;gm.m-w. Kałuszyn;Siedlecki;5749;2519;2325;43,8163;40,4418
14;mazowieckie;1423;przysuski;1423012;gm.w Borkowice;Radomski;4234;1822;1712;43,0326;40,4346
14;mazowieckie;1403;garwoliński;1403082;gm.w Miastków Kościelny;Siedlecki;4835;2145;1955;44,364;40,4343
26;świętokrzyskie;2606;opatowski;2606053;gm.m-w. Ożarów;Tarnobrzeski;10559;4579;4269;43,3658;40,43
30;wielkopolskie;3004;gostyński;3004013;gm.m-w. Borek Wielkopolski;Leszczyński;7441;3138;3008;42,1718;40,4247
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2529;2414;42,3476;40,422
14;mazowieckie;1426;siedlecki;1426022;gm.w Korczew;Siedlecki;2554;1072;1032;41,9734;40,4072
14;mazowieckie;1409;lipski;1409033;gm.m-w. Lipsko;Radomski;10881;4652;4396;42,7534;40,4007
14;mazowieckie;1424;pułtuski;1424052;gm.w Świercze;Ciechanowski;4643;2117;1875;45,5955;40,3834
28;warmińsko-mazurskie;2817;szczycieński;2817072;gm.w Świętajno;Olsztyński;5723;2464;2311;43,0543;40,3809
10;łódzkie;1012;radomszczański;1012032;gm.w Gidle;Częstochowski;5964;2566;2407;43,0248;40,3588
14;mazowieckie;1429;sokołowski;1429032;gm.w Ceranów;Siedlecki;2126;894;858;42,0508;40,3575
22;pomorskie;2209;malborski;2209073;gm.m-w. Nowy Staw;Elbląski;7580;3232;3059;42,6385;40,3562
14;mazowieckie;1403;garwoliński;1403032;gm.w Borowie;Siedlecki;5231;2299;2111;43,9495;40,3556
30;wielkopolskie;3004;gostyński;3004052;gm.w Piaski;Leszczyński;8613;3652;3474;42,401;40,3344
14;mazowieckie;1427;sierpecki;1427062;gm.w Szczutowo;Płocki;4245;1871;1712;44,0754;40,3298
20;podlaskie;2011;sokólski;2011052;gm.w Kuźnica;Białostocki;3890;1636;1568;42,0566;40,3085
10;łódzkie;1011;poddębicki;1011022;gm.w Pęczniew;Sieradzki;3484;1464;1404;42,0207;40,2985
8;lubuskie;802;krośnieński;802072;gm.w Maszewo;Zielonogórski;2787;1202;1123;43,1288;40,2942
10;łódzkie;1015;skierniewicki;1015062;gm.w Maków;Skierniewicki;6005;2552;2419;42,4979;40,2831
28;warmińsko-mazurskie;2804;elbląski;2804032;gm.w Gronowo Elbląskie;Elbląski;5115;2131;2060;41,6618;40,2737
32;zachodniopomorskie;3212;pyrzycki;3212033;gm.m-w. Lipiany;Szczeciński;5794;2467;2333;42,5785;40,2658
6;lubelskie;609;lubelski;609132;gm.w Wojciechów;Lubelski;5957;2512;2397;42,1689;40,2384
10;łódzkie;1014;sieradzki;1014052;gm.w Burzenin;Sieradzki;5498;2348;2212;42,7064;40,2328
4;kujawsko-pomorskie;417;wąbrzeski;417032;gm.w Książki;Toruński;4141;1849;1666;44,6511;40,2318
6;lubelskie;606;krasnostawski;606092;gm.w Rudnik;Zamojski;2973;1239;1196;41,6751;40,2287
10;łódzkie;1009;pajęczański;1009022;gm.w Kiełczygłów;Sieradzki;3950;1690;1589;42,7848;40,2278
14;mazowieckie;1435;wyszkowski;1435062;gm.w Zabrodzie;Ostrołęcki;6011;2596;2418;43,1875;40,2263
14;mazowieckie;1406;grójecki;1406073;gm.m-w. Mogielnica;Radomski;8579;3655;3451;42,604;40,2261
18;podkarpackie;1811;mielecki;1811011;Mielec;;60075;25605;24165;42,6217;40,2247
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2560;2452;41,9948;40,2231
6;lubelskie;609;lubelski;609052;gm.w Głusk;Lubelski;11981;5040;4818;42,0666;40,2137
8;lubuskie;807;sulęciński;807012;gm.w Krzeszyce;Gorzowski;4711;2002;1894;42,4963;40,2038
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3122;2970;42,2577;40,2003
24;śląskie;2407;lubliniecki;2407083;gm.m-w. Woźniki;Częstochowski;9568;4055;3846;42,3809;40,1965
28;warmińsko-mazurskie;2818;gołdapski;2818033;gm.m-w. Gołdap;Suwalski;20018;8529;8045;42,6067;40,1888
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;8965;8418;42,7822;40,1718
6;lubelskie;611;łukowski;611011;Łuków;Siedlecki;29441;12479;11826;42,3865;40,1685
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1366;1309;41,9147;40,1657
30;wielkopolskie;3010;koniński;3010132;gm.w Wierzbinek;Koniński;7216;3094;2898;42,8769;40,1608
16;opolskie;1607;nyski;1607092;gm.w Skoroszyce;Opolski;6164;2597;2475;42,1317;40,1525
24;śląskie;2410;pszczyński;2410032;gm.w Miedźna;Katowicki;16660;7120;6689;42,7371;40,1501
28;warmińsko-mazurskie;2814;olsztyński;2814102;gm.w Purda;Olsztyński;8743;3678;3510;42,0679;40,1464
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6271;5770;43,6304;40,1447
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2098;1955;43,0712;40,1355
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6507;6159;42,4019;40,1342
22;pomorskie;2202;chojnicki;2202052;gm.w Konarzyny;Słupski;2285;993;917;43,4573;40,1313
10;łódzkie;1015;skierniewicki;1015082;gm.w Skierniewice;Skierniewicki;7635;3239;3064;42,4231;40,131
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1429;1350;42,4792;40,1308
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;19356;18437;42,1295;40,1293
10;łódzkie;1014;sieradzki;1014102;gm.w Wróblew;Sieradzki;6063;2618;2433;43,1799;40,1286
10;łódzkie;1017;wieluński;1017012;gm.w Biała;Sieradzki;5396;2267;2165;42,0126;40,1223
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2527;2313;43,8335;40,1214
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;1828;1725;42,5116;40,1163
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2318;2177;42,7124;40,1142
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2720;2595;42,0272;40,0958
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4178;3941;42,4982;40,0875
6;lubelskie;609;lubelski;609112;gm.w Niemce;Lubelski;20042;8474;8033;42,2812;40,0808
16;opolskie;1602;głubczycki;1602033;gm.m-w. Głubczyce;Opolski;22029;9284;8829;42,1444;40,079
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1532;1484;41,3719;40,0756
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1561;1447;43,229;40,072
14;mazowieckie;1416;ostrowski;1416032;gm.w Boguty-Pianki;Łomżyński;2558;1094;1025;42,7678;40,0704
10;łódzkie;1017;wieluński;1017042;gm.w Mokrsko;Sieradzki;5359;2273;2147;42,4146;40,0634
20;podlaskie;2002;białostocki;2002073;gm.m-w. Michałowo;Białostocki;6446;2725;2582;42,2743;40,0558
24;śląskie;2404;częstochowski;2404032;gm.w Janów;Częstochowski;5958;2526;2386;42,3968;40,047
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;3777;3492;43,3093;40,0413
14;mazowieckie;1424;pułtuski;1424062;gm.w Winnica;Ciechanowski;4101;1789;1642;43,6235;40,039
14;mazowieckie;1423;przysuski;1423082;gm.w Wieniawa;Radomski;5256;2272;2104;43,2268;40,0304
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405062;gm.w Zbójno;Włocławski;4382;1931;1754;44,0666;40,0274
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;4814;4502;42,7873;40,0142
30;wielkopolskie;3019;pilski;3019093;gm.m-w. Wysoka;Pilski;6521;2746;2609;42,1101;40,0092
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1719;1615;42,5811;40,005
14;mazowieckie;1420;płoński;1420122;gm.w Załuski;Ciechanowski;5652;2426;2261;42,9229;40,0035
28;warmińsko-mazurskie;2801;bartoszycki;2801063;gm.m-w. Sępopol;Olsztyński;6080;2636;2432;43,3553;40
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4272;3940;43,3574;39,9878
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1531;1452;42,1415;39,967
24;śląskie;2404;częstochowski;2404092;gm.w Lelów;Częstochowski;4794;2059;1916;42,9495;39,9666
14;mazowieckie;1429;sokołowski;1429022;gm.w Bielany;Siedlecki;3558;1502;1422;42,2147;39,9663
14;mazowieckie;1409;lipski;1409042;gm.w Rzeczniów;Radomski;4332;1793;1731;41,3897;39,9584
8;lubuskie;810;żagański;810073;gm.m-w. Szprotawa;Zielonogórski;20367;8689;8137;42,6621;39,9519
32;zachodniopomorskie;3213;sławieński;3213042;gm.w Malechowo;Koszaliński;6201;2625;2477;42,3319;39,9452
20;podlaskie;2011;sokólski;2011083;gm.m-w. Sokółka;Białostocki;25184;10591;10059;42,0545;39,942
14;mazowieckie;1402;ciechanowski;1402033;gm.m-w. Glinojeck;Ciechanowski;7764;3337;3101;42,9804;39,9408
30;wielkopolskie;3020;pleszewski;3020022;gm.w Czermin;Kaliski;4935;2063;1971;41,8034;39,9392
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5458;5046;43,1838;39,924
6;lubelskie;601;bialski;601062;gm.w Kodeń;Bialskopodlaski;3432;1463;1370;42,6282;39,9184
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1802;1706;42,1619;39,9158
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1891;1810;41,6979;39,9118
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1682;1540;43,5864;39,9067
22;pomorskie;2215;wejherowski;2215102;gm.w Wejherowo;Gdański;27177;11512;10843;42,3593;39,8977
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1877;1742;42,9815;39,8901
32;zachodniopomorskie;3207;kamieński;3207052;gm.w Świerzno;Szczeciński;4213;1846;1680;43,8168;39,8766
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3270;2999;43,4609;39,8591
6;lubelskie;618;tomaszowski;618123;gm.m-w. Tyszowce;Zamojski;5437;2278;2167;41,8981;39,8565
14;mazowieckie;1401;białobrzeski;1401022;gm.w Promna;Radomski;5540;2368;2208;42,7437;39,8556
6;lubelskie;614;puławski;614062;gm.w Kurów;Lubelski;7608;3191;3032;41,9427;39,8528
26;świętokrzyskie;2610;skarżyski;2610032;gm.w Łączna;Kielecki;4921;2072;1961;42,1053;39,8496
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4277;4025;42,334;39,8397
28;warmińsko-mazurskie;2801;bartoszycki;2801043;gm.m-w. Bisztynek;Olsztyński;6198;2647;2468;42,7073;39,8193
32;zachodniopomorskie;3216;świdwiński;3216052;gm.w Sławoborze;Koszaliński;3977;1674;1583;42,092;39,8039
12;małopolskie;1202;brzeski;1202023;gm.m-w. Brzesko;;36264;15244;14434;42,0362;39,8026
14;mazowieckie;1403;garwoliński;1403062;gm.w Łaskarzew;Siedlecki;5447;2336;2168;42,886;39,8017
14;mazowieckie;1402;ciechanowski;1402022;gm.w Ciechanów;Ciechanowski;7159;3116;2849;43,5256;39,7961
6;lubelskie;619;włodawski;619032;gm.w Hańsk;Chełmski;3680;1555;1464;42,2554;39,7826
20;podlaskie;2011;sokólski;2011072;gm.w Sidra;Białostocki;3358;1421;1335;42,3169;39,7558
8;lubuskie;807;sulęciński;807053;gm.m-w. Torzym;Zielonogórski;6734;2911;2677;43,2284;39,7535
6;lubelskie;619;włodawski;619082;gm.w Wyryki;Chełmski;2529;1041;1005;41,1625;39,739
2;dolnośląskie;216;polkowicki;216053;gm.m-w. Przemków;Legnicki;8282;3489;3291;42,1275;39,7368
4;kujawsko-pomorskie;402;brodnicki;402022;gm.w Bobrowo;Toruński;6337;2672;2518;42,1651;39,7349
6;lubelskie;604;hrubieszowski;604022;gm.w Dołhobyczów;Zamojski;5265;2208;2092;41,9373;39,7341
22;pomorskie;2208;lęborski;2208042;gm.w Nowa Wieś Lęborska;Słupski;13786;5768;5477;41,8395;39,7287
22;pomorskie;2209;malborski;2209042;gm.w Malbork;Elbląski;4858;2043;1930;42,0543;39,7283
24;śląskie;2415;wodzisławski;2415062;gm.w Gorzyce;Katowicki;21370;8936;8487;41,8156;39,7146
4;kujawsko-pomorskie;406;grudziądzki;406043;gm.m-w. Radzyń Chełmiński;Toruński;4608;1976;1829;42,8819;39,6918
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2246;2031;43,8929;39,6912
30;wielkopolskie;3019;pilski;3019052;gm.w Miasteczko Krajeńskie;Pilski;3147;1330;1249;42,2625;39,6886
28;warmińsko-mazurskie;2818;gołdapski;2818012;gm.w Banie Mazurskie;Suwalski;3614;1520;1434;42,0587;39,679
30;wielkopolskie;3007;kaliski;3007072;gm.w Mycielin;Kaliski;4862;2022;1929;41,5878;39,675
16;opolskie;1605;krapkowicki;1605013;gm.m-w. Gogolin;Opolski;12628;5191;5010;41,1071;39,6737
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1869;1720;43,1042;39,6679
26;świętokrzyskie;2609;sandomierski;2609043;gm.m-w. Koprzywnica;Tarnobrzeski;6537;2811;2593;43,0014;39,6665
12;małopolskie;1201;bocheński;1201052;gm.w Łapanów;Tarnowski;8197;3471;3251;42,3448;39,6609
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2050;1880;43,2398;39,6541
24;śląskie;2405;gliwicki;2405073;gm.m-w. Toszek;Katowicki;9361;3856;3712;41,1922;39,6539
6;lubelskie;603;chełmski;603052;gm.w Dubienka;Chełmski;2310;959;916;41,5152;39,6537
18;podkarpackie;1805;jasielski;1805011;Jasło;;34542;14275;13694;41,3265;39,6445
8;lubuskie;811;żarski;811052;gm.w Lipinki Łużyckie;Zielonogórski;3345;1389;1326;41,5247;39,6413
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;5914;5471;42,8427;39,6334
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2142;2050;41,4073;39,6288
2;dolnośląskie;214;oleśnicki;214053;gm.m-w. Międzybórz;Kaliski;5100;2133;2021;41,8235;39,6275
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5477;5059;42,8997;39,6256
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1425;1327;42,55;39,6238
32;zachodniopomorskie;3212;pyrzycki;3212022;gm.w Kozielice;Szczeciński;2481;1046;983;42,1604;39,6211
4;kujawsko-pomorskie;416;tucholski;416042;gm.w Lubiewo;Bydgoski;6008;2584;2380;43,0093;39,6138
22;pomorskie;2201;bytowski;2201072;gm.w Parchowo;Słupski;3842;1598;1521;41,5929;39,5888
6;lubelskie;607;kraśnicki;607011;Kraśnik;;33917;14173;13426;41,7873;39,5849
28;warmińsko-mazurskie;2814;olsztyński;2814082;gm.w Kolno;Olsztyński;3085;1341;1221;43,4684;39,5786
20;podlaskie;2013;wysokomazowiecki;2013093;gm.m-w. Szepietowo;Łomżyński;6840;2830;2707;41,3743;39,576
32;zachodniopomorskie;3209;koszaliński;3209073;gm.m-w. Sianów;Koszaliński;13852;5806;5482;41,9145;39,5755
18;podkarpackie;1817;sanocki;1817011;Sanok;;36999;15346;14642;41,4768;39,574
10;łódzkie;1020;zgierski;1020062;gm.w Ozorków;Łódzki;7051;3005;2790;42,6181;39,5689
2;dolnośląskie;210;lubański;210033;gm.m-w. Leśna;Jeleniogórski;9948;4109;3936;41,3048;39,5657
10;łódzkie;1001;bełchatowski;1001062;gm.w Rusiec;Sieradzki;5045;2104;1996;41,7047;39,5639
10;łódzkie;1012;radomszczański;1012113;gm.m-w. Przedbórz;Piotrkowski;7052;2948;2790;41,8037;39,5632
26;świętokrzyskie;2601;buski;2601022;gm.w Gnojno;Kielecki;4344;1878;1718;43,232;39,5488
30;wielkopolskie;3012;krotoszyński;3012023;gm.m-w. Kobylin;Leszczyński;8049;3435;3183;42,6761;39,5453
12;małopolskie;1215;suski;1215032;gm.w Budzów;Bielski;8902;3767;3520;42,3163;39,5417
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1592;1517;41,4907;39,5361
2;dolnośląskie;203;głogowski;203022;gm.w Głogów;Legnicki;6845;2894;2706;42,279;39,5325
24;śląskie;2415;wodzisławski;2415082;gm.w Marklowice;Katowicki;5417;2222;2141;41,019;39,5237
28;warmińsko-mazurskie;2804;elbląski;2804042;gm.w Markusy;Elbląski;4021;1735;1589;43,1485;39,5175
