wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
14;mazowieckie;1412;miński;1412142;gm.w Stanisławów;Siedlecki;6797;3024;2803;44,4902;41,2388
14;mazowieckie;1416;ostrowski;1416062;gm.w Nur;Łomżyński;2623;1148;1081;43,7667;41,2124
14;mazowieckie;1434;wołomiński;1434113;gm.m-w. Tłuszcz;Ostrołęcki;20104;8907;8283;44,3046;41,2008
14;mazowieckie;1437;żuromiński;1437033;gm.m-w. Lubowidz;Ciechanowski;6796;3031;2800;44,5998;41,2007
10;łódzkie;1014;sieradzki;1014113;gm.m-w. Złoczew;Sieradzki;7131;3089;2938;43,3179;41,2004
8;lubuskie;804;nowosolski;804052;gm.w Nowa Sól;Zielonogórski;6992;3069;2880;43,893;41,1899
20;podlaskie;2013;wysokomazowiecki;2013033;gm.m-w. Czyżew;Łomżyński;6318;2790;2601;44,1595;41,1681
24;śląskie;2417;żywiecki;2417112;gm.w Rajcza;Bielski;8709;3872;3585;44,4598;41,1643
4;kujawsko-pomorskie;416;tucholski;416022;gm.w Gostycyn;Bydgoski;5199;2237;2140;43,0275;41,1618
6;lubelskie;613;parczewski;613072;gm.w Sosnowica;Chełmski;2568;1115;1057;43,419;41,1604
30;wielkopolskie;3007;kaliski;3007112;gm.w Żelazków;Kaliski;9517;4261;3917;44,7725;41,1579
30;wielkopolskie;3028;wągrowiecki;3028022;gm.w Damasławek;Pilski;5304;2360;2183;44,4947;41,1576
26;świętokrzyskie;2609;sandomierski;2609062;gm.w Obrazów;Tarnobrzeski;6381;2784;2625;43,6295;41,1378
32;zachodniopomorskie;3202;choszczeński;3202063;gm.m-w. Recz;Gorzowski;5450;2483;2242;45,5596;41,1376
30;wielkopolskie;3018;ostrzeszowski;3018063;gm.m-w. Mikstat;Kaliski;5990;2636;2464;44,0067;41,1352
2;dolnośląskie;215;oławski;215042;gm.w Oława;Wrocławski;15218;6595;6259;43,3368;41,1289
32;zachodniopomorskie;3204;goleniowski;3204073;gm.m-w. Stepnica;Szczeciński;4857;2140;1997;44,0601;41,1159
14;mazowieckie;1416;ostrowski;1416011;Ostrów Mazowiecka;Ostrołęcki;22216;9914;9131;44,6255;41,101
30;wielkopolskie;3017;ostrowski;3017023;gm.m-w. Nowe Skalmierzyce;Kaliski;15625;6806;6422;43,5584;41,1008
12;małopolskie;1207;limanowski;1207011;Limanowa;Nowosądecki;15067;6531;6192;43,3464;41,0964
14;mazowieckie;1433;węgrowski;1433062;gm.w Miedzna;Siedlecki;3801;1681;1562;44,2252;41,0944
30;wielkopolskie;3027;turecki;3027092;gm.w Władysławów;Koniński;8088;3597;3323;44,4733;41,0856
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002043;gm.m-w. Krzyż Wielkopolski;Pilski;8644;3826;3551;44,2619;41,0805
12;małopolskie;1207;limanowski;1207021;Mszana Dolna;Nowosądecki;7899;3401;3244;43,0561;41,0685
24;śląskie;2417;żywiecki;2417102;gm.w Radziechowy-Wieprz;Bielski;13068;5728;5366;43,8323;41,0621
2;dolnośląskie;213;milicki;213012;gm.w Cieszków;Wrocławski;4657;2047;1912;43,9553;41,0565
2;dolnośląskie;208;kłodzki;208063;gm.m-w. Bystrzyca Kłodzka;Wałbrzyski;18607;8011;7639;43,0537;41,0544
24;śląskie;2410;pszczyński;2410042;gm.w Pawłowice;Katowicki;18156;7770;7451;42,7958;41,0388
14;mazowieckie;1411;makowski;1411073;gm.m-w. Różan;Ostrołęcki;4400;1967;1805;44,7045;41,0227
18;podkarpackie;1804;jarosławski;1804011;Jarosław;;37073;16079;15206;43,3712;41,0164
10;łódzkie;1021;brzeziński;1021042;gm.w Jeżów;Skierniewicki;3328;1467;1365;44,0805;41,0156
2;dolnośląskie;208;kłodzki;208112;gm.w Nowa Ruda;Wałbrzyski;11440;4963;4692;43,3829;41,014
16;opolskie;1609;opolski;1609103;gm.m-w. Prószków;Opolski;9079;3889;3723;42,8351;41,0067
22;pomorskie;2214;tczewski;2214023;gm.m-w. Gniew;Gdański;15286;6670;6268;43,6347;41,0048
2;dolnośląskie;205;jaworski;205032;gm.w Męcinka;Legnicki;5007;2178;2053;43,4991;41,0026
4;kujawsko-pomorskie;412;rypiński;412052;gm.w Skrwilno;Włocławski;5851;2620;2399;44,7787;41,0015
10;łódzkie;1005;łowicki;1005052;gm.w Kiernozia;Płocki;3339;1458;1369;43,6658;41,0003
26;świętokrzyskie;2604;kielecki;2604102;gm.w Miedziana Góra;Kielecki;11722;5124;4806;43,7127;40,9998
30;wielkopolskie;3018;ostrzeszowski;3018012;gm.w Czajków;Kaliski;2505;1072;1027;42,7944;40,998
10;łódzkie;1011;poddębicki;1011012;gm.w Dalików;Sieradzki;3920;1743;1606;44,4643;40,9694
24;śląskie;2404;częstochowski;2404082;gm.w Kruszyna;Częstochowski;4802;2060;1967;42,8988;40,9621
8;lubuskie;801;gorzowski;801052;gm.w Lubiszyn;Gorzowski;6924;3020;2835;43,6164;40,9445
28;warmińsko-mazurskie;2801;bartoszycki;2801052;gm.w Górowo Iławeckie;Olsztyński;6783;3025;2777;44,5968;40,9406
14;mazowieckie;1406;grójecki;1406022;gm.w Błędów;Radomski;7357;3221;3012;43,7814;40,9406
4;kujawsko-pomorskie;408;lipnowski;408022;gm.w Bobrowniki;Włocławski;3093;1333;1266;43,0973;40,9311
32;zachodniopomorskie;3206;gryfiński;3206092;gm.w Widuchowa;Szczeciński;5391;2340;2206;43,4057;40,9201
30;wielkopolskie;3026;śremski;3026023;gm.m-w. Dolsk;Poznański;5908;2613;2417;44,2282;40,9106
26;świętokrzyskie;2607;ostrowiecki;2607053;gm.m-w. Kunów;Kielecki;9731;4195;3980;43,1096;40,9002
4;kujawsko-pomorskie;413;sępoleński;413032;gm.w Sośno;Bydgoski;4922;2144;2013;43,5595;40,898
14;mazowieckie;1413;mławski;1413042;gm.w Radzanów;Ciechanowski;3262;1474;1334;45,187;40,8952
26;świętokrzyskie;2601;buski;2601072;gm.w Tuczępy;Kielecki;3690;1670;1509;45,2575;40,8943
6;lubelskie;609;lubelski;609013;gm.m-w. Bełżyce;Lubelski;13167;5679;5384;43,1306;40,8901
28;warmińsko-mazurskie;2810;mrągowski;2810023;gm.m-w. Mikołajki;Suwalski;8079;3536;3303;43,7678;40,8838
14;mazowieckie;1419;płocki;1419032;gm.w Brudzeń Duży;Płocki;8236;3687;3366;44,7669;40,8694
22;pomorskie;2202;chojnicki;2202043;gm.m-w. Czersk;Bydgoski;21604;9360;8829;43,3253;40,8674
2;dolnośląskie;209;legnicki;209032;gm.w Krotoszyce;Legnicki;3301;1469;1349;44,5017;40,8664
10;łódzkie;1004;łęczycki;1004052;gm.w Łęczyca;Płocki;8535;3785;3487;44,3468;40,8553
12;małopolskie;1211;nowotarski;1211062;gm.w Krościenko nad Dunajcem;Nowosądecki;6749;2916;2757;43,2064;40,8505
6;lubelskie;603;chełmski;603011;Rejowiec Fabryczny;Chełmski;4328;1872;1768;43,2532;40,8503
20;podlaskie;2011;sokólski;2011043;gm.m-w. Krynki;Białostocki;2958;1261;1208;42,6302;40,8384
30;wielkopolskie;3003;gnieźnieński;3003082;gm.w Niechanowo;Poznański;6036;2648;2465;43,8701;40,8383
16;opolskie;1606;namysłowski;1606012;gm.w Domaszowice;Opolski;3573;1532;1459;42,8771;40,834
24;śląskie;2404;częstochowski;2404022;gm.w Dąbrowa Zielona;Częstochowski;3848;1707;1571;44,3607;40,8264
26;świętokrzyskie;2605;konecki;2605052;gm.w Ruda Maleniecka;Kielecki;3052;1392;1246;45,6094;40,8257
20;podlaskie;2002;białostocki;2002013;gm.m-w. Choroszcz;Białostocki;15781;6778;6442;42,9504;40,8212
10;łódzkie;1016;tomaszowski;1016072;gm.w Rokiciny;Piotrkowski;6153;2663;2511;43,2797;40,8094
18;podkarpackie;1814;przeworski;1814011;Przeworsk;Przemyski;15105;6513;6163;43,1182;40,8011
22;pomorskie;2201;bytowski;2201092;gm.w Trzebielino;Słupski;3706;1577;1512;42,5526;40,7987
14;mazowieckie;1412;miński;1412132;gm.w Siennica;Siedlecki;7520;3260;3068;43,3511;40,7979
30;wielkopolskie;3017;ostrowski;3017042;gm.w Ostrów Wielkopolski;Kaliski;19162;8336;7813;43,5028;40,7734
22;pomorskie;2206;kościerski;2206022;gm.w Dziemiany;Gdański;4425;1931;1804;43,6384;40,7684
30;wielkopolskie;3018;ostrzeszowski;3018073;gm.m-w. Ostrzeszów;Kaliski;23845;10523;9721;44,1308;40,7675
22;pomorskie;2206;kościerski;2206032;gm.w Karsin;Gdański;6260;2767;2552;44,2013;40,7668
22;pomorskie;2203;człuchowski;2203043;gm.m-w. Debrzno;Słupski;8959;3861;3651;43,0963;40,7523
14;mazowieckie;1464;Siedlce;1464011;Siedlce;;77813;33338;31696;42,8437;40,7336
32;zachodniopomorskie;3212;pyrzycki;3212033;gm.m-w. Lipiany;Szczeciński;5794;2488;2360;42,941;40,7318
12;małopolskie;1211;nowotarski;1211023;gm.m-w. Szczawnica;Nowosądecki;7145;3114;2910;43,5829;40,7278
4;kujawsko-pomorskie;414;świecki;414022;gm.w Dragacz;Bydgoski;7190;3088;2928;42,9485;40,7232
6;lubelskie;609;lubelski;609092;gm.w Krzczonów;Lubelski;4293;1864;1748;43,4195;40,7174
14;mazowieckie;1423;przysuski;1423082;gm.w Wieniawa;Radomski;5256;2287;2139;43,5122;40,6963
14;mazowieckie;1423;przysuski;1423012;gm.w Borkowice;Radomski;4234;1828;1723;43,1743;40,6944
2;dolnośląskie;203;głogowski;203042;gm.w Kotla;Legnicki;4456;1918;1813;43,0431;40,6867
32;zachodniopomorskie;3218;łobeski;3218032;gm.w Radowo Małe;Szczeciński;3577;1536;1455;42,941;40,6765
4;kujawsko-pomorskie;417;wąbrzeski;417032;gm.w Książki;Toruński;4141;1851;1684;44,6993;40,6665
30;wielkopolskie;3013;leszczyński;3013012;gm.w Krzemieniewo;Leszczyński;8272;3561;3363;43,0488;40,6552
14;mazowieckie;1428;sochaczewski;1428072;gm.w Sochaczew;Skierniewicki;11148;4817;4532;43,2095;40,653
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1658;1563;43,1209;40,6502
30;wielkopolskie;3008;kępiński;3008062;gm.w Rychtal;Kaliski;3791;1627;1541;42,9174;40,6489
30;wielkopolskie;3010;koniński;3010052;gm.w Kramsk;Koniński;11337;5066;4608;44,6855;40,6457
14;mazowieckie;1426;siedlecki;1426022;gm.w Korczew;Siedlecki;2554;1079;1038;42,2475;40,6421
26;świętokrzyskie;2613;włoszczowski;2613022;gm.w Krasocin;Kielecki;10610;4562;4312;42,9972;40,6409
6;lubelskie;604;hrubieszowski;604032;gm.w Horodło;Zamojski;5045;2217;2050;43,9445;40,6343
6;lubelskie;614;puławski;614043;gm.m-w. Kazimierz Dolny;Lubelski;6630;2898;2694;43,7104;40,6335
10;łódzkie;1017;wieluński;1017082;gm.w Skomlin;Sieradzki;3267;1373;1327;42,0263;40,6183
32;zachodniopomorskie;3215;szczecinecki;3215062;gm.w Szczecinek;Koszaliński;9221;3961;3745;42,9563;40,6138
6;lubelskie;604;hrubieszowski;604052;gm.w Mircze;Zamojski;6916;2955;2808;42,727;40,6015
24;śląskie;2417;żywiecki;2417052;gm.w Koszarawa;Bielski;2346;1024;952;43,6488;40,5797
16;opolskie;1606;namysłowski;1606052;gm.w Wilków;Opolski;4357;1826;1768;41,9096;40,5784
6;lubelskie;612;opolski;612063;gm.m-w. Poniatowa;Lubelski;14008;5965;5684;42,5828;40,5768
2;dolnośląskie;208;kłodzki;208072;gm.w Kłodzko;Wałbrzyski;16986;7260;6892;42,7411;40,5746
22;pomorskie;2215;wejherowski;2215042;gm.w Choczewo;Gdański;5446;2372;2209;43,5549;40,5619
22;pomorskie;2212;słupski;2212032;gm.w Dębnica Kaszubska;Słupski;9495;4110;3851;43,2859;40,5582
26;świętokrzyskie;2606;opatowski;2606053;gm.m-w. Ożarów;Tarnobrzeski;10559;4583;4282;43,4037;40,5531
28;warmińsko-mazurskie;2804;elbląski;2804082;gm.w Rychliki;Elbląski;3727;1739;1511;46,6595;40,542
12;małopolskie;1218;wadowicki;1218062;gm.w Spytkowice;Bielski;10312;4458;4178;43,2312;40,5159
30;wielkopolskie;3019;pilski;3019043;gm.m-w. Łobżenica;Pilski;9468;4043;3836;42,7017;40,5154
18;podkarpackie;1814;przeworski;1814042;gm.w Jawornik Polski;Przemyski;4406;1860;1785;42,2152;40,5129
14;mazowieckie;1412;miński;1412093;gm.m-w. Kałuszyn;Siedlecki;5749;2529;2329;43,9903;40,5114
14;mazowieckie;1409;lipski;1409033;gm.m-w. Lipsko;Radomski;10881;4658;4407;42,8086;40,5018
6;lubelskie;601;bialski;601062;gm.w Kodeń;Bialskopodlaski;3432;1470;1390;42,8322;40,5012
20;podlaskie;2011;sokólski;2011052;gm.w Kuźnica;Białostocki;3890;1641;1575;42,1851;40,4884
28;warmińsko-mazurskie;2818;gołdapski;2818033;gm.m-w. Gołdap;Suwalski;20018;8554;8104;42,7315;40,4836
6;lubelskie;616;rycki;616062;gm.w Ułęż;Lubelski;3145;1362;1273;43,3068;40,4769
22;pomorskie;2209;malborski;2209073;gm.m-w. Nowy Staw;Elbląski;7580;3238;3068;42,7177;40,4749
14;mazowieckie;1429;sokołowski;1429022;gm.w Bielany;Siedlecki;3558;1516;1440;42,6082;40,4722
6;lubelskie;614;puławski;614102;gm.w Wąwolnica;Lubelski;4569;1943;1849;42,5257;40,4684
22;pomorskie;2206;kościerski;2206052;gm.w Liniewo;Gdański;4609;1977;1865;42,8943;40,4643
2;dolnośląskie;205;jaworski;205023;gm.m-w. Bolków;Jeleniogórski;10311;4379;4172;42,4692;40,4616
10;łódzkie;1012;radomszczański;1012032;gm.w Gidle;Częstochowski;5964;2574;2413;43,159;40,4594
14;mazowieckie;1403;garwoliński;1403082;gm.w Miastków Kościelny;Siedlecki;4835;2147;1956;44,4054;40,455
14;mazowieckie;1424;pułtuski;1424052;gm.w Świercze;Ciechanowski;4643;2119;1878;45,6386;40,448
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2530;2415;42,3644;40,4387
30;wielkopolskie;3004;gostyński;3004013;gm.m-w. Borek Wielkopolski;Leszczyński;7441;3139;3009;42,1852;40,4381
14;mazowieckie;1403;garwoliński;1403032;gm.w Borowie;Siedlecki;5231;2303;2115;44,026;40,432
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6289;5808;43,7557;40,4091
28;warmińsko-mazurskie;2817;szczycieński;2817072;gm.w Świętajno;Olsztyński;5723;2466;2312;43,0893;40,3984
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1431;1358;42,5386;40,3686
14;mazowieckie;1406;grójecki;1406073;gm.m-w. Mogielnica;Radomski;8579;3661;3463;42,674;40,366
14;mazowieckie;1429;sokołowski;1429032;gm.w Ceranów;Siedlecki;2126;894;858;42,0508;40,3575
18;podkarpackie;1811;mielecki;1811011;Mielec;;60075;25664;24243;42,7199;40,3546
10;łódzkie;1009;pajęczański;1009022;gm.w Kiełczygłów;Sieradzki;3950;1692;1594;42,8354;40,3544
14;mazowieckie;1427;sierpecki;1427062;gm.w Szczutowo;Płocki;4245;1872;1713;44,0989;40,3534
10;łódzkie;1015;skierniewicki;1015062;gm.w Maków;Skierniewicki;6005;2555;2423;42,5479;40,3497
30;wielkopolskie;3004;gostyński;3004052;gm.w Piaski;Leszczyński;8613;3652;3474;42,401;40,3344
28;warmińsko-mazurskie;2804;elbląski;2804032;gm.w Gronowo Elbląskie;Elbląski;5115;2137;2063;41,7791;40,3324
30;wielkopolskie;3010;koniński;3010132;gm.w Wierzbinek;Koniński;7216;3102;2910;42,9878;40,3271
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1433;1350;42,7889;40,3105
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4292;4072;42,4824;40,3049
6;lubelskie;606;krasnostawski;606092;gm.w Rudnik;Zamojski;2973;1241;1198;41,7423;40,296
8;lubuskie;802;krośnieński;802072;gm.w Maszewo;Zielonogórski;2787;1202;1123;43,1288;40,2942
24;śląskie;2410;pszczyński;2410032;gm.w Miedźna;Katowicki;16660;7130;6713;42,7971;40,2941
14;mazowieckie;1435;wyszkowski;1435062;gm.w Zabrodzie;Ostrołęcki;6011;2598;2422;43,2208;40,2928
8;lubuskie;807;sulęciński;807012;gm.w Krzeszyce;Gorzowski;4711;2005;1898;42,56;40,2887
10;łódzkie;1014;sieradzki;1014052;gm.w Burzenin;Sieradzki;5498;2348;2215;42,7064;40,2874
16;opolskie;1607;nyski;1607092;gm.w Skoroszyce;Opolski;6164;2602;2483;42,2128;40,2823
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2107;1962;43,256;40,2792
6;lubelskie;609;lubelski;609132;gm.w Wojciechów;Lubelski;5957;2514;2399;42,2025;40,2719
6;lubelskie;609;lubelski;609052;gm.w Głusk;Lubelski;11981;5053;4823;42,1751;40,2554
10;łódzkie;1014;sieradzki;1014102;gm.w Wróblew;Sieradzki;6063;2626;2440;43,3119;40,2441
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2562;2453;42,0276;40,2395
24;śląskie;2407;lubliniecki;2407083;gm.m-w. Woźniki;Częstochowski;9568;4057;3850;42,4018;40,2383
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;3793;3509;43,4927;40,2362
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;1829;1730;42,5349;40,2326
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3124;2972;42,2848;40,2274
14;mazowieckie;1416;ostrowski;1416032;gm.w Boguty-Pianki;Łomżyński;2558;1098;1029;42,9242;40,2267
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6513;6173;42,441;40,2255
22;pomorskie;2202;chojnicki;2202052;gm.w Konarzyny;Słupski;2285;995;919;43,5449;40,2188
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;8973;8426;42,8203;40,21
28;warmińsko-mazurskie;2814;olsztyński;2814102;gm.w Purda;Olsztyński;8743;3687;3515;42,1709;40,2036
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1369;1310;42,0068;40,1964
6;lubelskie;611;łukowski;611011;Łuków;Siedlecki;29441;12488;11832;42,417;40,1889
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405062;gm.w Zbójno;Włocławski;4382;1934;1761;44,1351;40,1871
10;łódzkie;1017;wieluński;1017012;gm.w Biała;Sieradzki;5396;2268;2168;42,0311;40,1779
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;19372;18458;42,1644;40,175
10;łódzkie;1015;skierniewicki;1015082;gm.w Skierniewice;Skierniewicki;7635;3244;3067;42,4885;40,1703
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1534;1487;41,4259;40,1566
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2527;2315;43,8335;40,1561
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4182;3947;42,5389;40,1485
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2723;2598;42,0735;40,1422
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1878;1753;43,0044;40,142
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2319;2178;42,7308;40,1327
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;4828;4515;42,9117;40,1298
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1566;1449;43,3675;40,1274
28;warmińsko-mazurskie;2818;gołdapski;2818012;gm.w Banie Mazurskie;Suwalski;3614;1529;1450;42,3077;40,1217
6;lubelskie;609;lubelski;609112;gm.w Niemce;Lubelski;20042;8483;8040;42,3261;40,1158
28;warmińsko-mazurskie;2801;bartoszycki;2801063;gm.m-w. Sępopol;Olsztyński;6080;2646;2439;43,5197;40,1151
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1690;1548;43,7937;40,114
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5478;5070;43,342;40,1139
20;podlaskie;2011;sokólski;2011083;gm.m-w. Sokółka;Białostocki;25184;10621;10099;42,1736;40,1009
24;śląskie;2404;częstochowski;2404032;gm.w Janów;Częstochowski;5958;2528;2389;42,4303;40,0973
16;opolskie;1602;głubczycki;1602033;gm.m-w. Głubczyce;Opolski;22029;9286;8833;42,1535;40,0971
20;podlaskie;2002;białostocki;2002073;gm.m-w. Michałowo;Białostocki;6446;2726;2584;42,2898;40,0869
10;łódzkie;1017;wieluński;1017042;gm.w Mokrsko;Sieradzki;5359;2273;2148;42,4146;40,0821
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4279;3949;43,4284;40,0792
14;mazowieckie;1424;pułtuski;1424062;gm.w Winnica;Ciechanowski;4101;1790;1643;43,6479;40,0634
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1873;1737;43,1965;40,06
14;mazowieckie;1420;płoński;1420122;gm.w Załuski;Ciechanowski;5652;2431;2264;43,0113;40,0566
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1804;1712;42,2087;40,0562
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1532;1455;42,169;40,0495
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1720;1616;42,6059;40,0297
14;mazowieckie;1409;lipski;1409042;gm.w Rzeczniów;Radomski;4332;1795;1734;41,4358;40,0277
30;wielkopolskie;3019;pilski;3019093;gm.m-w. Wysoka;Pilski;6521;2746;2610;42,1101;40,0245
14;mazowieckie;1402;ciechanowski;1402033;gm.m-w. Glinojeck;Ciechanowski;7764;3343;3107;43,0577;40,018
8;lubuskie;810;żagański;810073;gm.m-w. Szprotawa;Zielonogórski;20367;8699;8149;42,7112;40,0108
8;lubuskie;807;sulęciński;807053;gm.m-w. Torzym;Zielonogórski;6734;2913;2694;43,2581;40,0059
28;warmińsko-mazurskie;2816;piski;2816023;gm.m-w. Orzysz;Suwalski;8830;3745;3532;42,4122;40
28;warmińsko-mazurskie;2814;olsztyński;2814082;gm.w Kolno;Olsztyński;3085;1347;1234;43,6629;40
32;zachodniopomorskie;3213;sławieński;3213042;gm.w Malechowo;Koszaliński;6201;2629;2480;42,3964;39,9935
22;pomorskie;2215;wejherowski;2215102;gm.w Wejherowo;Gdański;27177;11537;10869;42,4513;39,9934
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2247;2046;43,9124;39,9844
12;małopolskie;1202;brzeski;1202023;gm.m-w. Brzesko;;36264;15291;14496;42,1658;39,9735
32;zachodniopomorskie;3207;kamieński;3207052;gm.w Świerzno;Szczeciński;4213;1849;1684;43,888;39,9715
24;śląskie;2404;częstochowski;2404092;gm.w Lelów;Częstochowski;4794;2060;1916;42,9704;39,9666
30;wielkopolskie;3020;pleszewski;3020022;gm.w Czermin;Kaliski;4935;2064;1972;41,8237;39,9595
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1891;1812;41,6979;39,9559
6;lubelskie;618;tomaszowski;618123;gm.m-w. Tyszowce;Zamojski;5437;2280;2172;41,9349;39,9485
20;podlaskie;2011;sokólski;2011072;gm.w Sidra;Białostocki;3358;1422;1341;42,3466;39,9345
14;mazowieckie;1401;białobrzeski;1401022;gm.w Promna;Radomski;5540;2370;2212;42,7798;39,9278
6;lubelskie;614;puławski;614062;gm.w Kurów;Lubelski;7608;3194;3037;41,9821;39,9185
28;warmińsko-mazurskie;2801;bartoszycki;2801043;gm.m-w. Bisztynek;Olsztyński;6198;2651;2474;42,7719;39,9161
26;świętokrzyskie;2610;skarżyski;2610032;gm.w Łączna;Kielecki;4921;2078;1964;42,2272;39,9106
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1605;1531;41,8296;39,901
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5524;5094;43,2678;39,8997
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2155;2064;41,6586;39,8995
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;5937;5507;43,0093;39,8942
14;mazowieckie;1402;ciechanowski;1402022;gm.w Ciechanów;Ciechanowski;7159;3123;2856;43,6234;39,8938
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3272;3001;43,4875;39,8857
14;mazowieckie;1403;garwoliński;1403062;gm.w Łaskarzew;Siedlecki;5447;2338;2171;42,9227;39,8568
32;zachodniopomorskie;3216;świdwiński;3216052;gm.w Sławoborze;Koszaliński;3977;1679;1585;42,2178;39,8542
4;kujawsko-pomorskie;402;brodnicki;402022;gm.w Bobrowo;Toruński;6337;2680;2525;42,2913;39,8454
4;kujawsko-pomorskie;406;grudziądzki;406043;gm.m-w. Radzyń Chełmiński;Toruński;4608;1981;1836;42,9905;39,8438
6;lubelskie;619;włodawski;619032;gm.w Hańsk;Chełmski;3680;1556;1466;42,2826;39,837
4;kujawsko-pomorskie;416;tucholski;416042;gm.w Lubiewo;Bydgoski;6008;2607;2393;43,3921;39,8302
8;lubuskie;811;żarski;811052;gm.w Lipinki Łużyckie;Zielonogórski;3345;1395;1332;41,704;39,8206
6;lubelskie;619;włodawski;619082;gm.w Wyryki;Chełmski;2529;1042;1007;41,2021;39,8181
22;pomorskie;2208;lęborski;2208042;gm.w Nowa Wieś Lęborska;Słupski;13786;5774;5488;41,8831;39,8085
26;świętokrzyskie;2609;sandomierski;2609043;gm.m-w. Koprzywnica;Tarnobrzeski;6537;2817;2602;43,0932;39,8042
24;śląskie;2415;wodzisławski;2415062;gm.w Gorzyce;Katowicki;21370;8946;8504;41,8624;39,7941
22;pomorskie;2209;malborski;2209042;gm.w Malbork;Elbląski;4858;2045;1933;42,0955;39,79
2;dolnośląskie;203;głogowski;203022;gm.w Głogów;Legnicki;6845;2911;2723;42,5274;39,7809
2;dolnośląskie;216;polkowicki;216053;gm.m-w. Przemków;Legnicki;8282;3492;3293;42,1637;39,7609
30;wielkopolskie;3007;kaliski;3007072;gm.w Mycielin;Kaliski;4862;2028;1933;41,7112;39,7573
10;łódzkie;1020;zgierski;1020062;gm.w Ozorków;Łódzki;7051;3009;2803;42,6748;39,7532
6;lubelskie;604;hrubieszowski;604022;gm.w Dołhobyczów;Zamojski;5265;2209;2093;41,9563;39,7531
22;pomorskie;2201;bytowski;2201072;gm.w Parchowo;Słupski;3842;1599;1527;41,6189;39,7449
32;zachodniopomorskie;3212;pyrzycki;3212022;gm.w Kozielice;Szczeciński;2481;1048;986;42,241;39,742
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2054;1884;43,3242;39,7385
