wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
6;lubelskie;604;hrubieszowski;604032;gm.w Horodło;Zamojski;5045;2374;2251;47,0565;44,6184
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;4088;3891;46,8754;44,6164
4;kujawsko-pomorskie;418;włocławski;418102;gm.w Lubanie;Włocławski;4550;2098;2030;46,1099;44,6154
8;lubuskie;808;świebodziński;808022;gm.w Łagów;Zielonogórski;4907;2269;2189;46,2401;44,6097
16;opolskie;1609;opolski;1609073;gm.m-w. Niemodlin;Opolski;13117;6045;5851;46,0852;44,6062
32;zachodniopomorskie;3209;koszaliński;3209042;gm.w Manowo;Koszaliński;6919;3179;3086;45,9459;44,6018
14;mazowieckie;1407;kozienicki;1407012;gm.w Garbatka-Letnisko;Radomski;5019;2319;2238;46,2044;44,5906
28;warmińsko-mazurskie;2801;bartoszycki;2801063;gm.m-w. Sępopol;Olsztyński;6080;2887;2710;47,4836;44,5724
4;kujawsko-pomorskie;406;grudziądzki;406012;gm.w Grudziądz;Toruński;13136;6067;5854;46,1861;44,5646
14;mazowieckie;1412;miński;1412142;gm.w Stanisławów;Siedlecki;6797;3151;3028;46,3587;44,5491
14;mazowieckie;1427;sierpecki;1427062;gm.w Szczutowo;Płocki;4245;2014;1891;47,4441;44,5465
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5886;5630;46,5701;44,5447
14;mazowieckie;1434;wołomiński;1434113;gm.m-w. Tłuszcz;Ostrołęcki;20104;9366;8953;46,5877;44,5334
16;opolskie;1607;nyski;1607013;gm.m-w. Głuchołazy;Opolski;23413;10837;10426;46,2863;44,5308
30;wielkopolskie;3008;kępiński;3008042;gm.w Łęka Opatowska;Kaliski;5329;2432;2373;45,6371;44,5299
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2279;2169;46,7871;44,5288
14;mazowieckie;1423;przysuski;1423042;gm.w Odrzywół;Radomski;3695;1720;1645;46,5494;44,5196
8;lubuskie;801;gorzowski;801062;gm.w Santok;Gorzowski;8854;4123;3941;46,5665;44,511
26;świętokrzyskie;2612;staszowski;2612022;gm.w Łubnice;Tarnobrzeski;4067;1903;1810;46,7912;44,5045
30;wielkopolskie;3007;kaliski;3007083;gm.m-w. Opatówek;Kaliski;10787;4972;4800;46,0925;44,498
2;dolnośląskie;219;świdnicki;219072;gm.w Świdnica;Wałbrzyski;17400;7989;7742;45,9138;44,4943
10;łódzkie;1011;poddębicki;1011062;gm.w Zadzim;Sieradzki;4936;2288;2196;46,3533;44,4895
6;lubelskie;604;hrubieszowski;604052;gm.w Mircze;Zamojski;6916;3165;3074;45,7634;44,4477
4;kujawsko-pomorskie;402;brodnicki;402032;gm.w Brodnica;Toruński;8662;3981;3850;45,9594;44,447
24;śląskie;2404;częstochowski;2404022;gm.w Dąbrowa Zielona;Częstochowski;3848;1802;1710;46,8295;44,4387
24;śląskie;2417;żywiecki;2417102;gm.w Radziechowy-Wieprz;Bielski;13068;6053;5807;46,3193;44,4368
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2483;2411;45,7527;44,426
30;wielkopolskie;3017;ostrowski;3017023;gm.m-w. Nowe Skalmierzyce;Kaliski;15625;7146;6941;45,7344;44,4224
2;dolnośląskie;212;lwówecki;212013;gm.m-w. Gryfów Śląski;Jeleniogórski;9561;4400;4247;46,0203;44,42
4;kujawsko-pomorskie;414;świecki;414042;gm.w Jeżewo;Bydgoski;8055;3690;3578;45,8101;44,4196
28;warmińsko-mazurskie;2803;działdowski;2803032;gm.w Iłowo-Osada;Ciechanowski;7169;3331;3184;46,4639;44,4134
8;lubuskie;801;gorzowski;801022;gm.w Bogdaniec;Gorzowski;7122;3333;3163;46,7987;44,4117
2;dolnośląskie;224;ząbkowicki;224033;gm.m-w. Kamieniec Ząbkowicki;Wałbrzyski;8003;3673;3554;45,8953;44,4083
8;lubuskie;804;nowosolski;804052;gm.w Nowa Sól;Zielonogórski;6992;3228;3105;46,167;44,4079
22;pomorskie;2202;chojnicki;2202043;gm.m-w. Czersk;Bydgoski;21604;9859;9585;45,6351;44,3668
2;dolnośląskie;219;świdnicki;219043;gm.m-w. Jaworzyna Śląska;Wałbrzyski;10222;4697;4535;45,9499;44,3651
30;wielkopolskie;3019;pilski;3019062;gm.w Szydłowo;Pilski;9341;4299;4144;46,0229;44,3636
12;małopolskie;1262;Nowy Sącz;1262011;Nowy Sącz;;83558;38126;37065;45,6282;44,3584
14;mazowieckie;1433;węgrowski;1433062;gm.w Miedzna;Siedlecki;3801;1745;1684;45,909;44,3041
24;śląskie;2403;cieszyński;2403103;gm.m-w. Skoczów;Bielski;26788;12228;11867;45,6473;44,2997
10;łódzkie;1008;pabianicki;1008072;gm.w Pabianice;Łódzki;7770;3561;3442;45,8301;44,2986
4;kujawsko-pomorskie;414;świecki;414022;gm.w Dragacz;Bydgoski;7190;3300;3185;45,8971;44,2976
32;zachodniopomorskie;3212;pyrzycki;3212062;gm.w Warnice;Szczeciński;3443;1582;1525;45,9483;44,2928
30;wielkopolskie;3028;wągrowiecki;3028022;gm.w Damasławek;Pilski;5304;2470;2349;46,5686;44,2873
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1791;1709;46,411;44,2861
32;zachodniopomorskie;3204;goleniowski;3204062;gm.w Przybiernów;Szczeciński;5007;2341;2217;46,7545;44,278
10;łódzkie;1014;sieradzki;1014082;gm.w Sieradz;Sieradzki;10801;4937;4782;45,7087;44,2737
14;mazowieckie;1424;pułtuski;1424072;gm.w Zatory;Ostrołęcki;4828;2213;2137;45,8368;44,2626
24;śląskie;2407;lubliniecki;2407062;gm.w Koszęcin;Częstochowski;11810;5401;5225;45,7324;44,2422
4;kujawsko-pomorskie;414;świecki;414032;gm.w Drzycim;Bydgoski;4889;2250;2163;46,0217;44,2422
16;opolskie;1604;kluczborski;1604013;gm.m-w. Byczyna;Opolski;9170;4159;4057;45,3544;44,2421
4;kujawsko-pomorskie;401;aleksandrowski;401082;gm.w Waganiec;Włocławski;4564;2173;2019;47,6117;44,2375
24;śląskie;2409;myszkowski;2409023;gm.m-w. Koziegłowy;Częstochowski;14348;6561;6346;45,7276;44,2292
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1546;1481;46,163;44,2222
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4677;4466;46,2932;44,2047
2;dolnośląskie;205;jaworski;205042;gm.w Mściwojów;Legnicki;4029;1819;1781;45,1477;44,2045
30;wielkopolskie;3017;ostrowski;3017042;gm.w Ostrów Wielkopolski;Kaliski;19162;8755;8470;45,6894;44,2021
10;łódzkie;1014;sieradzki;1014102;gm.w Wróblew;Sieradzki;6063;2750;2679;45,3571;44,186
10;łódzkie;1012;radomszczański;1012113;gm.m-w. Przedbórz;Piotrkowski;7052;3273;3115;46,4124;44,1719
2;dolnośląskie;224;ząbkowicki;224063;gm.m-w. Ziębice;Wałbrzyski;16768;7690;7405;45,8612;44,1615
6;lubelskie;604;hrubieszowski;604022;gm.w Dołhobyczów;Zamojski;5265;2392;2325;45,4321;44,1595
30;wielkopolskie;3007;kaliski;3007032;gm.w Ceków-Kolonia;Kaliski;4767;2196;2105;46,0667;44,1578
22;pomorskie;2212;słupski;2212092;gm.w Smołdzino;Słupski;3382;1576;1493;46,5996;44,1455
14;mazowieckie;1434;wołomiński;1434072;gm.w Klembów;Ostrołęcki;10108;4705;4462;46,5473;44,1433
22;pomorskie;2206;kościerski;2206052;gm.w Liniewo;Gdański;4609;2110;2034;45,78;44,131
12;małopolskie;1217;tatrzański;1217011;Zakopane;Nowosądecki;26846;12209;11835;45,4779;44,0848
14;mazowieckie;1406;grójecki;1406022;gm.w Błędów;Radomski;7357;3359;3243;45,6572;44,0805
20;podlaskie;2002;białostocki;2002093;gm.m-w. Supraśl;Białostocki;16003;7294;7053;45,579;44,073
30;wielkopolskie;3018;ostrzeszowski;3018012;gm.w Czajków;Kaliski;2505;1149;1104;45,8683;44,0719
22;pomorskie;2204;gdański;2204072;gm.w Suchy Dąb;Gdański;4248;1938;1872;45,6215;44,0678
12;małopolskie;1211;nowotarski;1211023;gm.m-w. Szczawnica;Nowosądecki;7145;3236;3148;45,2904;44,0588
6;lubelskie;609;lubelski;609092;gm.w Krzczonów;Lubelski;4293;1948;1891;45,3762;44,0485
14;mazowieckie;1416;ostrowski;1416011;Ostrów Mazowiecka;Ostrołęcki;22216;10424;9785;46,9211;44,0448
2;dolnośląskie;220;trzebnicki;220023;gm.m-w. Prusice;Wrocławski;9352;4279;4119;45,7549;44,0441
16;opolskie;1601;brzeski;1601011;Brzeg;;35226;16201;15512;45,9916;44,0357
18;podkarpackie;1801;bieszczadzki;1801052;gm.w Lutowiska;Krośnieński;2037;927;897;45,5081;44,0353
6;lubelskie;608;lubartowski;608011;Lubartów;Lubelski;21636;9902;9526;45,7663;44,0285
32;zachodniopomorskie;3212;pyrzycki;3212033;gm.m-w. Lipiany;Szczeciński;5794;2683;2551;46,3065;44,0283
20;podlaskie;2009;sejneński;2009011;Sejny;Suwalski;5159;2337;2271;45,2995;44,0202
26;świętokrzyskie;2604;kielecki;2604102;gm.w Miedziana Góra;Kielecki;11722;5355;5159;45,6833;44,0113
28;warmińsko-mazurskie;2812;nowomiejski;2812052;gm.w Nowe Miasto Lubawskie;Toruński;8311;3783;3657;45,518;44,0019
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6633;6324;46,149;43,9992
12;małopolskie;1218;wadowicki;1218062;gm.w Spytkowice;Bielski;10312;4748;4537;46,0434;43,9973
30;wielkopolskie;3013;leszczyński;3013012;gm.w Krzemieniewo;Leszczyński;8272;3762;3639;45,4787;43,9918
16;opolskie;1610;prudnicki;1610043;gm.m-w. Prudnik;Opolski;26800;12117;11785;45,2127;43,9739
28;warmińsko-mazurskie;2804;elbląski;2804042;gm.w Markusy;Elbląski;4021;1846;1768;45,909;43,9692
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1523;1479;45,2735;43,9655
32;zachodniopomorskie;3207;kamieński;3207052;gm.w Świerzno;Szczeciński;4213;1932;1852;45,8581;43,9592
26;świętokrzyskie;2604;kielecki;2604192;gm.w Zagnańsk;Kielecki;12917;5939;5678;45,9782;43,9576
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2154;2084;45,4335;43,957
30;wielkopolskie;3031;złotowski;3031062;gm.w Tarnówka;Pilski;2969;1367;1305;46,0424;43,9542
30;wielkopolskie;3018;ostrzeszowski;3018073;gm.m-w. Ostrzeszów;Kaliski;23845;11039;10479;46,2948;43,9463
8;lubuskie;802;krośnieński;802052;gm.w Gubin;Zielonogórski;7116;3226;3127;45,3345;43,9432
16;opolskie;1609;opolski;1609123;gm.m-w. Tułowice;Opolski;5195;2343;2282;45,1011;43,9269
10;łódzkie;1011;poddębicki;1011022;gm.w Pęczniew;Sieradzki;3484;1616;1530;46,3835;43,915
6;lubelskie;614;puławski;614043;gm.m-w. Kazimierz Dolny;Lubelski;6630;3021;2911;45,5656;43,9065
2;dolnośląskie;202;dzierżoniowski;202062;gm.w Łagiewniki;Wrocławski;7437;3353;3265;45,0854;43,9021
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1738;1688;45,2016;43,9012
26;świętokrzyskie;2613;włoszczowski;2613022;gm.w Krasocin;Kielecki;10610;4877;4657;45,9661;43,8926
8;lubuskie;811;żarski;811052;gm.w Lipinki Łużyckie;Zielonogórski;3345;1507;1468;45,0523;43,8864
10;łódzkie;1001;bełchatowski;1001062;gm.w Rusiec;Sieradzki;5045;2285;2214;45,2924;43,885
10;łódzkie;1005;łowicki;1005052;gm.w Kiernozia;Płocki;3339;1528;1465;45,7622;43,8754
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;6391;6056;46,2982;43,8713
30;wielkopolskie;3012;krotoszyński;3012023;gm.m-w. Kobylin;Leszczyński;8049;3672;3531;45,6206;43,8688
14;mazowieckie;1416;ostrowski;1416032;gm.w Boguty-Pianki;Łomżyński;2558;1144;1122;44,7224;43,8624
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4477;4312;45,5396;43,8613
8;lubuskie;807;sulęciński;807012;gm.w Krzeszyce;Gorzowski;4711;2154;2066;45,7228;43,8548
32;zachodniopomorskie;3212;pyrzycki;3212022;gm.w Kozielice;Szczeciński;2481;1140;1088;45,9492;43,8533
2;dolnośląskie;206;karkonoski;206062;gm.w Jeżów Sudecki;Jeleniogórski;7548;3407;3310;45,1378;43,8527
2;dolnośląskie;202;dzierżoniowski;202011;Bielawa;Wałbrzyski;29523;13417;12941;45,4459;43,8336
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1959;1914;44,8592;43,8287
26;świętokrzyskie;2606;opatowski;2606053;gm.m-w. Ożarów;Tarnobrzeski;10559;4811;4627;45,563;43,8204
24;śląskie;2417;żywiecki;2417092;gm.w Milówka;Bielski;10040;4547;4399;45,2888;43,8147
10;łódzkie;1015;skierniewicki;1015062;gm.w Maków;Skierniewicki;6005;2732;2631;45,4954;43,8135
22;pomorskie;2212;słupski;2212032;gm.w Dębnica Kaszubska;Słupski;9495;4293;4160;45,2133;43,8125
16;opolskie;1609;opolski;1609022;gm.w Dąbrowa;Opolski;8252;3738;3615;45,2981;43,8076
30;wielkopolskie;3027;turecki;3027073;gm.m-w. Tuliszków;Koniński;10526;4851;4611;46,0859;43,8058
30;wielkopolskie;3019;pilski;3019043;gm.m-w. Łobżenica;Pilski;9468;4325;4147;45,6802;43,8002
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2663;2525;46,1925;43,7988
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1988;1899;45,8487;43,7961
6;lubelskie;613;parczewski;613043;gm.m-w. Parczew;Bialskopodlaski;14329;6478;6275;45,209;43,7923
2;dolnośląskie;208;kłodzki;208112;gm.w Nowa Ruda;Wałbrzyski;11440;5204;5009;45,4895;43,785
14;mazowieckie;1403;garwoliński;1403082;gm.w Miastków Kościelny;Siedlecki;4835;2243;2117;46,3909;43,7849
2;dolnośląskie;203;głogowski;203042;gm.w Kotla;Legnicki;4456;2010;1951;45,1077;43,7837
2;dolnośląskie;216;polkowicki;216062;gm.w Radwanice;Legnicki;4904;2232;2147;45,5139;43,7806
2;dolnośląskie;208;kłodzki;208063;gm.m-w. Bystrzyca Kłodzka;Wałbrzyski;18607;8384;8146;45,0583;43,7792
26;świętokrzyskie;2607;ostrowiecki;2607053;gm.m-w. Kunów;Kielecki;9731;4375;4260;44,9594;43,7776
10;łódzkie;1017;wieluński;1017072;gm.w Pątnów;Sieradzki;6512;2940;2850;45,1474;43,7654
24;śląskie;2417;żywiecki;2417032;gm.w Gilowice;Bielski;6327;2883;2768;45,5666;43,749
22;pomorskie;2215;wejherowski;2215042;gm.w Choczewo;Gdański;5446;2484;2382;45,6115;43,7385
12;małopolskie;1207;limanowski;1207011;Limanowa;Nowosądecki;15067;6791;6589;45,072;43,7313
2;dolnośląskie;208;kłodzki;208072;gm.w Kłodzko;Wałbrzyski;16986;7660;7427;45,096;43,7242
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3447;3289;45,8134;43,7135
30;wielkopolskie;3027;turecki;3027022;gm.w Brudzew;Koniński;5958;2696;2604;45,2501;43,7059
14;mazowieckie;1429;sokołowski;1429022;gm.w Bielany;Siedlecki;3558;1635;1555;45,9528;43,7043
2;dolnośląskie;205;jaworski;205032;gm.w Męcinka;Legnicki;5007;2270;2188;45,3365;43,6988
10;łódzkie;1009;pajęczański;1009022;gm.w Kiełczygłów;Sieradzki;3950;1779;1726;45,038;43,6962
26;świętokrzyskie;2601;buski;2601063;gm.m-w. Stopnica;Kielecki;7576;3499;3310;46,1853;43,6906
14;mazowieckie;1402;ciechanowski;1402033;gm.m-w. Glinojeck;Ciechanowski;7764;3539;3392;45,5822;43,6888
12;małopolskie;1205;gorlicki;1205011;Gorlice;Nowosądecki;26973;12109;11784;44,893;43,6881
24;śląskie;2410;pszczyński;2410042;gm.w Pawłowice;Katowicki;18156;8145;7932;44,8612;43,688
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4477;4304;45,4379;43,6821
18;podkarpackie;1814;przeworski;1814011;Przeworsk;Przemyski;15105;6825;6598;45,1837;43,6809
24;śląskie;2410;pszczyński;2410032;gm.w Miedźna;Katowicki;16660;7485;7275;44,928;43,6675
30;wielkopolskie;3027;turecki;3027033;gm.m-w. Dobra;Koniński;6067;2724;2649;44,8986;43,6624
28;warmińsko-mazurskie;2801;bartoszycki;2801043;gm.m-w. Bisztynek;Olsztyński;6198;2809;2706;45,3211;43,6592
6;lubelskie;613;parczewski;613072;gm.w Sosnowica;Chełmski;2568;1159;1121;45,1324;43,6526
2;dolnośląskie;215;oławski;215042;gm.w Oława;Wrocławski;15218;6895;6643;45,3082;43,6523
14;mazowieckie;1402;ciechanowski;1402022;gm.w Ciechanów;Ciechanowski;7159;3277;3125;45,7745;43,6513
10;łódzkie;1012;radomszczański;1012032;gm.w Gidle;Częstochowski;5964;2692;2603;45,1375;43,6452
4;kujawsko-pomorskie;416;tucholski;416022;gm.w Gostycyn;Bydgoski;5199;2339;2269;44,9894;43,643
10;łódzkie;1004;łęczycki;1004072;gm.w Świnice Warckie;Koniński;3880;1761;1693;45,3866;43,634
14;mazowieckie;1412;miński;1412093;gm.m-w. Kałuszyn;Siedlecki;5749;2635;2507;45,8341;43,6076
14;mazowieckie;1420;płoński;1420122;gm.w Załuski;Ciechanowski;5652;2561;2464;45,3114;43,5952
18;podkarpackie;1804;jarosławski;1804011;Jarosław;;37073;16822;16161;45,3753;43,5924
20;podlaskie;2002;białostocki;2002013;gm.m-w. Choroszcz;Białostocki;15781;7112;6878;45,0669;43,5841
22;pomorskie;2209;malborski;2209042;gm.w Malbork;Elbląski;4858;2209;2117;45,4714;43,5776
12;małopolskie;1211;nowotarski;1211062;gm.w Krościenko nad Dunajcem;Nowosądecki;6749;2999;2941;44,4362;43,5768
6;lubelskie;609;lubelski;609013;gm.m-w. Bełżyce;Lubelski;13167;5909;5737;44,8773;43,571
10;łódzkie;1014;sieradzki;1014052;gm.w Burzenin;Sieradzki;5498;2450;2394;44,5617;43,5431
30;wielkopolskie;3026;śremski;3026033;gm.m-w. Książ Wielkopolski;Poznański;8471;3785;3688;44,6819;43,5368
14;mazowieckie;1428;sochaczewski;1428072;gm.w Sochaczew;Skierniewicki;11148;5047;4853;45,2727;43,5325
2;dolnośląskie;221;wałbrzyski;221082;gm.w Walim;Wałbrzyski;5392;2433;2347;45,1224;43,5274
4;kujawsko-pomorskie;416;tucholski;416042;gm.w Lubiewo;Bydgoski;6008;2698;2615;44,9068;43,5253
30;wielkopolskie;3008;kępiński;3008062;gm.w Rychtal;Kaliski;3791;1720;1650;45,3706;43,5241
10;łódzkie;1016;tomaszowski;1016072;gm.w Rokiciny;Piotrkowski;6153;2803;2678;45,555;43,5235
26;świętokrzyskie;2601;buski;2601052;gm.w Solec-Zdrój;Kielecki;5033;2335;2190;46,3938;43,5128
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;9496;9117;45,3162;43,5075
26;świętokrzyskie;2609;sandomierski;2609062;gm.w Obrazów;Tarnobrzeski;6381;2911;2776;45,6198;43,5042
14;mazowieckie;1435;wyszkowski;1435062;gm.w Zabrodzie;Ostrołęcki;6011;2723;2615;45,3003;43,5036
28;warmińsko-mazurskie;2818;gołdapski;2818033;gm.m-w. Gołdap;Suwalski;20018;9060;8708;45,2593;43,5008
28;warmińsko-mazurskie;2815;ostródzki;2815073;gm.m-w. Miłomłyn;Olsztyński;4886;2225;2125;45,5383;43,4916
4;kujawsko-pomorskie;416;tucholski;416032;gm.w Kęsowo;Bydgoski;4468;2012;1943;45,0313;43,487
4;kujawsko-pomorskie;408;lipnowski;408022;gm.w Bobrowniki;Włocławski;3093;1398;1345;45,1988;43,4853
4;kujawsko-pomorskie;409;mogileński;409012;gm.w Dąbrowa;Bydgoski;4607;2137;2003;46,3859;43,4773
14;mazowieckie;1403;garwoliński;1403062;gm.w Łaskarzew;Siedlecki;5447;2504;2368;45,9703;43,4735
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5785;5550;45,3121;43,4714
6;lubelskie;616;rycki;616062;gm.w Ułęż;Lubelski;3145;1430;1367;45,469;43,4658
26;świętokrzyskie;2609;sandomierski;2609043;gm.m-w. Koprzywnica;Tarnobrzeski;6537;2998;2841;45,862;43,4603
28;warmińsko-mazurskie;2812;nowomiejski;2812042;gm.w Kurzętnik;Toruński;9135;4127;3969;45,1779;43,4483
30;wielkopolskie;3029;wolsztyński;3029012;gm.w Przemęt;Leszczyński;14147;6363;6145;44,9777;43,4368
26;świętokrzyskie;2609;sandomierski;2609033;gm.m-w. Klimontów;Tarnobrzeski;7987;3619;3469;45,3111;43,4331
4;kujawsko-pomorskie;416;tucholski;416012;gm.w Cekcyn;Bydgoski;6901;3083;2997;44,6747;43,4285
14;mazowieckie;1401;białobrzeski;1401022;gm.w Promna;Radomski;5540;2506;2405;45,2347;43,4116
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1642;1577;45,1968;43,4077
32;zachodniopomorskie;3214;stargardzki;3214042;gm.w Dolice;Szczeciński;7700;3492;3341;45,3506;43,3896
10;łódzkie;1010;piotrkowski;1010102;gm.w Wola Krzysztoporska;Piotrkowski;11981;5456;5194;45,5388;43,352
10;łódzkie;1010;piotrkowski;1010032;gm.w Gorzkowice;Piotrkowski;8462;3845;3668;45,4384;43,3467
30;wielkopolskie;3004;gostyński;3004013;gm.m-w. Borek Wielkopolski;Leszczyński;7441;3298;3225;44,322;43,3409
24;śląskie;2404;częstochowski;2404082;gm.w Kruszyna;Częstochowski;4802;2149;2081;44,7522;43,3361
22;pomorskie;2208;lęborski;2208042;gm.w Nowa Wieś Lęborska;Słupski;13786;6204;5974;45,0022;43,3338
6;lubelskie;606;krasnostawski;606092;gm.w Rudnik;Zamojski;2973;1317;1288;44,2987;43,3232
12;małopolskie;1207;limanowski;1207021;Mszana Dolna;Nowosądecki;7899;3514;3422;44,4866;43,3219
14;mazowieckie;1402;ciechanowski;1402082;gm.w Regimin;Ciechanowski;4954;2256;2146;45,539;43,3185
28;warmińsko-mazurskie;2817;szczycieński;2817072;gm.w Świętajno;Olsztyński;5723;2603;2479;45,4831;43,3164
14;mazowieckie;1409;lipski;1409033;gm.m-w. Lipsko;Radomski;10881;4886;4713;44,904;43,314
22;pomorskie;2201;bytowski;2201072;gm.w Parchowo;Słupski;3842;1730;1664;45,0286;43,3108
22;pomorskie;2215;wejherowski;2215102;gm.w Wejherowo;Gdański;27177;12194;11770;44,8688;43,3087
6;lubelskie;601;bialski;601062;gm.w Kodeń;Bialskopodlaski;3432;1540;1486;44,8718;43,2984
10;łódzkie;1014;sieradzki;1014113;gm.m-w. Złoczew;Sieradzki;7131;3215;3087;45,0848;43,2899
22;pomorskie;2216;sztumski;2216032;gm.w Stary Dzierzgoń;Elbląski;3895;1766;1686;45,3402;43,2863
16;opolskie;1609;opolski;1609103;gm.m-w. Prószków;Opolski;9079;4067;3929;44,7957;43,2757
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1826;1747;45,2316;43,2747
22;pomorskie;2206;kościerski;2206042;gm.w Kościerzyna;Gdański;16196;7289;7006;45,0049;43,2576
2;dolnośląskie;221;wałbrzyski;221053;gm.m-w. Głuszyca;Wałbrzyski;8505;3815;3679;44,856;43,2569
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1629;1562;45,1122;43,2567
22;pomorskie;2201;bytowski;2201092;gm.w Trzebielino;Słupski;3706;1659;1603;44,7652;43,2542
12;małopolskie;1201;bocheński;1201082;gm.w Trzciana;Tarnowski;5646;2501;2442;44,2968;43,2519
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;5068;4866;45,0449;43,2495
24;śląskie;2404;częstochowski;2404092;gm.w Lelów;Częstochowski;4794;2130;2073;44,4305;43,2416
14;mazowieckie;1409;lipski;1409042;gm.w Rzeczniów;Radomski;4332;1941;1873;44,8061;43,2364
6;lubelskie;619;włodawski;619032;gm.w Hańsk;Chełmski;3680;1651;1591;44,8641;43,2337
14;mazowieckie;1412;miński;1412132;gm.w Siennica;Siedlecki;7520;3396;3251;45,1596;43,2314
28;warmińsko-mazurskie;2816;piski;2816023;gm.m-w. Orzysz;Suwalski;8830;3956;3815;44,8018;43,205
6;lubelskie;612;opolski;612063;gm.m-w. Poniatowa;Lubelski;14008;6239;6050;44,5388;43,1896
14;mazowieckie;1426;siedlecki;1426022;gm.w Korczew;Siedlecki;2554;1135;1103;44,4401;43,1872
32;zachodniopomorskie;3215;szczecinecki;3215062;gm.w Szczecinek;Koszaliński;9221;4124;3982;44,724;43,184
30;wielkopolskie;3019;pilski;3019052;gm.w Miasteczko Krajeńskie;Pilski;3147;1397;1359;44,3915;43,184
20;podlaskie;2011;sokólski;2011072;gm.w Sidra;Białostocki;3358;1504;1450;44,7886;43,1805
2;dolnośląskie;205;jaworski;205023;gm.m-w. Bolków;Jeleniogórski;10311;4582;4452;44,438;43,1772
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6818;6625;44,4285;43,1709
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2647;2578;44,3235;43,1681
10;łódzkie;1015;skierniewicki;1015092;gm.w Słupia;Skierniewicki;2609;1154;1126;44,2315;43,1583
10;łódzkie;1015;skierniewicki;1015082;gm.w Skierniewice;Skierniewicki;7635;3389;3295;44,3877;43,1565
2;dolnośląskie;210;lubański;210033;gm.m-w. Leśna;Jeleniogórski;9948;4393;4293;44,1596;43,1544
32;zachodniopomorskie;3216;świdwiński;3216052;gm.w Sławoborze;Koszaliński;3977;1806;1716;45,4111;43,1481
10;łódzkie;1020;zgierski;1020062;gm.w Ozorków;Łódzki;7051;3170;3042;44,9582;43,1428
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2876;2792;44,4376;43,1397
30;wielkopolskie;3007;kaliski;3007072;gm.w Mycielin;Kaliski;4862;2158;2097;44,385;43,1304
10;łódzkie;1017;wieluński;1017042;gm.w Mokrsko;Sieradzki;5359;2411;2311;44,9897;43,1237
8;lubuskie;807;sulęciński;807053;gm.m-w. Torzym;Zielonogórski;6734;3117;2903;46,2875;43,1096
22;pomorskie;2206;kościerski;2206062;gm.w Lipusz;Gdański;3772;1717;1626;45,5196;43,1071
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3285;3184;44,464;43,0969
2;dolnośląskie;222;wołowski;222022;gm.w Wińsko;Wrocławski;8212;3654;3539;44,4959;43,0955
14;mazowieckie;1464;Siedlce;1464011;Siedlce;;77813;34728;33531;44,6301;43,0918
