wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1403;garwoliński;1403143;gm.m-w. Żelechów;Siedlecki;8193;3329;3228;40,6322;39,3995
14;mazowieckie;1429;sokołowski;1429053;gm.m-w. Kosów Lacki;Siedlecki;5900;2432;2324;41,2203;39,3898
12;małopolskie;1202;brzeski;1202033;gm.m-w. Czchów;Tarnowski;9814;3952;3865;40,269;39,3825
20;podlaskie;2003;bielski;2003082;gm.w Wyszki;Białostocki;4302;1728;1694;40,1674;39,377
6;lubelskie;612;opolski;612023;gm.m-w. Józefów nad Wisłą;Lubelski;6466;2635;2546;40,7516;39,3752
30;wielkopolskie;3017;ostrowski;3017082;gm.w Sośnie;Kaliski;6563;2645;2583;40,3017;39,357
14;mazowieckie;1411;makowski;1411042;gm.w Krasnosielc;Ostrołęcki;6283;2584;2472;41,1269;39,3443
14;mazowieckie;1423;przysuski;1423052;gm.w Potworów;Radomski;4194;1737;1650;41,4163;39,3419
26;świętokrzyskie;2604;kielecki;2604082;gm.w Łopuszno;Kielecki;8924;3665;3510;41,069;39,3321
20;podlaskie;2012;suwalski;2012072;gm.w Suwałki;Suwalski;7826;3160;3078;40,3782;39,3304
28;warmińsko-mazurskie;2809;lidzbarski;2809042;gm.w Lubomino;Olsztyński;3566;1461;1402;40,9703;39,3158
14;mazowieckie;1429;sokołowski;1429072;gm.w Sabnie;Siedlecki;3574;1438;1405;40,235;39,3117
6;lubelskie;602;biłgorajski;602092;gm.w Łukowa;Zamojski;4191;1706;1647;40,7063;39,2985
14;mazowieckie;1428;sochaczewski;1428032;gm.w Iłów;Płocki;6118;2475;2404;40,4544;39,2939
16;opolskie;1609;opolski;1609132;gm.w Turawa;Opolski;10029;4035;3940;40,2333;39,2861
12;małopolskie;1204;dąbrowski;1204042;gm.w Mędrzechów;Tarnowski;3404;1361;1337;39,9824;39,2773
10;łódzkie;1009;pajęczański;1009052;gm.w Rząśnia;Piotrkowski;4924;1998;1934;40,5768;39,277
2;dolnośląskie;224;ząbkowicki;224042;gm.w Stoszowice;Wałbrzyski;5360;2208;2105;41,194;39,2724
20;podlaskie;2006;kolneński;2006011;Kolno;Łomżyński;10143;4108;3983;40,5008;39,2685
10;łódzkie;1014;sieradzki;1014072;gm.w Klonowa;Sieradzki;2888;1177;1134;40,7548;39,2659
2;dolnośląskie;202;dzierżoniowski;202052;gm.w Dzierżoniów;Wałbrzyski;9013;3641;3535;40,3972;39,2211
10;łódzkie;1001;bełchatowski;1001022;gm.w Bełchatów;Piotrkowski;11838;4772;4641;40,3109;39,2043
32;zachodniopomorskie;3201;białogardzki;3201022;gm.w Białogard;Koszaliński;7543;3041;2957;40,3155;39,2019
10;łódzkie;1013;rawski;1013032;gm.w Cielądz;Skierniewicki;3950;1587;1548;40,1772;39,1899
26;świętokrzyskie;2604;kielecki;2604062;gm.w Górno;Kielecki;14649;5926;5739;40,4533;39,1767
18;podkarpackie;1802;brzozowski;1802062;gm.w Nozdrzec;Krośnieński;7912;3181;3099;40,2048;39,1684
14;mazowieckie;1430;szydłowiecki;1430022;gm.w Jastrząb;Radomski;5158;2086;2019;40,442;39,1431
18;podkarpackie;1814;przeworski;1814053;gm.m-w. Kańczuga;Przemyski;12285;4982;4807;40,5535;39,129
12;małopolskie;1216;tarnowski;1216133;gm.m-w. Wojnicz;Tarnowski;13340;5353;5218;40,1274;39,1154
2;dolnośląskie;204;górowski;204032;gm.w Niechlów;Leszczyński;4801;1928;1877;40,1583;39,096
6;lubelskie;608;lubartowski;608022;gm.w Abramów;Lubelski;4029;1636;1574;40,6056;39,0668
24;śląskie;2411;raciborski;2411053;gm.m-w. Kuźnia Raciborska;Katowicki;11641;4655;4545;39,988;39,043
14;mazowieckie;1403;garwoliński;1403112;gm.w Sobolew;Siedlecki;8173;3292;3189;40,279;39,0187
14;mazowieckie;1415;ostrołęcki;1415032;gm.w Czerwin;Ostrołęcki;5054;2036;1971;40,2849;38,9988
22;pomorskie;2203;człuchowski;2203052;gm.w Koczała;Słupski;3327;1360;1296;40,8777;38,954
30;wielkopolskie;3007;kaliski;3007053;gm.m-w. Koźminek;Kaliski;7548;3038;2940;40,2491;38,9507
28;warmińsko-mazurskie;2810;mrągowski;2810032;gm.w Mrągowo;Olsztyński;8023;3229;3121;40,2468;38,9007
24;śląskie;2407;lubliniecki;2407052;gm.w Kochanowice;Częstochowski;6959;2773;2707;39,8477;38,8993
26;świętokrzyskie;2605;konecki;2605043;gm.m-w. Radoszyce;Kielecki;8760;3554;3406;40,5708;38,8813
6;lubelskie;608;lubartowski;608082;gm.w Michów;Lubelski;5751;2344;2236;40,7581;38,8802
6;lubelskie;610;łęczyński;610062;gm.w Spiczyn;Lubelski;5823;2332;2262;40,0481;38,846
32;zachodniopomorskie;3213;sławieński;3213062;gm.w Sławno;Słupski;8833;3568;3431;40,394;38,843
18;podkarpackie;1804;jarosławski;1804062;gm.w Pawłosiów;Przemyski;8429;3381;3274;40,1115;38,8421
18;podkarpackie;1809;lubaczowski;1809063;gm.m-w. Oleszyce;Przemyski;6296;2543;2445;40,3907;38,8342
6;lubelskie;618;tomaszowski;618053;gm.m-w. Lubycza Królewska;Zamojski;6102;2425;2368;39,7411;38,8069
18;podkarpackie;1810;łańcucki;1810042;gm.w Łańcut;Rzeszowski;22026;8770;8547;39,8166;38,8041
12;małopolskie;1202;brzeski;1202072;gm.w Szczurowa;Tarnowski;9407;3782;3650;40,2041;38,8009
18;podkarpackie;1816;rzeszowski;1816143;gm.m-w. Tyczyn;Rzeszowski;10662;4245;4135;39,8143;38,7826
6;lubelskie;607;kraśnicki;607032;gm.w Dzierzkowice;Lubelski;5236;2113;2030;40,3552;38,7701
14;mazowieckie;1437;żuromiński;1437052;gm.w Siemiątkowo;Ciechanowski;3426;1382;1328;40,3386;38,7624
30;wielkopolskie;3017;ostrowski;3017072;gm.w Sieroszewice;Kaliski;9660;3869;3743;40,0518;38,7474
2;dolnośląskie;201;bolesławiecki;201043;gm.m-w. Nowogrodziec;Jeleniogórski;15229;6104;5900;40,0814;38,7419
24;śląskie;2411;raciborski;2411082;gm.w Rudnik;Katowicki;5150;2022;1992;39,2621;38,6796
14;mazowieckie;1430;szydłowiecki;1430012;gm.w Chlewiska;Radomski;5865;2324;2268;39,6249;38,6701
20;podlaskie;2001;augustowski;2001043;gm.m-w. Lipsk;Suwalski;4980;1972;1924;39,5984;38,6345
20;podlaskie;2014;zambrowski;2014032;gm.w Rutki;Łomżyński;5427;2147;2094;39,5615;38,5849
6;lubelskie;618;tomaszowski;618092;gm.w Tarnawatka;Zamojski;3885;1547;1499;39,8198;38,5843
30;wielkopolskie;3012;krotoszyński;3012052;gm.w Rozdrażew;Kaliski;5151;2039;1987;39,5845;38,575
6;lubelskie;608;lubartowski;608042;gm.w Jeziorzany;Lubelski;2722;1122;1050;41,2197;38,5746
14;mazowieckie;1409;lipski;1409022;gm.w Ciepielów;Radomski;5504;2191;2123;39,8074;38,5719
26;świętokrzyskie;2611;starachowicki;2611042;gm.w Pawłów;Kielecki;15187;6056;5857;39,8762;38,5659
12;małopolskie;1210;nowosądecki;1210062;gm.w Korzenna;Nowosądecki;14546;5752;5608;39,5435;38,5536
12;małopolskie;1202;brzeski;1202012;gm.w Borzęcin;Tarnowski;8267;3256;3187;39,3855;38,5509
20;podlaskie;2002;białostocki;2002063;gm.m-w. Łapy;Białostocki;21653;8645;8346;39,9252;38,5443
16;opolskie;1603;kędzierzyńsko-kozielski;1603022;gm.w Bierawa;Opolski;7895;3123;3043;39,5567;38,5434
14;mazowieckie;1422;przasnyski;1422062;gm.w Krzynowłoga Mała;Ostrołęcki;3417;1387;1317;40,5912;38,5426
14;mazowieckie;1410;łosicki;1410032;gm.w Olszanka;Bialskopodlaski;2914;1155;1122;39,6362;38,5038
6;lubelskie;620;zamojski;620062;gm.w Miączyn;Zamojski;5667;2290;2182;40,4094;38,5036
6;lubelskie;601;bialski;601192;gm.w Zalesie;Bialskopodlaski;4378;1733;1685;39,5843;38,4879
6;lubelskie;609;lubelski;609062;gm.w Jabłonna;Lubelski;8107;3226;3119;39,7928;38,4729
18;podkarpackie;1809;lubaczowski;1809032;gm.w Horyniec-Zdrój;Przemyski;4576;1835;1760;40,1005;38,4615
14;mazowieckie;1426;siedlecki;1426102;gm.w Suchożebry;Siedlecki;4652;1846;1789;39,6819;38,4566
6;lubelskie;602;biłgorajski;602142;gm.w Turobin;Zamojski;5942;2352;2284;39,5826;38,4382
14;mazowieckie;1403;garwoliński;1403122;gm.w Trojanów;Siedlecki;7236;2872;2780;39,6904;38,419
14;mazowieckie;1419;płocki;1419112;gm.w Słubice;Płocki;4415;1764;1696;39,9547;38,4145
20;podlaskie;2012;suwalski;2012022;gm.w Filipów;Suwalski;4212;1671;1618;39,6724;38,4141
12;małopolskie;1209;myślenicki;1209022;gm.w Lubień;Nowosądecki;10080;3962;3872;39,3056;38,4127
22;pomorskie;2215;wejherowski;2215082;gm.w Łęczyce;Gdański;12102;4786;4647;39,5472;38,3986
6;lubelskie;602;biłgorajski;602073;gm.m-w. Józefów;Zamojski;6706;2674;2575;39,8747;38,3984
18;podkarpackie;1820;tarnobrzeski;1820013;gm.m-w. Baranów Sandomierski;Tarnobrzeski;11770;4641;4519;39,4308;38,3942
28;warmińsko-mazurskie;2813;olecki;2813052;gm.w Świętajno;Suwalski;3906;1541;1498;39,4521;38,3513
14;mazowieckie;1436;zwoleński;1436042;gm.w Tczów;Radomski;4874;1913;1868;39,2491;38,3258
6;lubelskie;618;tomaszowski;618132;gm.w Ulhówek;Zamojski;4455;1763;1707;39,5735;38,3165
16;opolskie;1610;prudnicki;1610023;gm.m-w. Głogówek;Opolski;13138;5202;5034;39,5951;38,3163
26;świętokrzyskie;2606;opatowski;2606072;gm.w Tarłów;Tarnobrzeski;5067;2038;1940;40,221;38,287
18;podkarpackie;1810;łańcucki;1810072;gm.w Żołynia;Rzeszowski;7037;2783;2694;39,5481;38,2834
20;podlaskie;2002;białostocki;2002103;gm.m-w. Suraż;Białostocki;1937;766;741;39,5457;38,255
14;mazowieckie;1409;lipski;1409012;gm.w Chotcza;Radomski;2333;915;892;39,2199;38,234
24;śląskie;2411;raciborski;2411072;gm.w Pietrowice Wielkie;Katowicki;6888;2683;2632;38,9518;38,2114
14;mazowieckie;1425;radomski;1425132;gm.w Zakrzew;Radomski;13308;5245;5081;39,4124;38,18
6;lubelskie;601;bialski;601072;gm.w Konstantynów;Bialskopodlaski;4060;1633;1550;40,2217;38,1773
28;warmińsko-mazurskie;2811;nidzicki;2811022;gm.w Janowo;Olsztyński;2633;1059;1005;40,2203;38,1694
6;lubelskie;620;zamojski;620102;gm.w Skierbieszów;Zamojski;5086;2019;1941;39,6972;38,1636
6;lubelskie;606;krasnostawski;606052;gm.w Krasnystaw;Chełmski;8460;3381;3228;39,9645;38,156
26;świętokrzyskie;2606;opatowski;2606012;gm.w Baćkowice;Tarnobrzeski;4837;1916;1845;39,6113;38,1435
20;podlaskie;2012;suwalski;2012062;gm.w Rutka-Tartak;Suwalski;2330;908;888;38,97;38,1116
12;małopolskie;1205;gorlicki;1205042;gm.w Gorlice;Nowosądecki;17271;6723;6582;38,9265;38,1101
6;lubelskie;603;chełmski;603062;gm.w Kamień;Chełmski;4162;1632;1586;39,2119;38,1067
14;mazowieckie;1425;radomski;1425122;gm.w Wolanów;Radomski;8894;3507;3389;39,4311;38,1043
6;lubelskie;614;puławski;614072;gm.w Markuszów;Lubelski;2943;1166;1121;39,6194;38,0904
10;łódzkie;1016;tomaszowski;1016032;gm.w Budziszewice;Piotrkowski;2161;861;823;39,8427;38,0842
18;podkarpackie;1811;mielecki;1811052;gm.w Mielec;Rzeszowski;13445;5320;5117;39,5686;38,0588
14;mazowieckie;1416;ostrowski;1416043;gm.m-w. Brok;Ostrołęcki;2780;1119;1058;40,2518;38,0576
18;podkarpackie;1813;przemyski;1813102;gm.w Żurawica;Przemyski;12940;5053;4924;39,0495;38,0526
14;mazowieckie;1430;szydłowiecki;1430042;gm.w Orońsko;Radomski;5953;2362;2265;39,6775;38,048
12;małopolskie;1216;tarnowski;1216013;gm.m-w. Ciężkowice;Tarnowski;11237;4392;4275;39,0852;38,044
6;lubelskie;603;chełmski;603122;gm.w Wierzbica;Chełmski;5000;1951;1902;39,02;38,04
12;małopolskie;1205;gorlicki;1205033;gm.m-w. Bobowa;Nowosądecki;9805;3837;3728;39,1331;38,0214
6;lubelskie;620;zamojski;620092;gm.w Sitno;Zamojski;6719;2627;2553;39,0981;37,9967
12;małopolskie;1210;nowosądecki;1210022;gm.w Chełmiec;Nowosądecki;28959;11260;10995;38,8826;37,9675
30;wielkopolskie;3031;złotowski;3031082;gm.w Złotów;Pilski;10005;3901;3798;38,9905;37,961
26;świętokrzyskie;2605;konecki;2605072;gm.w Smyków;Kielecki;3768;1511;1430;40,1008;37,9512
28;warmińsko-mazurskie;2810;mrągowski;2810052;gm.w Sorkwity;Olsztyński;4480;1783;1700;39,7991;37,9464
20;podlaskie;2011;sokólski;2011062;gm.w Nowy Dwór;Białostocki;2573;1007;976;39,1372;37,9324
6;lubelskie;620;zamojski;620052;gm.w Łabunie;Zamojski;6190;2429;2348;39,2407;37,9321
14;mazowieckie;1426;siedlecki;1426042;gm.w Mokobody;Siedlecki;4922;1922;1866;39,0492;37,9114
20;podlaskie;2005;hajnowski;2005082;gm.w Narew;Białostocki;3417;1338;1295;39,1572;37,8987
14;mazowieckie;1425;radomski;1425052;gm.w Jedlińsk;Radomski;14623;5720;5540;39,1165;37,8855
16;opolskie;1611;strzelecki;1611033;gm.m-w. Kolonowskie;Opolski;5863;2274;2221;38,7856;37,8816
16;opolskie;1611;strzelecki;1611073;gm.m-w. Zawadzkie;Opolski;11206;4317;4245;38,524;37,8815
6;lubelskie;603;chełmski;603142;gm.w Żmudź;Chełmski;3022;1176;1144;38,9146;37,8557
2;dolnośląskie;225;zgorzelecki;225043;gm.m-w. Pieńsk;Jeleniogórski;9025;3612;3415;40,0222;37,8393
6;lubelskie;619;włodawski;619052;gm.w Urszulin;Chełmski;4164;1633;1575;39,2171;37,8242
10;łódzkie;1001;bełchatowski;1001042;gm.w Kleszczów;Piotrkowski;6418;2476;2427;38,579;37,8155
6;lubelskie;620;zamojski;620133;gm.m-w. Szczebrzeszyn;Zamojski;11083;4326;4191;39,0328;37,8147
14;mazowieckie;1410;łosicki;1410012;gm.w Huszlew;Bialskopodlaski;2780;1101;1051;39,6043;37,8058
28;warmińsko-mazurskie;2816;piski;2816013;gm.m-w. Biała Piska;Suwalski;11534;4564;4357;39,57;37,7753
22;pomorskie;2201;bytowski;2201052;gm.w Lipnica;Słupski;5202;2029;1964;39,0042;37,7547
12;małopolskie;1216;tarnowski;1216153;gm.m-w. Żabno;Tarnowski;18862;7315;7121;38,7817;37,7532
14;mazowieckie;1426;siedlecki;1426062;gm.w Paprotnia;Siedlecki;2501;966;944;38,6246;37,7449
20;podlaskie;2003;bielski;2003042;gm.w Boćki;Białostocki;4099;1583;1547;38,6192;37,7409
16;opolskie;1608;oleski;1608023;gm.m-w. Gorzów Śląski;Częstochowski;7108;2741;2682;38,5622;37,7321
6;lubelskie;602;biłgorajski;602053;gm.m-w. Frampol;Zamojski;6059;2362;2285;38,9833;37,7125
14;mazowieckie;1407;kozienicki;1407022;gm.w Głowaczów;Radomski;7060;2773;2662;39,2776;37,7054
6;lubelskie;618;tomaszowski;618082;gm.w Susiec;Zamojski;7384;2904;2784;39,3283;37,7031
18;podkarpackie;1819;strzyżowski;1819012;gm.w Czudec;Rzeszowski;11777;4567;4440;38,779;37,7006
14;mazowieckie;1425;radomski;1425103;gm.m-w. Skaryszew;Radomski;14821;5777;5587;38,9785;37,6965
12;małopolskie;1202;brzeski;1202062;gm.w Iwkowa;Tarnowski;6512;2492;2454;38,2678;37,6843
16;opolskie;1603;kędzierzyńsko-kozielski;1603062;gm.w Reńska Wieś;Opolski;8299;3191;3127;38,4504;37,6792
6;lubelskie;601;bialski;601122;gm.w Rokitno;Bialskopodlaski;2933;1141;1105;38,9021;37,6747
6;lubelskie;618;tomaszowski;618042;gm.w Krynice;Zamojski;3204;1251;1207;39,0449;37,6717
20;podlaskie;2002;białostocki;2002143;gm.m-w. Zabłudów;Białostocki;9386;3640;3535;38,7812;37,6625
6;lubelskie;607;kraśnicki;607083;gm.m-w. Urzędów;Lubelski;8453;3277;3182;38,7673;37,6434
20;podlaskie;2005;hajnowski;2005032;gm.w Czeremcha;Białostocki;3064;1197;1153;39,0666;37,6305
20;podlaskie;2009;sejneński;2009032;gm.w Krasnopol;Suwalski;3756;1449;1413;38,5783;37,6198
18;podkarpackie;1811;mielecki;1811022;gm.w Borowa;Rzeszowski;5490;2133;2063;38,8525;37,5774
6;lubelskie;603;chełmski;603153;gm.m-w. Rejowiec;Chełmski;6295;2452;2365;38,9515;37,5695
6;lubelskie;609;lubelski;609152;gm.w Wysokie;Zamojski;4353;1692;1635;38,8697;37,5603
16;opolskie;1611;strzelecki;1611022;gm.w Jemielnica;Opolski;7224;2784;2713;38,5382;37,5554
6;lubelskie;612;opolski;612012;gm.w Chodel;Lubelski;6536;2516;2451;38,4945;37,5
20;podlaskie;2011;sokólski;2011032;gm.w Korycin;Białostocki;3172;1219;1188;38,43;37,4527
18;podkarpackie;1820;tarnobrzeski;1820022;gm.w Gorzyce;Tarnobrzeski;13050;5061;4885;38,7816;37,433
20;podlaskie;2012;suwalski;2012092;gm.w Wiżajny;Suwalski;2311;894;865;38,6846;37,4297
14;mazowieckie;1425;radomski;1425072;gm.w Kowala;Radomski;12273;4708;4584;38,3606;37,3503
6;lubelskie;618;tomaszowski;618072;gm.w Rachanie;Zamojski;5000;1915;1867;38,3;37,34
16;opolskie;1608;oleski;1608033;gm.m-w. Olesno;Częstochowski;17640;6751;6585;38,271;37,3299
14;mazowieckie;1425;radomski;1425042;gm.w Jastrzębia;Radomski;7016;2701;2619;38,4977;37,329
10;łódzkie;1014;sieradzki;1014032;gm.w Brąszewice;Sieradzki;4466;1715;1666;38,4013;37,3041
6;lubelskie;610;łęczyński;610042;gm.w Milejów;Lubelski;9029;3498;3368;38,7418;37,302
6;lubelskie;615;radzyński;615082;gm.w Wohyń;Bialskopodlaski;6501;2522;2425;38,794;37,302
12;małopolskie;1210;nowosądecki;1210163;gm.m-w. Stary Sącz;Nowosądecki;23793;9073;8870;38,1331;37,2799
6;lubelskie;607;kraśnicki;607042;gm.w Gościeradów;Tarnobrzeski;7153;2778;2666;38,8369;37,2711
18;podkarpackie;1813;przemyski;1813082;gm.w Przemyśl;Przemyski;10709;4114;3983;38,4163;37,193
30;wielkopolskie;3013;leszczyński;3013062;gm.w Wijewo;Leszczyński;3863;1472;1436;38,1051;37,1732
18;podkarpackie;1807;krośnieński;1807083;gm.m-w. Rymanów;Krośnieński;15877;6009;5899;37,8472;37,1544
30;wielkopolskie;3007;kaliski;3007102;gm.w Szczytniki;Kaliski;7797;3013;2896;38,6431;37,1425
2;dolnośląskie;204;górowski;204022;gm.w Jemielno;Leszczyński;2967;1134;1102;38,2204;37,1419
22;pomorskie;2213;starogardzki;2213132;gm.w Zblewo;Gdański;11959;4591;4441;38,3895;37,1352
20;podlaskie;2010;siemiatycki;2010023;gm.m-w. Drohiczyn;Białostocki;6146;2359;2282;38,3827;37,1298
6;lubelskie;607;kraśnicki;607072;gm.w Trzydnik Duży;Tarnobrzeski;6390;2443;2372;38,2316;37,1205
6;lubelskie;618;tomaszowski;618112;gm.w Tomaszów Lubelski;Zamojski;11292;4332;4191;38,3634;37,1148
12;małopolskie;1201;bocheński;1201092;gm.w Żegocina;Tarnowski;5582;2116;2071;37,9076;37,1014
14;mazowieckie;1410;łosicki;1410062;gm.w Stara Kornica;Bialskopodlaski;4696;1808;1742;38,5009;37,0954
16;opolskie;1603;kędzierzyńsko-kozielski;1603042;gm.w Pawłowiczki;Opolski;7277;2761;2699;37,9415;37,0895
6;lubelskie;601;bialski;601032;gm.w Biała Podlaska;Bialskopodlaski;14542;5578;5391;38,3579;37,0719
14;mazowieckie;1433;węgrowski;1433022;gm.w Grębków;Siedlecki;4401;1685;1631;38,2868;37,0598
14;mazowieckie;1422;przasnyski;1422023;gm.m-w. Chorzele;Ostrołęcki;10075;3899;3731;38,6998;37,0323
6;lubelskie;607;kraśnicki;607092;gm.w Wilkołaz;Lubelski;5510;2094;2040;38,0036;37,0236
18;podkarpackie;1814;przeworski;1814022;gm.w Adamówka;Przemyski;4025;1557;1490;38,6832;37,0186
14;mazowieckie;1425;radomski;1425082;gm.w Pionki;Radomski;9932;3819;3676;38,4515;37,0117
6;lubelskie;620;zamojski;620122;gm.w Sułów;Zamojski;4401;1700;1628;38,6276;36,9916
18;podkarpackie;1804;jarosławski;1804042;gm.w Jarosław;Przemyski;13228;5041;4893;38,1086;36,9897
10;łódzkie;1014;sieradzki;1014062;gm.w Goszczanów;Sieradzki;5419;2065;2004;38,1067;36,981
22;pomorskie;2207;kwidzyński;2207022;gm.w Gardeja;Elbląski;8387;3244;3101;38,6789;36,9739
20;podlaskie;2003;bielski;2003072;gm.w Rudka;Białostocki;1851;720;683;38,8979;36,899
12;małopolskie;1210;nowosądecki;1210092;gm.w Łącko;Nowosądecki;16579;6268;6117;37,8069;36,8961
24;śląskie;2405;gliwicki;2405082;gm.w Wielowieś;Katowicki;5821;2228;2147;38,2752;36,8837
12;małopolskie;1216;tarnowski;1216053;gm.m-w. Radłów;Tarnowski;9604;3676;3542;38,2757;36,8805
14;mazowieckie;1436;zwoleński;1436012;gm.w Kazanów;Radomski;4475;1701;1647;38,0112;36,8045
6;lubelskie;611;łukowski;611032;gm.w Adamów;Siedlecki;5511;2116;2028;38,3959;36,7991
12;małopolskie;1207;limanowski;1207122;gm.w Tymbark;Nowosądecki;6608;2507;2431;37,9389;36,7887
18;podkarpackie;1811;mielecki;1811062;gm.w Padew Narodowa;Tarnobrzeski;5358;2038;1969;38,0366;36,7488
26;świętokrzyskie;2604;kielecki;2604112;gm.w Mniów;Kielecki;9341;3579;3432;38,315;36,7412
6;lubelskie;606;krasnostawski;606102;gm.w Siennica Różana;Chełmski;4118;1605;1513;38,9752;36,7411
18;podkarpackie;1804;jarosławski;1804032;gm.w Chłopice;Przemyski;5524;2118;2029;38,3418;36,7306
12;małopolskie;1210;nowosądecki;1210152;gm.w Rytro;Nowosądecki;3752;1406;1378;37,4733;36,7271
6;lubelskie;603;chełmski;603092;gm.w Ruda-Huta;Chełmski;4474;1719;1643;38,422;36,7233
14;mazowieckie;1434;wołomiński;1434082;gm.w Poświętne;Siedlecki;6239;2387;2291;38,2593;36,7206
20;podlaskie;2010;siemiatycki;2010052;gm.w Mielnik;Białostocki;2298;873;843;37,9896;36,6841
18;podkarpackie;1805;jasielski;1805092;gm.w Skołyszyn;Krośnieński;12518;4670;4587;37,3063;36,6432
20;podlaskie;2009;sejneński;2009052;gm.w Sejny;Suwalski;3933;1480;1440;37,6303;36,6133
18;podkarpackie;1813;przemyski;1813062;gm.w Medyka;Przemyski;6559;2476;2400;37,7497;36,5909
20;podlaskie;2008;moniecki;2008013;gm.m-w. Goniądz;Łomżyński;4897;1834;1790;37,4515;36,553
18;podkarpackie;1813;przemyski;1813032;gm.w Fredropol;Przemyski;5393;2056;1971;38,1235;36,5474
6;lubelskie;603;chełmski;603113;gm.m-w. Siedliszcze;Chełmski;6768;2560;2473;37,8251;36,5396
28;warmińsko-mazurskie;2817;szczycieński;2817083;gm.m-w. Wielbark;Olsztyński;6456;2476;2356;38,3519;36,4932
18;podkarpackie;1816;rzeszowski;1816102;gm.w Lubenia;Rzeszowski;6432;2411;2346;37,4845;36,4739
6;lubelskie;605;janowski;605072;gm.w Potok Wielki;Tarnobrzeski;4561;1721;1663;37,733;36,4613
12;małopolskie;1207;limanowski;1207042;gm.w Jodłownik;Nowosądecki;8717;3259;3176;37,3867;36,4346
12;małopolskie;1210;nowosądecki;1210052;gm.w Kamionka Wielka;Nowosądecki;10485;3929;3816;37,4726;36,3948
18;podkarpackie;1813;przemyski;1813072;gm.w Orły;Przemyski;8873;3371;3229;37,9917;36,3913
14;mazowieckie;1425;radomski;1425022;gm.w Gózd;Radomski;9070;3427;3300;37,7839;36,3837
20;podlaskie;2012;suwalski;2012052;gm.w Raczki;Suwalski;5860;2206;2132;37,6451;36,3823
14;mazowieckie;1425;radomski;1425092;gm.w Przytyk;Radomski;7290;2768;2652;37,9698;36,3786
12;małopolskie;1204;dąbrowski;1204073;gm.m-w. Szczucin;Tarnowski;13103;4913;4766;37,4952;36,3733
10;łódzkie;1001;bełchatowski;1001052;gm.w Kluki;Piotrkowski;4418;1650;1606;37,3472;36,3513
20;podlaskie;2001;augustowski;2001052;gm.w Nowinka;Suwalski;2942;1087;1068;36,9477;36,3018
28;warmińsko-mazurskie;2805;ełcki;2805032;gm.w Kalinowo;Suwalski;6670;2484;2421;37,2414;36,2969
6;lubelskie;605;janowski;605012;gm.w Batorz;Tarnobrzeski;3227;1211;1171;37,5271;36,2876
16;opolskie;1605;krapkowicki;1605032;gm.w Strzeleczki;Opolski;7341;2718;2663;37,0249;36,2757
12;małopolskie;1210;nowosądecki;1210042;gm.w Grybów;Nowosądecki;25618;9499;9285;37,0794;36,244
6;lubelskie;616;rycki;616022;gm.w Kłoczew;Siedlecki;7125;2661;2578;37,3474;36,1825
12;małopolskie;1210;nowosądecki;1210032;gm.w Gródek nad Dunajcem;Nowosądecki;9243;3442;3344;37,239;36,1787
6;lubelskie;607;kraśnicki;607062;gm.w Szastarka;Tarnobrzeski;5733;2133;2073;37,2057;36,1591
6;lubelskie;603;chełmski;603032;gm.w Chełm;Chełmski;15099;5622;5453;37,2343;36,115
22;pomorskie;2212;słupski;2212042;gm.w Główczyce;Słupski;8880;3351;3205;37,7365;36,0923
6;lubelskie;609;lubelski;609022;gm.w Borzechów;Lubelski;3777;1398;1361;37,0135;36,0339
12;małopolskie;1216;tarnowski;1216162;gm.w Szerzyny;Tarnowski;7888;2904;2842;36,8154;36,0294
18;podkarpackie;1816;rzeszowski;1816052;gm.w Dynów;Przemyski;6836;2522;2461;36,8929;36,0006
6;lubelskie;602;biłgorajski;602112;gm.w Potok Górny;Zamojski;5314;1965;1912;36,9778;35,9804
18;podkarpackie;1805;jasielski;1805042;gm.w Jasło;Krośnieński;16227;5930;5835;36,544;35,9586
20;podlaskie;2013;wysokomazowiecki;2013072;gm.w Nowe Piekuty;Łomżyński;3816;1404;1371;36,7925;35,9277
22;pomorskie;2215;wejherowski;2215062;gm.w Linia;Gdański;6459;2409;2320;37,2968;35,9189
18;podkarpackie;1813;przemyski;1813023;gm.m-w. Dubiecko;Przemyski;9139;3373;3281;36,9078;35,9011
14;mazowieckie;1415;ostrołęcki;1415012;gm.w Baranowo;Ostrołęcki;6460;2456;2318;38,0186;35,8824
18;podkarpackie;1802;brzozowski;1802013;gm.m-w. Brzozów;Krośnieński;26553;9805;9520;36,9261;35,8528
20;podlaskie;2014;zambrowski;2014052;gm.w Zambrów;Łomżyński;8784;3268;3149;37,204;35,8493
12;małopolskie;1216;tarnowski;1216103;gm.m-w. Tuchów;Tarnowski;17809;6555;6384;36,8072;35,847
18;podkarpackie;1820;tarnobrzeski;1820043;gm.m-w. Nowa Dęba;Tarnobrzeski;17890;6561;6403;36,6741;35,7909
18;podkarpackie;1801;bieszczadzki;1801083;gm.m-w. Ustrzyki Dolne;Krośnieński;17074;6351;6103;37,1969;35,7444
