wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
14;mazowieckie;1411;makowski;1411073;gm.m-w. Różan;Ostrołęcki;4400;1967;1805;44,7045;41,0227
2;dolnośląskie;208;kłodzki;208063;gm.m-w. Bystrzyca Kłodzka;Wałbrzyski;18607;8002;7633;43,0053;41,0222
10;łódzkie;1021;brzeziński;1021042;gm.w Jeżów;Skierniewicki;3328;1467;1365;44,0805;41,0156
24;śląskie;2410;pszczyński;2410042;gm.w Pawłowice;Katowicki;18156;7765;7446;42,7682;41,0112
2;dolnośląskie;208;kłodzki;208112;gm.w Nowa Ruda;Wałbrzyski;11440;4963;4690;43,3829;40,9965
26;świętokrzyskie;2604;kielecki;2604102;gm.w Miedziana Góra;Kielecki;11722;5123;4805;43,7041;40,9913
10;łódzkie;1011;poddębicki;1011012;gm.w Dalików;Sieradzki;3920;1742;1606;44,4388;40,9694
22;pomorskie;2214;tczewski;2214023;gm.m-w. Gniew;Gdański;15286;6668;6262;43,6216;40,9656
16;opolskie;1609;opolski;1609103;gm.m-w. Prószków;Opolski;9079;3886;3717;42,8021;40,9406
14;mazowieckie;1412;miński;1412142;gm.w Stanisławów;Siedlecki;6797;3021;2782;44,4461;40,9298
18;podkarpackie;1804;jarosławski;1804011;Jarosław;;37073;16061;15173;43,3226;40,9274
2;dolnośląskie;205;jaworski;205032;gm.w Męcinka;Legnicki;5007;2174;2049;43,4192;40,9227
30;wielkopolskie;3026;śremski;3026023;gm.m-w. Dolsk;Poznański;5908;2613;2417;44,2282;40,9106
10;łódzkie;1005;łowicki;1005052;gm.w Kiernozia;Płocki;3339;1454;1366;43,546;40,9105
28;warmińsko-mazurskie;2801;bartoszycki;2801052;gm.w Górowo Iławeckie;Olsztyński;6783;3021;2774;44,5378;40,8964
14;mazowieckie;1413;mławski;1413042;gm.w Radzanów;Ciechanowski;3262;1474;1334;45,187;40,8952
24;śląskie;2404;częstochowski;2404082;gm.w Kruszyna;Częstochowski;4802;2058;1963;42,8571;40,8788
4;kujawsko-pomorskie;413;sępoleński;413032;gm.w Sośno;Bydgoski;4922;2143;2012;43,5392;40,8777
30;wielkopolskie;3027;turecki;3027092;gm.w Władysławów;Koniński;8088;3580;3306;44,2631;40,8754
8;lubuskie;801;gorzowski;801052;gm.w Lubiszyn;Gorzowski;6924;3013;2830;43,5153;40,8723
6;lubelskie;609;lubelski;609013;gm.m-w. Bełżyce;Lubelski;13167;5674;5381;43,0926;40,8673
2;dolnośląskie;209;legnicki;209032;gm.w Krotoszyce;Legnicki;3301;1469;1349;44,5017;40,8664
4;kujawsko-pomorskie;412;rypiński;412052;gm.w Skrwilno;Włocławski;5851;2611;2391;44,6249;40,8648
32;zachodniopomorskie;3206;gryfiński;3206092;gm.w Widuchowa;Szczeciński;5391;2338;2203;43,3686;40,8644
26;świętokrzyskie;2607;ostrowiecki;2607053;gm.m-w. Kunów;Kielecki;9731;4193;3975;43,0891;40,8488
20;podlaskie;2011;sokólski;2011043;gm.m-w. Krynki;Białostocki;2958;1261;1208;42,6302;40,8384
16;opolskie;1606;namysłowski;1606012;gm.w Domaszowice;Opolski;3573;1532;1459;42,8771;40,834
28;warmińsko-mazurskie;2810;mrągowski;2810023;gm.m-w. Mikołajki;Suwalski;8079;3532;3298;43,7183;40,8219
14;mazowieckie;1419;płocki;1419032;gm.w Brudzeń Duży;Płocki;8236;3681;3362;44,694;40,8208
22;pomorskie;2202;chojnicki;2202043;gm.m-w. Czersk;Bydgoski;21604;9347;8817;43,2651;40,8119
6;lubelskie;603;chełmski;603011;Rejowiec Fabryczny;Chełmski;4328;1871;1766;43,2301;40,8041
22;pomorskie;2201;bytowski;2201092;gm.w Trzebielino;Słupski;3706;1577;1512;42,5526;40,7987
18;podkarpackie;1814;przeworski;1814011;Przeworsk;Przemyski;15105;6509;6162;43,0917;40,7944
26;świętokrzyskie;2605;konecki;2605052;gm.w Ruda Maleniecka;Kielecki;3052;1392;1245;45,6094;40,7929
26;świętokrzyskie;2601;buski;2601072;gm.w Tuczępy;Kielecki;3690;1665;1505;45,122;40,7859
20;podlaskie;2002;białostocki;2002013;gm.m-w. Choroszcz;Białostocki;15781;6772;6431;42,9124;40,7515
14;mazowieckie;1406;grójecki;1406022;gm.w Błędów;Radomski;7357;3207;2998;43,5911;40,7503
24;śląskie;2404;częstochowski;2404022;gm.w Dąbrowa Zielona;Częstochowski;3848;1706;1568;44,3347;40,7484
10;łódzkie;1016;tomaszowski;1016072;gm.w Rokiciny;Piotrkowski;6153;2661;2507;43,2472;40,7444
30;wielkopolskie;3017;ostrowski;3017042;gm.w Ostrów Wielkopolski;Kaliski;19162;8334;7807;43,4923;40,7421
14;mazowieckie;1412;miński;1412132;gm.w Siennica;Siedlecki;7520;3256;3063;43,2979;40,7314
22;pomorskie;2203;człuchowski;2203043;gm.m-w. Debrzno;Słupski;8959;3859;3648;43,074;40,7188
12;małopolskie;1211;nowotarski;1211062;gm.w Krościenko nad Dunajcem;Nowosądecki;6749;2907;2748;43,073;40,7171
12;małopolskie;1211;nowotarski;1211023;gm.m-w. Szczawnica;Nowosądecki;7145;3108;2909;43,499;40,7138
4;kujawsko-pomorskie;408;lipnowski;408022;gm.w Bobrowniki;Włocławski;3093;1329;1259;42,968;40,7048
30;wielkopolskie;3018;ostrzeszowski;3018073;gm.m-w. Ostrzeszów;Kaliski;23845;10509;9705;44,0721;40,7004
32;zachodniopomorskie;3212;pyrzycki;3212033;gm.m-w. Lipiany;Szczeciński;5794;2486;2357;42,9065;40,68
10;łódzkie;1004;łęczycki;1004052;gm.w Łęczyca;Płocki;8535;3777;3472;44,2531;40,6796
22;pomorskie;2206;kościerski;2206022;gm.w Dziemiany;Gdański;4425;1928;1800;43,5706;40,678
30;wielkopolskie;3003;gnieźnieński;3003082;gm.w Niechanowo;Poznański;6036;2643;2455;43,7873;40,6726
22;pomorskie;2206;kościerski;2206032;gm.w Karsin;Gdański;6260;2765;2546;44,1693;40,6709
4;kujawsko-pomorskie;414;świecki;414022;gm.w Dragacz;Bydgoski;7190;3086;2924;42,9207;40,6676
14;mazowieckie;1464;Siedlce;1464011;Siedlce;;77813;33302;31638;42,7975;40,659
30;wielkopolskie;3008;kępiński;3008062;gm.w Rychtal;Kaliski;3791;1625;1541;42,8647;40,6489
30;wielkopolskie;3013;leszczyński;3013012;gm.w Krzemieniewo;Leszczyński;8272;3561;3361;43,0488;40,631
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1657;1562;43,0949;40,6242
10;łódzkie;1017;wieluński;1017082;gm.w Skomlin;Sieradzki;3267;1373;1327;42,0263;40,6183
14;mazowieckie;1426;siedlecki;1426022;gm.w Korczew;Siedlecki;2554;1077;1037;42,1691;40,603
30;wielkopolskie;3010;koniński;3010052;gm.w Kramsk;Koniński;11337;5063;4601;44,6591;40,5839
2;dolnośląskie;203;głogowski;203042;gm.w Kotla;Legnicki;4456;1910;1808;42,8636;40,5745
32;zachodniopomorskie;3218;łobeski;3218032;gm.w Radowo Małe;Szczeciński;3577;1533;1451;42,8571;40,5647
6;lubelskie;612;opolski;612063;gm.m-w. Poniatowa;Lubelski;14008;5958;5681;42,5328;40,5554
6;lubelskie;609;lubelski;609092;gm.w Krzczonów;Lubelski;4293;1862;1741;43,3729;40,5544
32;zachodniopomorskie;3215;szczecinecki;3215062;gm.w Szczecinek;Koszaliński;9221;3955;3739;42,8912;40,5487
26;świętokrzyskie;2613;włoszczowski;2613022;gm.w Krasocin;Kielecki;10610;4561;4302;42,9877;40,5467
6;lubelskie;614;puławski;614043;gm.m-w. Kazimierz Dolny;Lubelski;6630;2896;2688;43,6802;40,543
6;lubelskie;604;hrubieszowski;604032;gm.w Horodło;Zamojski;5045;2210;2045;43,8057;40,5352
14;mazowieckie;1423;przysuski;1423012;gm.w Borkowice;Radomski;4234;1827;1716;43,1507;40,5291
22;pomorskie;2212;słupski;2212032;gm.w Dębnica Kaszubska;Słupski;9495;4107;3848;43,2543;40,5266
30;wielkopolskie;3018;ostrzeszowski;3018012;gm.w Czajków;Kaliski;2505;1071;1015;42,7545;40,519
14;mazowieckie;1428;sochaczewski;1428072;gm.w Sochaczew;Skierniewicki;11148;4810;4517;43,1468;40,5185
30;wielkopolskie;3019;pilski;3019043;gm.m-w. Łobżenica;Pilski;9468;4043;3836;42,7017;40,5154
28;warmińsko-mazurskie;2804;elbląski;2804082;gm.w Rychliki;Elbląski;3727;1739;1510;46,6595;40,5152
16;opolskie;1606;namysłowski;1606052;gm.w Wilków;Opolski;4357;1822;1765;41,8178;40,5095
6;lubelskie;604;hrubieszowski;604052;gm.w Mircze;Zamojski;6916;2952;2801;42,6836;40,5003
14;mazowieckie;1412;miński;1412093;gm.m-w. Kałuszyn;Siedlecki;5749;2522;2328;43,8685;40,494
2;dolnośląskie;208;kłodzki;208072;gm.w Kłodzko;Wałbrzyski;16986;7237;6878;42,6057;40,4922
18;podkarpackie;1814;przeworski;1814042;gm.w Jawornik Polski;Przemyski;4406;1856;1784;42,1244;40,4902
6;lubelskie;616;rycki;616062;gm.w Ułęż;Lubelski;3145;1362;1273;43,3068;40,4769
6;lubelskie;614;puławski;614102;gm.w Wąwolnica;Lubelski;4569;1943;1849;42,5257;40,4684
12;małopolskie;1218;wadowicki;1218062;gm.w Spytkowice;Bielski;10312;4454;4172;43,1924;40,4577
2;dolnośląskie;205;jaworski;205023;gm.m-w. Bolków;Jeleniogórski;10311;4379;4171;42,4692;40,4519
22;pomorskie;2215;wejherowski;2215042;gm.w Choczewo;Gdański;5446;2369;2203;43,4998;40,4517
4;kujawsko-pomorskie;417;wąbrzeski;417032;gm.w Książki;Toruński;4141;1849;1675;44,6511;40,4492
22;pomorskie;2206;kościerski;2206052;gm.w Liniewo;Gdański;4609;1977;1864;42,8943;40,4426
26;świętokrzyskie;2606;opatowski;2606053;gm.m-w. Ożarów;Tarnobrzeski;10559;4582;4270;43,3943;40,4394
14;mazowieckie;1403;garwoliński;1403082;gm.w Miastków Kościelny;Siedlecki;4835;2146;1955;44,3847;40,4343
14;mazowieckie;1409;lipski;1409033;gm.m-w. Lipsko;Radomski;10881;4654;4399;42,7718;40,4283
30;wielkopolskie;3004;gostyński;3004013;gm.m-w. Borek Wielkopolski;Leszczyński;7441;3138;3008;42,1718;40,4247
4;kujawsko-pomorskie;418;włocławski;418063;gm.m-w. Chodecz;Włocławski;5972;2529;2414;42,3476;40,422
14;mazowieckie;1429;sokołowski;1429022;gm.w Bielany;Siedlecki;3558;1516;1438;42,6082;40,416
14;mazowieckie;1424;pułtuski;1424052;gm.w Świercze;Ciechanowski;4643;2118;1876;45,6171;40,4049
10;łódzkie;1012;radomszczański;1012032;gm.w Gidle;Częstochowski;5964;2568;2409;43,0584;40,3924
28;warmińsko-mazurskie;2817;szczycieński;2817072;gm.w Świętajno;Olsztyński;5723;2464;2311;43,0543;40,3809
22;pomorskie;2209;malborski;2209073;gm.m-w. Nowy Staw;Elbląski;7580;3233;3060;42,6517;40,3694
14;mazowieckie;1429;sokołowski;1429032;gm.w Ceranów;Siedlecki;2126;894;858;42,0508;40,3575
14;mazowieckie;1403;garwoliński;1403032;gm.w Borowie;Siedlecki;5231;2299;2111;43,9495;40,3556
30;wielkopolskie;3004;gostyński;3004052;gm.w Piaski;Leszczyński;8613;3652;3474;42,401;40,3344
14;mazowieckie;1427;sierpecki;1427062;gm.w Szczutowo;Płocki;4245;1871;1712;44,0754;40,3298
20;podlaskie;2011;sokólski;2011052;gm.w Kuźnica;Białostocki;3890;1636;1568;42,0566;40,3085
18;podkarpackie;1811;mielecki;1811011;Mielec;;60075;25653;24213;42,7016;40,3046
10;łódzkie;1015;skierniewicki;1015062;gm.w Maków;Skierniewicki;6005;2552;2420;42,4979;40,2998
8;lubuskie;802;krośnieński;802072;gm.w Maszewo;Zielonogórski;2787;1202;1123;43,1288;40,2942
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6285;5790;43,7278;40,2839
14;mazowieckie;1435;wyszkowski;1435062;gm.w Zabrodzie;Ostrołęcki;6011;2598;2421;43,2208;40,2762
28;warmińsko-mazurskie;2804;elbląski;2804032;gm.w Gronowo Elbląskie;Elbląski;5115;2131;2060;41,6618;40,2737
14;mazowieckie;1406;grójecki;1406073;gm.m-w. Mogielnica;Radomski;8579;3657;3454;42,6273;40,2611
32;zachodniopomorskie;3217;wałecki;3217043;gm.m-w. Tuczno;Pilski;4871;2104;1961;43,1944;40,2587
6;lubelskie;609;lubelski;609132;gm.w Wojciechów;Lubelski;5957;2513;2398;42,1857;40,2552
10;łódzkie;1014;sieradzki;1014052;gm.w Burzenin;Sieradzki;5498;2348;2213;42,7064;40,251
8;lubuskie;807;sulęciński;807012;gm.w Krzeszyce;Gorzowski;4711;2004;1896;42,5387;40,2462
30;wielkopolskie;3010;koniński;3010132;gm.w Wierzbinek;Koniński;7216;3099;2903;42,9462;40,23
6;lubelskie;606;krasnostawski;606092;gm.w Rudnik;Zamojski;2973;1239;1196;41,6751;40,2287
10;łódzkie;1009;pajęczański;1009022;gm.w Kiełczygłów;Sieradzki;3950;1690;1589;42,7848;40,2278
10;łódzkie;1014;sieradzki;1014102;gm.w Wróblew;Sieradzki;6063;2623;2439;43,2624;40,2276
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2560;2452;41,9948;40,2231
6;lubelskie;609;lubelski;609052;gm.w Głusk;Lubelski;11981;5041;4819;42,075;40,222
16;opolskie;1607;nyski;1607092;gm.w Skoroszyce;Opolski;6164;2599;2479;42,1642;40,2174
24;śląskie;2407;lubliniecki;2407083;gm.m-w. Woźniki;Częstochowski;9568;4056;3847;42,3913;40,2069
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3122;2970;42,2577;40,2003
28;warmińsko-mazurskie;2818;gołdapski;2818033;gm.m-w. Gołdap;Suwalski;20018;8530;8045;42,6116;40,1888
14;mazowieckie;1416;ostrowski;1416032;gm.w Boguty-Pianki;Łomżyński;2558;1097;1028;42,8851;40,1876
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;8967;8420;42,7917;40,1813
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6512;6166;42,4345;40,1799
6;lubelskie;611;łukowski;611011;Łuków;Siedlecki;29441;12480;11828;42,3899;40,1753
28;warmińsko-mazurskie;2814;olsztyński;2814102;gm.w Purda;Olsztyński;8743;3681;3512;42,1023;40,1693
24;śląskie;2410;pszczyński;2410032;gm.w Miedźna;Katowicki;16660;7120;6692;42,7371;40,1681
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;3788;3503;43,4354;40,1674
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1366;1309;41,9147;40,1657
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1430;1351;42,5089;40,1605
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;19363;18445;42,1448;40,1467
10;łódzkie;1017;wieluński;1017012;gm.w Biała;Sieradzki;5396;2268;2166;42,0311;40,1408
28;warmińsko-mazurskie;2803;działdowski;2803022;gm.w Działdowo;Ciechanowski;9831;4182;3946;42,5389;40,1383
2;dolnośląskie;216;polkowicki;216032;gm.w Grębocice;Legnicki;5427;2319;2178;42,7308;40,1327
22;pomorskie;2202;chojnicki;2202052;gm.w Konarzyny;Słupski;2285;993;917;43,4573;40,1313
10;łódzkie;1015;skierniewicki;1015082;gm.w Skierniewice;Skierniewicki;7635;3240;3064;42,4361;40,131
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002032;gm.w Drawsko;Pilski;5765;2527;2313;43,8335;40,1214
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;1828;1725;42,5116;40,1163
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1689;1548;43,7678;40,114
14;mazowieckie;1423;przysuski;1423082;gm.w Wieniawa;Radomski;5256;2276;2108;43,3029;40,1065
28;warmińsko-mazurskie;2817;szczycieński;2817032;gm.w Jedwabno;Olsztyński;3611;1562;1448;43,2567;40,0997
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2720;2595;42,0272;40,0958
6;lubelskie;609;lubelski;609112;gm.w Niemce;Lubelski;20042;8474;8033;42,2812;40,0808
16;opolskie;1602;głubczycki;1602033;gm.m-w. Głubczyce;Opolski;22029;9284;8829;42,1444;40,079
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1532;1484;41,3719;40,0756
10;łódzkie;1017;wieluński;1017042;gm.w Mokrsko;Sieradzki;5359;2273;2147;42,4146;40,0634
20;podlaskie;2002;białostocki;2002073;gm.m-w. Michałowo;Białostocki;6446;2725;2582;42,2743;40,0558
24;śląskie;2404;częstochowski;2404032;gm.w Janów;Częstochowski;5958;2526;2386;42,3968;40,047
14;mazowieckie;1424;pułtuski;1424062;gm.w Winnica;Ciechanowski;4101;1789;1642;43,6235;40,039
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;4814;4504;42,7873;40,032
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405062;gm.w Zbójno;Włocławski;4382;1931;1754;44,0666;40,0274
30;wielkopolskie;3019;pilski;3019093;gm.m-w. Wysoka;Pilski;6521;2746;2610;42,1101;40,0245
28;warmińsko-mazurskie;2801;bartoszycki;2801063;gm.m-w. Sępopol;Olsztyński;6080;2637;2433;43,3717;40,0164
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5468;5057;43,2629;40,0111
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1719;1615;42,5811;40,005
14;mazowieckie;1409;lipski;1409042;gm.w Rzeczniów;Radomski;4332;1795;1733;41,4358;40,0046
14;mazowieckie;1420;płoński;1420122;gm.w Załuski;Ciechanowski;5652;2429;2261;42,9759;40,0035
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1532;1453;42,169;39,9945
14;mazowieckie;1438;żyrardowski;1438053;gm.m-w. Wiskitki;Skierniewicki;9853;4272;3940;43,3574;39,9878
6;lubelskie;601;bialski;601062;gm.w Kodeń;Bialskopodlaski;3432;1465;1372;42,6865;39,9767
24;śląskie;2404;częstochowski;2404092;gm.w Lelów;Częstochowski;4794;2059;1916;42,9495;39,9666
32;zachodniopomorskie;3213;sławieński;3213042;gm.w Malechowo;Koszaliński;6201;2626;2478;42,348;39,9613
30;wielkopolskie;3020;pleszewski;3020022;gm.w Czermin;Kaliski;4935;2064;1972;41,8237;39,9595
28;warmińsko-mazurskie;2818;gołdapski;2818012;gm.w Banie Mazurskie;Suwalski;3614;1522;1444;42,114;39,9557
8;lubuskie;810;żagański;810073;gm.m-w. Szprotawa;Zielonogórski;20367;8689;8137;42,6621;39,9519
20;podlaskie;2011;sokólski;2011083;gm.m-w. Sokółka;Białostocki;25184;10592;10060;42,0584;39,946
14;mazowieckie;1402;ciechanowski;1402033;gm.m-w. Glinojeck;Ciechanowski;7764;3337;3101;42,9804;39,9408
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1802;1707;42,1619;39,9392
32;zachodniopomorskie;3207;kamieński;3207052;gm.w Świerzno;Szczeciński;4213;1848;1682;43,8642;39,924
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1891;1810;41,6979;39,9118
22;pomorskie;2215;wejherowski;2215102;gm.w Wejherowo;Gdański;27177;11514;10845;42,3667;39,9051
12;małopolskie;1202;brzeski;1202023;gm.m-w. Brzesko;;36264;15279;14470;42,1327;39,9018
6;lubelskie;612;opolski;612072;gm.w Wilków;Lubelski;4367;1877;1742;42,9815;39,8901
14;mazowieckie;1401;białobrzeski;1401022;gm.w Promna;Radomski;5540;2368;2209;42,7437;39,8736
26;świętokrzyskie;2610;skarżyski;2610032;gm.w Łączna;Kielecki;4921;2075;1962;42,1662;39,8699
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3270;2999;43,4609;39,8591
6;lubelskie;618;tomaszowski;618123;gm.m-w. Tyszowce;Zamojski;5437;2278;2167;41,8981;39,8565
6;lubelskie;614;puławski;614062;gm.w Kurów;Lubelski;7608;3191;3032;41,9427;39,8528
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4278;4026;42,3439;39,8495
8;lubuskie;807;sulęciński;807053;gm.m-w. Torzym;Zielonogórski;6734;2913;2683;43,2581;39,8426
28;warmińsko-mazurskie;2816;piski;2816023;gm.m-w. Orzysz;Suwalski;8830;3745;3518;42,4122;39,8414
14;mazowieckie;1403;garwoliński;1403062;gm.w Łaskarzew;Siedlecki;5447;2338;2170;42,9227;39,8384
28;warmińsko-mazurskie;2814;olsztyński;2814082;gm.w Kolno;Olsztyński;3085;1342;1229;43,5008;39,8379
28;warmińsko-mazurskie;2801;bartoszycki;2801043;gm.m-w. Bisztynek;Olsztyński;6198;2648;2469;42,7235;39,8354
32;zachodniopomorskie;3216;świdwiński;3216052;gm.w Sławoborze;Koszaliński;3977;1674;1584;42,092;39,829
6;lubelskie;619;włodawski;619032;gm.w Hańsk;Chełmski;3680;1556;1465;42,2826;39,8098
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2151;2059;41,5813;39,8028
14;mazowieckie;1402;ciechanowski;1402022;gm.w Ciechanów;Ciechanowski;7159;3116;2849;43,5256;39,7961
8;lubuskie;811;żarski;811052;gm.w Lipinki Łużyckie;Zielonogórski;3345;1394;1331;41,6741;39,7907
30;wielkopolskie;3029;wolsztyński;3029022;gm.w Siedlec;Zielonogórski;12767;5497;5079;43,0563;39,7823
2;dolnośląskie;203;głogowski;203022;gm.w Głogów;Legnicki;6845;2911;2723;42,5274;39,7809
4;kujawsko-pomorskie;416;tucholski;416042;gm.w Lubiewo;Bydgoski;6008;2606;2389;43,3755;39,7636
2;dolnośląskie;216;polkowicki;216053;gm.m-w. Przemków;Legnicki;8282;3491;3293;42,1517;39,7609
4;kujawsko-pomorskie;406;grudziądzki;406043;gm.m-w. Radzyń Chełmiński;Toruński;4608;1977;1832;42,9036;39,7569
20;podlaskie;2011;sokólski;2011072;gm.w Sidra;Białostocki;3358;1421;1335;42,3169;39,7558
6;lubelskie;604;hrubieszowski;604022;gm.w Dołhobyczów;Zamojski;5265;2209;2093;41,9563;39,7531
4;kujawsko-pomorskie;402;brodnicki;402022;gm.w Bobrowo;Toruński;6337;2673;2519;42,1808;39,7507
6;lubelskie;619;włodawski;619082;gm.w Wyryki;Chełmski;2529;1041;1005;41,1625;39,739
30;wielkopolskie;3007;kaliski;3007072;gm.w Mycielin;Kaliski;4862;2024;1932;41,629;39,7367
22;pomorskie;2208;lęborski;2208042;gm.w Nowa Wieś Lęborska;Słupski;13786;5769;5477;41,8468;39,7287
24;śląskie;2415;wodzisławski;2415062;gm.w Gorzyce;Katowicki;21370;8939;8490;41,8297;39,7286
22;pomorskie;2209;malborski;2209042;gm.w Malbork;Elbląski;4858;2043;1930;42,0543;39,7283
10;łódzkie;1004;łęczycki;1004032;gm.w Góra Świętej Małgorzaty;Płocki;4336;1871;1722;43,1504;39,714
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;5925;5482;42,9223;39,7131
32;zachodniopomorskie;3212;pyrzycki;3212022;gm.w Kozielice;Szczeciński;2481;1048;985;42,241;39,7017
26;świętokrzyskie;2609;sandomierski;2609043;gm.m-w. Koprzywnica;Tarnobrzeski;6537;2811;2595;43,0014;39,6971
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2246;2031;43,8929;39,6912
30;wielkopolskie;3019;pilski;3019052;gm.w Miasteczko Krajeńskie;Pilski;3147;1330;1249;42,2625;39,6886
16;opolskie;1605;krapkowicki;1605013;gm.m-w. Gogolin;Opolski;12628;5192;5010;41,115;39,6737
12;małopolskie;1201;bocheński;1201052;gm.w Łapanów;Tarnowski;8197;3472;3252;42,357;39,6731
18;podkarpackie;1805;jasielski;1805011;Jasło;;34542;14282;13699;41,3468;39,659
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2050;1880;43,2398;39,6541
24;śląskie;2405;gliwicki;2405073;gm.m-w. Toszek;Katowicki;9361;3856;3712;41,1922;39,6539
6;lubelskie;603;chełmski;603052;gm.w Dubienka;Chełmski;2310;959;916;41,5152;39,6537
26;świętokrzyskie;2607;ostrowiecki;2607022;gm.w Bałtów;Kielecki;3349;1426;1328;42,5799;39,6536
2;dolnośląskie;214;oleśnicki;214053;gm.m-w. Międzybórz;Kaliski;5100;2133;2021;41,8235;39,6275
10;łódzkie;1020;zgierski;1020062;gm.w Ozorków;Łódzki;7051;3005;2794;42,6181;39,6256
24;śląskie;2415;wodzisławski;2415082;gm.w Marklowice;Katowicki;5417;2222;2146;41,019;39,616
22;pomorskie;2201;bytowski;2201072;gm.w Parchowo;Słupski;3842;1599;1522;41,6189;39,6148
10;łódzkie;1012;radomszczański;1012113;gm.m-w. Przedbórz;Piotrkowski;7052;2950;2793;41,8321;39,6058
20;podlaskie;2013;wysokomazowiecki;2013093;gm.m-w. Szepietowo;Łomżyński;6840;2832;2709;41,4035;39,6053
32;zachodniopomorskie;3209;koszaliński;3209073;gm.m-w. Sianów;Koszaliński;13852;5809;5486;41,9362;39,6044
26;świętokrzyskie;2601;buski;2601022;gm.w Gnojno;Kielecki;4344;1881;1720;43,3011;39,5948
6;lubelskie;607;kraśnicki;607011;Kraśnik;;33917;14173;13426;41,7873;39,5849
10;łódzkie;1001;bełchatowski;1001062;gm.w Rusiec;Sieradzki;5045;2105;1997;41,7245;39,5837
18;podkarpackie;1817;sanocki;1817011;Sanok;;36999;15349;14645;41,4849;39,5822
2;dolnośląskie;210;lubański;210033;gm.m-w. Leśna;Jeleniogórski;9948;4109;3936;41,3048;39,5657
30;wielkopolskie;3012;krotoszyński;3012023;gm.m-w. Kobylin;Leszczyński;8049;3435;3183;42,6761;39,5453
12;małopolskie;1215;suski;1215032;gm.w Budzów;Bielski;8902;3767;3520;42,3163;39,5417
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1592;1517;41,4907;39,5361
32;zachodniopomorskie;3214;stargardzki;3214042;gm.w Dolice;Szczeciński;7700;3265;3044;42,4026;39,5325
30;wielkopolskie;3011;kościański;3011043;gm.m-w. Krzywiń;Leszczyński;9926;4132;3923;41,628;39,5225
28;warmińsko-mazurskie;2804;elbląski;2804042;gm.w Markusy;Elbląski;4021;1735;1589;43,1485;39,5175
6;lubelskie;612;opolski;612053;gm.m-w. Opole Lubelskie;Lubelski;16980;6972;6710;41,0601;39,5171
16;opolskie;1601;brzeski;1601062;gm.w Olszanka;Opolski;4874;2051;1926;42,0804;39,5158
30;wielkopolskie;3027;turecki;3027073;gm.m-w. Tuliszków;Koniński;10526;4473;4159;42,4948;39,5117
10;łódzkie;1012;radomszczański;1012022;gm.w Dobryszyce;Piotrkowski;4463;1894;1763;42,4378;39,5026
2;dolnośląskie;203;głogowski;203052;gm.w Pęcław;Legnicki;2210;930;873;42,0814;39,5023
