wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
22;pomorskie;2213;starogardzki;2213082;gm.w Osiek;Gdański;2373;1205;1179;50,7796;49,6839
4;kujawsko-pomorskie;419;żniński;419063;gm.m-w. Żnin;Bydgoski;23923;12324;11885;51,5153;49,6802
4;kujawsko-pomorskie;418;włocławski;418032;gm.w Boniewo;Włocławski;3346;1695;1662;50,6575;49,6712
32;zachodniopomorskie;3204;goleniowski;3204052;gm.w Osina;Szczeciński;3024;1540;1502;50,9259;49,6693
4;kujawsko-pomorskie;419;żniński;419013;gm.m-w. Barcin;Bydgoski;14720;7509;7311;51,0122;49,6671
30;wielkopolskie;3022;rawicki;3022013;gm.m-w. Bojanowo;Leszczyński;8710;4464;4325;51,2514;49,6556
2;dolnośląskie;213;milicki;213033;gm.m-w. Milicz;Wrocławski;24050;12504;11941;51,9917;49,6507
32;zachodniopomorskie;3211;policki;3211043;gm.m-w. Police;;41117;21220;20414;51,6088;49,6486
4;kujawsko-pomorskie;409;mogileński;409022;gm.w Jeziora Wielkie;Bydgoski;4833;2509;2399;51,9139;49,6379
30;wielkopolskie;3023;słupecki;3023022;gm.w Lądek;Koniński;5750;2956;2854;51,4087;49,6348
14;mazowieckie;1417;otwocki;1417052;gm.w Kołbiel;Siedlecki;8235;4305;4087;52,2769;49,6296
30;wielkopolskie;3015;nowotomyski;3015023;gm.m-w. Lwówek;Poznański;9017;4713;4475;52,2679;49,6285
22;pomorskie;2216;sztumski;2216053;gm.m-w. Sztum;Elbląski;18182;9316;9023;51,2375;49,626
8;lubuskie;802;krośnieński;802011;Gubin;Zielonogórski;16528;8507;8201;51,4702;49,6188
4;kujawsko-pomorskie;464;Włocławek;464011;Włocławek;;108561;55282;53865;50,9225;49,6173
4;kujawsko-pomorskie;403;bydgoski;403052;gm.w Nowa Wieś Wielka;Bydgoski;10309;5303;5115;51,4405;49,6168
10;łódzkie;1013;rawski;1013011;Rawa Mazowiecka;Skierniewicki;17193;8871;8529;51,5966;49,6074
26;świętokrzyskie;2611;starachowicki;2611011;Starachowice;;47638;24458;23627;51,3414;49,597
24;śląskie;2403;cieszyński;2403021;Ustroń;Bielski;15989;8184;7928;51,1852;49,5841
24;śląskie;2404;częstochowski;2404132;gm.w Poczesna;Częstochowski;12641;6437;6267;50,9216;49,5768
24;śląskie;2408;mikołowski;2408042;gm.w Ornontowice;Katowicki;6179;3145;3063;50,8982;49,5711
4;kujawsko-pomorskie;410;nakielski;410053;gm.m-w. Szubin;Bydgoski;24917;12772;12351;51,2582;49,5686
12;małopolskie;1214;proszowicki;1214042;gm.w Pałecznica;Kielecki;3568;1845;1768;51,7096;49,5516
24;śląskie;2414;bieruńsko-lędziński;2414031;Lędziny;Katowicki;16731;8545;8290;51,0729;49,5487
32;zachodniopomorskie;3205;gryficki;3205023;gm.m-w. Gryfice;Szczeciński;23647;12196;11714;51,5753;49,5369
10;łódzkie;1005;łowicki;1005062;gm.w Kocierzew Południowy;Skierniewicki;4179;2187;2070;52,3331;49,5334
8;lubuskie;803;międzyrzecki;803063;gm.m-w. Trzciel;Gorzowski;6365;3309;3152;51,9874;49,5208
4;kujawsko-pomorskie;418;włocławski;418022;gm.w Baruchowo;Włocławski;3407;1729;1687;50,7485;49,5157
12;małopolskie;1213;oświęcimski;1213043;gm.m-w. Kęty;;33990;17376;16826;51,1209;49,5028
4;kujawsko-pomorskie;407;inowrocławski;407042;gm.w Inowrocław;Bydgoski;11845;6044;5862;51,0257;49,4892
28;warmińsko-mazurskie;2807;iławski;2807021;Lubawa;Olsztyński;10374;5361;5132;51,6773;49,4698
12;małopolskie;1219;wielicki;1219032;gm.w Kłaj;Krakowski;10836;5582;5360;51,5135;49,4647
10;łódzkie;1008;pabianicki;1008062;gm.w Lutomiersk;Sieradzki;8736;4474;4321;51,2134;49,462
4;kujawsko-pomorskie;407;inowrocławski;407033;gm.m-w. Gniewkowo;Bydgoski;14315;7309;7080;51,0583;49,4586
12;małopolskie;1213;oświęcimski;1213052;gm.w Osiek;Bielski;8271;4213;4090;50,937;49,4499
14;mazowieckie;1422;przasnyski;1422052;gm.w Krasne;Ciechanowski;3560;1810;1760;50,8427;49,4382
12;małopolskie;1214;proszowicki;1214053;gm.m-w. Proszowice;Krakowski;16097;8293;7958;51,5189;49,4378
12;małopolskie;1206;krakowski;1206123;gm.m-w. Słomniki;Krakowski;13557;6953;6702;51,2872;49,4357
8;lubuskie;809;zielonogórski;809013;gm.m-w. Babimost;Zielonogórski;6177;3155;3053;51,0766;49,4253
2;dolnośląskie;262;Legnica;262011;Legnica;;98436;50292;48649;51,0911;49,422
14;mazowieckie;1411;makowski;1411011;Maków Mazowiecki;Ostrołęcki;9575;4970;4722;51,906;49,3159
18;podkarpackie;1864;Tarnobrzeg;1864011;Tarnobrzeg;;46360;23673;22852;51,0634;49,2925
26;świętokrzyskie;2603;kazimierski;2603022;gm.w Czarnocin;Kielecki;3723;1920;1835;51,5713;49,2882
2;dolnośląskie;226;złotoryjski;226052;gm.w Zagrodno;Legnicki;5206;2645;2565;50,8068;49,2701
32;zachodniopomorskie;3212;pyrzycki;3212012;gm.w Bielice;Szczeciński;3142;1615;1548;51,4004;49,268
4;kujawsko-pomorskie;403;bydgoski;403072;gm.w Sicienko;Bydgoski;10311;5243;5080;50,8486;49,2678
24;śląskie;2409;myszkowski;2409011;Myszków;;31261;15971;15397;51,0892;49,2531
30;wielkopolskie;3025;średzki;3025032;gm.w Nowe Miasto nad Wartą;Poznański;8984;4600;4424;51,2021;49,2431
10;łódzkie;1017;wieluński;1017032;gm.w Konopnica;Sieradzki;3759;1918;1851;51,0242;49,2418
14;mazowieckie;1420;płoński;1420082;gm.w Nowe Miasto;Ciechanowski;4665;2405;2297;51,5541;49,239
12;małopolskie;1215;suski;1215072;gm.w Stryszawa;Bielski;11926;6034;5872;50,5953;49,237
14;mazowieckie;1419;płocki;1419092;gm.w Nowy Duninów;Płocki;3979;2027;1959;50,9424;49,2335
8;lubuskie;803;międzyrzecki;803012;gm.w Bledzew;Gorzowski;4281;2209;2106;51,6001;49,1941
8;lubuskie;802;krośnieński;802022;gm.w Bobrowice;Zielonogórski;3161;1619;1555;51,218;49,1933
24;śląskie;2403;cieszyński;2403052;gm.w Chybie;Bielski;9832;4977;4836;50,6204;49,1863
24;śląskie;2403;cieszyński;2403122;gm.w Zebrzydowice;Katowicki;13220;6701;6501;50,6884;49,1755
14;mazowieckie;1433;węgrowski;1433011;Węgrów;Siedlecki;12452;6346;6122;50,9637;49,1648
14;mazowieckie;1437;żuromiński;1437042;gm.w Lutocin;Ciechanowski;4197;2124;2063;50,6076;49,1542
28;warmińsko-mazurskie;2807;iławski;2807073;gm.m-w. Zalewo;Olsztyński;6699;3405;3292;50,8285;49,1417
14;mazowieckie;1406;grójecki;1406012;gm.w Belsk Duży;Radomski;6440;3288;3163;51,0559;49,1149
12;małopolskie;1206;krakowski;1206012;gm.w Czernichów;Krakowski;14704;7529;7221;51,2038;49,1091
24;śląskie;2414;bieruńsko-lędziński;2414052;gm.w Chełm Śląski;Katowicki;6403;3249;3143;50,7418;49,0864
12;małopolskie;1208;miechowski;1208062;gm.w Racławice;Kielecki;2485;1273;1219;51,2274;49,0543
12;małopolskie;1218;wadowicki;1218093;gm.m-w. Wadowice;;37585;19025;18436;50,6186;49,0515
2;dolnośląskie;209;legnicki;209042;gm.w Kunice;Legnicki;7161;3601;3512;50,2863;49,0434
16;opolskie;1611;strzelecki;1611053;gm.m-w. Strzelce Opolskie;;30269;15211;14834;50,2527;49,0072
30;wielkopolskie;3031;złotowski;3031011;Złotów;Pilski;18437;9299;9031;50,4366;48,983
28;warmińsko-mazurskie;2814;olsztyński;2814072;gm.w Jonkowo;Olsztyński;7495;3842;3671;51,2608;48,9793
30;wielkopolskie;3028;wągrowiecki;3028062;gm.w Wapno;Pilski;2931;1480;1435;50,4947;48,9594
30;wielkopolskie;3023;słupecki;3023083;gm.m-w. Zagórów;Koniński;8878;4470;4346;50,3492;48,9525
32;zachodniopomorskie;3203;drawski;3203023;gm.m-w. Drawsko Pomorskie;Koszaliński;17008;8624;8324;50,7056;48,9417
30;wielkopolskie;3025;średzki;3025022;gm.w Krzykosy;Poznański;7163;3637;3505;50,7748;48,932
12;małopolskie;1212;olkuski;1212032;gm.w Bolesław;Katowicki;7727;3898;3780;50,4465;48,9194
4;kujawsko-pomorskie;418;włocławski;418092;gm.w Kowal;Włocławski;3897;1956;1906;50,1925;48,9094
32;zachodniopomorskie;3202;choszczeński;3202033;gm.m-w. Drawno;Gorzowski;4993;2518;2442;50,4306;48,9085
14;mazowieckie;1406;grójecki;1406032;gm.w Chynów;Radomski;9853;4998;4818;50,7257;48,8988
14;mazowieckie;1419;płocki;1419022;gm.w Bodzanów;Płocki;8152;4110;3986;50,4171;48,896
6;lubelskie;601;bialski;601021;Terespol;Bialskopodlaski;5457;2746;2668;50,3207;48,8913
32;zachodniopomorskie;3207;kamieński;3207063;gm.m-w. Wolin;Szczeciński;12081;6096;5905;50,4594;48,8784
24;śląskie;2417;żywiecki;2417082;gm.w Łodygowice;Bielski;14637;7423;7154;50,7139;48,8761
4;kujawsko-pomorskie;416;tucholski;416063;gm.m-w. Tuchola;Bydgoski;20151;10180;9849;50,5186;48,876
22;pomorskie;2208;lęborski;2208011;Lębork;;35101;17714;17152;50,4658;48,8647
10;łódzkie;1011;poddębicki;1011043;gm.m-w. Uniejów;Koniński;6956;3507;3398;50,4169;48,8499
8;lubuskie;809;zielonogórski;809082;gm.w Trzebiechów;Zielonogórski;3343;1674;1633;50,0748;48,8483
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002052;gm.w Lubasz;Pilski;7686;3950;3754;51,3921;48,8421
4;kujawsko-pomorskie;402;brodnicki;402062;gm.w Bartniczka;Toruński;4708;2384;2299;50,6372;48,8318
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002073;gm.m-w. Trzcianka;Pilski;24224;12339;11829;50,9371;48,8317
30;wielkopolskie;3013;leszczyński;3013043;gm.m-w. Rydzyna;Leszczyński;9836;4976;4803;50,5897;48,8308
32;zachodniopomorskie;3206;gryfiński;3206072;gm.w Stare Czarnowo;Szczeciński;3797;1933;1854;50,9086;48,828
2;dolnośląskie;201;bolesławiecki;201011;Bolesławiec;;38486;19421;18788;50,4625;48,8178
2;dolnośląskie;207;kamiennogórski;207022;gm.w Kamienna Góra;Jeleniogórski;8997;4538;4392;50,439;48,8163
32;zachodniopomorskie;3205;gryficki;3205083;gm.m-w. Trzebiatów;Szczeciński;15995;8069;7808;50,447;48,8153
2;dolnośląskie;218;średzki;218032;gm.w Miękinia;Wrocławski;17615;8953;8598;50,826;48,8107
22;pomorskie;2216;sztumski;2216042;gm.w Stary Targ;Elbląski;6204;3157;3028;50,8865;48,8072
14;mazowieckie;1411;makowski;1411082;gm.w Rzewnie;Ostrołęcki;2591;1324;1264;51,1;48,7843
22;pomorskie;2211;pucki;2211023;gm.m-w. Jastarnia;Gdański;3626;1911;1768;52,7027;48,759
32;zachodniopomorskie;3204;goleniowski;3204043;gm.m-w. Nowogard;Szczeciński;24515;12369;11950;50,4548;48,7457
28;warmińsko-mazurskie;2819;węgorzewski;2819012;gm.w Budry;Suwalski;2760;1392;1345;50,4348;48,7319
28;warmińsko-mazurskie;2804;elbląski;2804073;gm.m-w. Pasłęk;Elbląski;19205;9685;9353;50,4296;48,7009
12;małopolskie;1212;olkuski;1212062;gm.w Trzyciąż;Krakowski;7039;3534;3428;50,206;48,7001
30;wielkopolskie;3030;wrzesiński;3030012;gm.w Kołaczkowo;Poznański;5988;3039;2916;50,7515;48,6974
26;świętokrzyskie;2605;konecki;2605012;gm.w Fałków;Piotrkowski;4328;2241;2107;51,7791;48,683
32;zachodniopomorskie;3211;policki;3211033;gm.m-w. Nowe Warpno;Szczeciński;1624;830;790;51,1084;48,6453
30;wielkopolskie;3016;obornicki;3016032;gm.w Ryczywół;Pilski;7264;3723;3532;51,2528;48,6233
2;dolnośląskie;215;oławski;215022;gm.w Domaniów;Wrocławski;5132;2573;2495;50,1364;48,6165
2;dolnośląskie;219;świdnicki;219063;gm.m-w. Strzegom;Wałbrzyski;25499;12732;12395;49,9314;48,6097
26;świętokrzyskie;2613;włoszczowski;2613032;gm.w Moskorzew;Częstochowski;2618;1301;1272;49,6944;48,5867
12;małopolskie;1206;krakowski;1206132;gm.w Sułoszowa;Krakowski;5807;2935;2821;50,5424;48,5793
32;zachodniopomorskie;3215;szczecinecki;3215043;gm.m-w. Borne Sulinowo;Koszaliński;9840;4914;4780;49,939;48,5772
14;mazowieckie;1419;płocki;1419132;gm.w Stara Biała;Płocki;12019;6025;5838;50,129;48,5731
30;wielkopolskie;3010;koniński;3010022;gm.w Grodziec;Koniński;5131;2619;2492;51,0427;48,5675
24;śląskie;2417;żywiecki;2417062;gm.w Lipowa;Bielski;10872;5488;5279;50,4783;48,5559
14;mazowieckie;1463;Radom;1463011;Radom;;209296;104884;101609;50,1128;48,548
14;mazowieckie;1406;grójecki;1406113;gm.m-w. Warka;Radomski;19167;9682;9305;50,5139;48,547
24;śląskie;2414;bieruńsko-lędziński;2414042;gm.w Bojszowy;Katowicki;8045;4033;3905;50,1305;48,5395
30;wielkopolskie;3012;krotoszyński;3012033;gm.m-w. Koźmin Wielkopolski;Kaliski;13140;6572;6378;50,0152;48,5388
2;dolnośląskie;222;wołowski;222013;gm.m-w. Brzeg Dolny;Wrocławski;16093;8039;7811;49,9534;48,5366
10;łódzkie;1004;łęczycki;1004022;gm.w Daszyna;Płocki;3827;1950;1857;50,9537;48,5236
6;lubelskie;609;lubelski;609082;gm.w Konopnica;Lubelski;14267;7168;6920;50,2418;48,5035
30;wielkopolskie;3028;wągrowiecki;3028033;gm.m-w. Gołańcz;Pilski;8185;4137;3970;50,5437;48,5034
30;wielkopolskie;3011;kościański;3011053;gm.m-w. Śmigiel;Leszczyński;17489;8774;8482;50,1687;48,4991
10;łódzkie;1002;kutnowski;1002113;gm.m-w. Żychlin;Płocki;11628;5939;5638;51,075;48,4864
32;zachodniopomorskie;3218;łobeski;3218023;gm.m-w. Łobez;Szczeciński;13815;7002;6696;50,684;48,4691
24;śląskie;2412;rybnicki;2412042;gm.w Lyski;Katowicki;9676;4833;4683;49,9483;48,3981
32;zachodniopomorskie;3209;koszaliński;3209022;gm.w Biesiekierz;Koszaliński;7199;3600;3484;50,0069;48,3956
2;dolnośląskie;221;wałbrzyski;221072;gm.w Stare Bogaczowice;Wałbrzyski;4265;2121;2064;49,7304;48,3939
24;śląskie;2473;Rybnik;2473011;Rybnik;;137128;68157;66335;49,7032;48,3745
4;kujawsko-pomorskie;415;toruński;415052;gm.w Łubianka;Toruński;7438;3759;3598;50,5378;48,3732
26;świętokrzyskie;2608;pińczowski;2608032;gm.w Michałów;Kielecki;4516;2275;2184;50,3764;48,3614
22;pomorskie;2214;tczewski;2214052;gm.w Subkowy;Gdański;5499;2826;2659;51,3912;48,3542
2;dolnośląskie;210;lubański;210072;gm.w Siekierczyn;Jeleniogórski;4516;2237;2183;49,535;48,3392
26;świętokrzyskie;2612;staszowski;2612073;gm.m-w. Staszów;Tarnobrzeski;25464;12711;12301;49,9175;48,3074
6;lubelskie;604;hrubieszowski;604011;Hrubieszów;Zamojski;17232;8637;8324;50,1219;48,3055
26;świętokrzyskie;2607;ostrowiecki;2607011;Ostrowiec Świętokrzyski;;67404;33650;32559;49,9229;48,3043
30;wielkopolskie;3004;gostyński;3004023;gm.m-w. Gostyń;Leszczyński;28200;14056;13620;49,844;48,2979
24;śląskie;2462;Bytom;2462011;Bytom;;163255;81232;78827;49,7577;48,2846
4;kujawsko-pomorskie;407;inowrocławski;407082;gm.w Rojewo;Bydgoski;4723;2370;2280;50,18;48,2744
30;wielkopolskie;3006;jarociński;3006043;gm.m-w. Żerków;Kaliski;10213;5083;4930;49,7699;48,2718
26;świętokrzyskie;2608;pińczowski;2608022;gm.w Kije;Kielecki;4320;2146;2085;49,6759;48,2639
10;łódzkie;1002;kutnowski;1002052;gm.w Krzyżanów;Płocki;4202;2085;2028;49,6192;48,2627
24;śląskie;2404;częstochowski;2404152;gm.w Rędziny;Częstochowski;9850;4947;4752;50,2234;48,2437
28;warmińsko-mazurskie;2815;ostródzki;2815022;gm.w Dąbrówno;Olsztyński;4235;2138;2043;50,4841;48,2409
2;dolnośląskie;221;wałbrzyski;221021;Jedlina-Zdrój;Wałbrzyski;4789;2396;2310;50,0313;48,2355
2;dolnośląskie;223;wrocławski;223062;gm.w Mietków;Wrocławski;3737;1865;1801;49,9063;48,1937
24;śląskie;2413;tarnogórski;2413021;Miasteczko Śląskie;Katowicki;7418;3679;3575;49,5956;48,1936
6;lubelskie;614;puławski;614052;gm.w Końskowola;Lubelski;8719;4411;4202;50,5907;48,1936
2;dolnośląskie;218;średzki;218043;gm.m-w. Środa Śląska;Wrocławski;19889;9981;9584;50,1835;48,1874
26;świętokrzyskie;2602;jędrzejowski;2602082;gm.w Sobków;Kielecki;8474;4188;4083;49,4218;48,1827
14;mazowieckie;1414;nowodworski;1414043;gm.m-w. Nasielsk;Ciechanowski;19943;9956;9607;49,9223;48,1723
10;łódzkie;1003;łaski;1003023;gm.m-w. Łask;Sieradzki;27530;13626;13260;49,4951;48,1656
2;dolnośląskie;225;zgorzelecki;225011;Zawidów;Jeleniogórski;4132;2049;1990;49,5886;48,1607
14;mazowieckie;1424;pułtuski;1424043;gm.m-w. Pułtusk;Ciechanowski;24619;12334;11856;50,0995;48,1579
26;świętokrzyskie;2613;włoszczowski;2613063;gm.m-w. Włoszczowa;Kielecki;19132;9614;9210;50,2509;48,1392
30;wielkopolskie;3008;kępiński;3008072;gm.w Trzcinica;Kaliski;4934;2431;2375;49,2704;48,1354
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405043;gm.m-w. Kowalewo Pomorskie;Toruński;11416;5675;5493;49,7109;48,1167
10;łódzkie;1010;piotrkowski;1010072;gm.w Ręczno;Piotrkowski;3492;1721;1680;49,2841;48,11
16;opolskie;1603;kędzierzyńsko-kozielski;1603011;Kędzierzyn-Koźle;;60021;29811;28875;49,6676;48,1082
28;warmińsko-mazurskie;2802;braniewski;2802033;gm.m-w. Frombork;Elbląski;3515;1740;1691;49,5021;48,1081
26;świętokrzyskie;2604;kielecki;2604172;gm.w Nowiny;Kielecki;7919;3943;3809;49,7916;48,0995
2;dolnośląskie;226;złotoryjski;226011;Wojcieszów;Jeleniogórski;3572;1787;1718;50,028;48,0963
12;małopolskie;1218;wadowicki;1218033;gm.m-w. Kalwaria Zebrzydowska;Bielski;20022;9905;9629;49,4706;48,0921
2;dolnośląskie;208;kłodzki;208031;Kudowa-Zdrój;Wałbrzyski;9772;4832;4698;49,4474;48,0761
24;śląskie;2402;bielski;2402011;Szczyrk;Bielski;5710;2844;2745;49,8074;48,0736
4;kujawsko-pomorskie;401;aleksandrowski;401052;gm.w Bądkowo;Włocławski;4187;2090;2012;49,9164;48,0535
24;śląskie;2412;rybnicki;2412032;gm.w Jejkowice;Katowicki;4185;2064;2011;49,319;48,0526
28;warmińsko-mazurskie;2814;olsztyński;2814013;gm.m-w. Barczewo;Olsztyński;18142;9014;8716;49,6858;48,0432
26;świętokrzyskie;2606;opatowski;2606043;gm.m-w. Opatów;Tarnobrzeski;11532;5708;5539;49,4971;48,0316
28;warmińsko-mazurskie;2804;elbląski;2804082;gm.w Rychliki;Elbląski;3727;1875;1790;50,3086;48,0279
18;podkarpackie;1810;łańcucki;1810011;Łańcut;Rzeszowski;17675;8785;8488;49,703;48,0226
2;dolnośląskie;209;legnicki;209011;Chojnów;Legnicki;13236;6509;6356;49,1765;48,0206
6;lubelskie;619;włodawski;619042;gm.w Stary Brus;Chełmski;2070;1025;994;49,5169;48,0193
4;kujawsko-pomorskie;408;lipnowski;408032;gm.w Chrostkowo;Włocławski;2851;1442;1369;50,5787;48,0182
30;wielkopolskie;3020;pleszewski;3020052;gm.w Gołuchów;Kaliski;10807;5345;5189;49,4587;48,0152
12;małopolskie;1218;wadowicki;1218082;gm.w Tomice;Bielski;8223;4103;3948;49,8966;48,0117
6;lubelskie;618;tomaszowski;618011;Tomaszów Lubelski;Zamojski;18783;9381;9016;49,9441;48,0009
10;łódzkie;1019;zduńskowolski;1019011;Zduńska Wola;;41288;20542;19815;49,753;47,9922
24;śląskie;2412;rybnicki;2412022;gm.w Gaszowice;Katowicki;9856;4829;4729;48,9955;47,9809
10;łódzkie;1002;kutnowski;1002022;gm.w Bedlno;Płocki;5263;2760;2525;52,4416;47,9764
24;śląskie;2413;tarnogórski;2413011;Kalety;Częstochowski;8548;4261;4101;49,8479;47,9761
6;lubelskie;617;świdnicki;617011;Świdnik;;38763;19242;18596;49,6401;47,9736
4;kujawsko-pomorskie;419;żniński;419022;gm.w Gąsawa;Bydgoski;5215;2633;2501;50,489;47,9578
24;śląskie;2402;bielski;2402052;gm.w Jasienica;Bielski;24681;12346;11836;50,0223;47,9559
26;świętokrzyskie;2608;pińczowski;2608052;gm.w Złota;Kielecki;4436;2220;2127;50,0451;47,9486
2;dolnośląskie;205;jaworski;205011;Jawor;Legnicki;22462;11107;10770;49,448;47,9476
30;wielkopolskie;3015;nowotomyski;3015012;gm.w Kuślin;Poznański;5467;2733;2621;49,9909;47,9422
2;dolnośląskie;224;ząbkowicki;224053;gm.m-w. Ząbkowice Śląskie;Wałbrzyski;21405;10643;10262;49,722;47,9421
10;łódzkie;1017;wieluński;1017102;gm.w Wierzchlas;Sieradzki;6604;3245;3165;49,1369;47,9255
32;zachodniopomorskie;3208;kołobrzeski;3208033;gm.m-w. Gościno;Koszaliński;5133;2561;2460;49,8929;47,9252
2;dolnośląskie;223;wrocławski;223073;gm.m-w. Sobótka;Wrocławski;12872;6424;6167;49,9068;47,9102
2;dolnośląskie;202;dzierżoniowski;202021;Dzierżoniów;;32869;16252;15744;49,4448;47,8992
4;kujawsko-pomorskie;401;aleksandrowski;401042;gm.w Aleksandrów Kujawski;Włocławski;12015;5962;5754;49,6213;47,8901
2;dolnośląskie;219;świdnicki;219021;Świebodzice;Wałbrzyski;22642;11227;10843;49,5848;47,8889
10;łódzkie;1015;skierniewicki;1015012;gm.w Bolimów;Skierniewicki;4026;1979;1928;49,1555;47,8887
4;kujawsko-pomorskie;414;świecki;414072;gm.w Osie;Bydgoski;5511;2697;2639;48,9385;47,886
10;łódzkie;1006;łódzki wschodni;1006113;gm.m-w. Tuszyn;Piotrkowski;12453;6202;5963;49,8033;47,884
4;kujawsko-pomorskie;401;aleksandrowski;401031;Nieszawa;Włocławski;1834;920;878;50,1636;47,8735
30;wielkopolskie;3012;krotoszyński;3012043;gm.m-w. Krotoszyn;;40269;19887;19275;49,3854;47,8656
12;małopolskie;1263;Tarnów;1263011;Tarnów;;107498;52860;51453;49,173;47,8641
16;opolskie;1606;namysłowski;1606023;gm.m-w. Namysłów;Opolski;26210;12884;12542;49,1568;47,852
28;warmińsko-mazurskie;2803;działdowski;2803043;gm.m-w. Lidzbark;Ciechanowski;13923;6952;6662;49,9318;47,8489
2;dolnośląskie;206;karkonoski;206031;Piechowice;Jeleniogórski;6082;3010;2910;49,4903;47,8461
2;dolnośląskie;208;kłodzki;208041;Nowa Ruda;Wałbrzyski;21643;10645;10345;49,1845;47,7984
24;śląskie;2407;lubliniecki;2407011;Lubliniec;Częstochowski;23551;11693;11256;49,6497;47,7941
22;pomorskie;2213;starogardzki;2213021;Skórcz;Gdański;3603;1777;1722;49,32;47,7935
30;wielkopolskie;3001;chodzieski;3001053;gm.m-w. Szamocin;Pilski;7513;3721;3590;49,5275;47,7838
28;warmińsko-mazurskie;2814;olsztyński;2814093;gm.m-w. Olsztynek;Olsztyński;13630;6723;6512;49,325;47,777
30;wielkopolskie;3005;grodziski;3005053;gm.m-w. Wielichowo;Poznański;6935;3438;3313;49,5746;47,7722
30;wielkopolskie;3010;koniński;3010123;gm.m-w. Ślesin;Koniński;14051;6931;6708;49,3275;47,7404
24;śląskie;2403;cieszyński;2403113;gm.m-w. Strumień;Bielski;13256;6472;6328;48,8232;47,7369
4;kujawsko-pomorskie;403;bydgoski;403022;gm.w Dąbrowa Chełmińska;Bydgoski;8415;4155;4017;49,3761;47,7362
24;śląskie;2412;rybnicki;2412013;gm.m-w. Czerwionka-Leszczyny;;41909;20484;19999;48,8773;47,7201
2;dolnośląskie;214;oleśnicki;214073;gm.m-w. Syców;Kaliski;16819;8268;8024;49,1587;47,7079
28;warmińsko-mazurskie;2803;działdowski;2803062;gm.w Rybno;Ciechanowski;7160;3507;3415;48,9804;47,6955
30;wielkopolskie;3020;pleszewski;3020033;gm.m-w. Dobrzyca;Kaliski;8093;3998;3860;49,4007;47,6955
8;lubuskie;806;strzelecko-drezdenecki;806052;gm.w Zwierzyn;Gorzowski;4307;2145;2053;49,8026;47,6666
4;kujawsko-pomorskie;411;radziejowski;411072;gm.w Topólka;Włocławski;4738;2360;2257;49,81;47,6361
22;pomorskie;2213;starogardzki;2213031;Starogard Gdański;;47272;23504;22517;49,7208;47,6328
4;kujawsko-pomorskie;406;grudziądzki;406062;gm.w Świecie nad Osą;Toruński;4151;2106;1977;50,7348;47,6271
2;dolnośląskie;214;oleśnicki;214032;gm.w Dobroszyce;Wrocławski;6886;3406;3279;49,4627;47,6184
4;kujawsko-pomorskie;418;włocławski;418113;gm.m-w. Lubień Kujawski;Włocławski;7233;3549;3444;49,0668;47,6151
14;mazowieckie;1406;grójecki;1406083;gm.m-w. Nowe Miasto nad Pilicą;Radomski;7615;3794;3625;49,8227;47,6034
12;małopolskie;1209;myślenicki;1209073;gm.m-w. Sułkowice;Krakowski;15061;7374;7169;48,9609;47,5998
24;śląskie;2404;częstochowski;2404122;gm.w Olsztyn;Częstochowski;7835;3832;3729;48,9087;47,5941
4;kujawsko-pomorskie;413;sępoleński;413043;gm.m-w. Więcbork;Bydgoski;13309;6459;6334;48,5311;47,5919
22;pomorskie;2204;gdański;2204082;gm.w Trąbki Wielkie;Gdański;11242;5578;5349;49,6175;47,5805
24;śląskie;2417;żywiecki;2417122;gm.w Ślemień;Bielski;3534;1741;1681;49,2643;47,5665
14;mazowieckie;1428;sochaczewski;1428022;gm.w Brochów;Warszawski;4375;2177;2081;49,76;47,5657
8;lubuskie;803;międzyrzecki;803042;gm.w Pszczew;Gorzowski;4287;2128;2039;49,6384;47,5624
20;podlaskie;2005;hajnowski;2005022;gm.w Białowieża;Białostocki;2130;1069;1013;50,1878;47,5587
4;kujawsko-pomorskie;415;toruński;415072;gm.w Obrowo;Toruński;18299;9024;8702;49,3142;47,5545
24;śląskie;2479;Żory;2479011;Żory;;62844;30834;29880;49,0643;47,5463
2;dolnośląskie;224;ząbkowicki;224013;gm.m-w. Bardo;Wałbrzyski;5210;2559;2477;49,1171;47,5432
2;dolnośląskie;226;złotoryjski;226032;gm.w Pielgrzymka;Legnicki;4509;2207;2143;48,9466;47,5272
8;lubuskie;804;nowosolski;804082;gm.w Siedlisko;Zielonogórski;3554;1763;1689;49,6061;47,5239
30;wielkopolskie;3010;koniński;3010073;gm.m-w. Rychwał;Koniński;8203;4021;3898;49,0187;47,5192
32;zachodniopomorskie;3212;pyrzycki;3212053;gm.m-w. Pyrzyce;Szczeciński;19227;9473;9134;49,2693;47,5061
8;lubuskie;811;żarski;811043;gm.m-w. Jasień;Zielonogórski;6962;3409;3307;48,9658;47,5007
30;wielkopolskie;3023;słupecki;3023032;gm.w Orchowo;Koniński;3800;1896;1805;49,8947;47,5
