teryt,powiat_miasto,zarazenia,zgony,data
0203,gogowski,30.0,1.0,2021-03-05
0204,growski,4.0,0.0,2021-03-05
0205,jaworski,7.0,1.0,2021-03-05
0206,jeleniogrski,14.0,0.0,2021-03-05
0207,kamiennogrski,51.0,3.0,2021-03-05
0208,kodzki,117.0,4.0,2021-03-05
0209,legnicki,20.0,0.0,2021-03-05
0210,lubaski,7.0,0.0,2021-03-05
0211,lubiski,24.0,1.0,2021-03-05
0212,lwwecki,8.0,0.0,2021-03-05
0213,milicki,13.0,0.0,2021-03-05
0214,olenicki,41.0,0.0,2021-03-05
0215,oawski,25.0,0.0,2021-03-05
0216,polkowicki,6.0,0.0,2021-03-05
0217,strzeliski,10.0,0.0,2021-03-05
0218,redzki,27.0,0.0,2021-03-05
0219,widnicki,83.0,0.0,2021-03-05
0220,trzebnicki,39.0,0.0,2021-03-05
0221,wabrzyski,52.0,0.0,2021-03-05
0222,woowski,6.0,0.0,2021-03-05
0223,wrocawski,105.0,2.0,2021-03-05
0224,zbkowicki,14.0,0.0,2021-03-05
0225,zgorzelecki,13.0,0.0,2021-03-05
0226,zotoryjski,3.0,0.0,2021-03-05
0261,Jelenia Gra,27.0,0.0,2021-03-05
0262,Legnica,28.0,0.0,2021-03-05
0264,Wrocaw,370.0,2.0,2021-03-05
0265,Wabrzych,50.0,0.0,2021-03-05
0401,aleksandrowski,18.0,0.0,2021-03-05
0402,brodnicki,19.0,0.0,2021-03-05
0403,bydgoski,52.0,0.0,2021-03-05
0404,chemiski,16.0,0.0,2021-03-05
0405,golubsko-dobrzyski,30.0,1.0,2021-03-05
0406,grudzidzki,20.0,0.0,2021-03-05
0407,inowrocawski,63.0,4.0,2021-03-05
0408,lipnowski,11.0,0.0,2021-03-05
0409,mogileski,9.0,0.0,2021-03-05
0410,nakielski,27.0,0.0,2021-03-05
0411,radziejowski,6.0,0.0,2021-03-05
0412,rypiski,1.0,1.0,2021-03-05
0413,spoleski,7.0,0.0,2021-03-05
0414,wiecki,27.0,0.0,2021-03-05
0415,toruski,55.0,0.0,2021-03-05
0416,tucholski,26.0,0.0,2021-03-05
0417,wbrzeski,14.0,0.0,2021-03-05
0418,wocawski,18.0,1.0,2021-03-05
0419,niski,27.0,0.0,2021-03-05
0461,Bydgoszcz,189.0,2.0,2021-03-05
0462,Grudzidz,59.0,0.0,2021-03-05
0463,Toru,92.0,1.0,2021-03-05
0464,Wocawek,47.0,0.0,2021-03-05
0601,bialski,15.0,0.0,2021-03-05
0602,bigorajski,31.0,0.0,2021-03-05
0603,chemski,7.0,0.0,2021-03-05
0604,hrubieszowski,24.0,0.0,2021-03-05
0605,janowski,7.0,1.0,2021-03-05
0606,krasnostawski,18.0,1.0,2021-03-05
0607,kranicki,14.0,3.0,2021-03-05
0608,lubartowski,7.0,0.0,2021-03-05
0609,lubelski,31.0,0.0,2021-03-05
0610,czyski,9.0,0.0,2021-03-05
0611,ukowski,15.0,1.0,2021-03-05
0612,opolski,5.0,0.0,2021-03-05
0613,parczewski,4.0,1.0,2021-03-05
0614,puawski,10.0,0.0,2021-03-05
0615,radzyski,22.0,0.0,2021-03-05
0616,rycki,8.0,0.0,2021-03-05
0617,widnicki,27.0,0.0,2021-03-05
0618,tomaszowski,12.0,0.0,2021-03-05
0619,wodawski,6.0,0.0,2021-03-05
0620,zamojski,21.0,0.0,2021-03-05
0661,Biaa Podlaska,17.0,0.0,2021-03-05
0662,Chem,11.0,0.0,2021-03-05
0663,Lublin,90.0,3.0,2021-03-05
0664,Zamo,15.0,0.0,2021-03-05
0801,gorzowski,53.0,1.0,2021-03-05
0802,kronieski,19.0,0.0,2021-03-05
0803,midzyrzecki,57.0,0.0,2021-03-05
0804,nowosolski,42.0,1.0,2021-03-05
0805,subicki,29.0,1.0,2021-03-05
0806,strzelecko-drezdenecki,39.0,0.0,2021-03-05
0807,sulciski,15.0,1.0,2021-03-05
0808,wiebodziski,25.0,0.0,2021-03-05
0809,zielonogrski,34.0,0.0,2021-03-05
0810,agaski,10.0,1.0,2021-03-05
0811,arski,20.0,0.0,2021-03-05
0812,wschowski,6.0,0.0,2021-03-05
0861,Gorzw Wielkopolski,191.0,8.0,2021-03-05
0862,Zielona Gra,102.0,8.0,2021-03-05
1001,bechatowski,19.0,1.0,2021-03-05
1002,kutnowski,6.0,2.0,2021-03-05
1003,aski,12.0,0.0,2021-03-05
1004,czycki,16.0,0.0,2021-03-05
1005,owicki,53.0,0.0,2021-03-05
1006,dzki wschodni,18.0,0.0,2021-03-05
1007,opoczyski,10.0,0.0,2021-03-05
1008,pabianicki,16.0,0.0,2021-03-05
1009,pajczaski,5.0,0.0,2021-03-05
1010,piotrkowski,20.0,4.0,2021-03-05
1011,poddbicki,3.0,0.0,2021-03-05
1012,radomszczaski,32.0,1.0,2021-03-05
1013,rawski,21.0,0.0,2021-03-05
1014,sieradzki,21.0,1.0,2021-03-05
1015,skierniewicki,20.0,0.0,2021-03-05
1016,tomaszowski,28.0,2.0,2021-03-05
1017,wieluski,11.0,0.0,2021-03-05
1018,wieruszowski,12.0,0.0,2021-03-05
1019,zduskowolski,23.0,0.0,2021-03-05
1020,zgierski,60.0,1.0,2021-03-05
1021,brzeziski,7.0,0.0,2021-03-05
1061,d,273.0,2.0,2021-03-05
1062,Piotrkw Trybunalski,25.0,2.0,2021-03-05
1063,Skierniewice,25.0,0.0,2021-03-05
1201,bocheski,30.0,0.0,2021-03-05
1202,brzeski,25.0,1.0,2021-03-05
1203,chrzanowski,37.0,0.0,2021-03-05
1204,dbrowski,13.0,0.0,2021-03-05
1205,gorlicki,13.0,1.0,2021-03-05
1206,krakowski,115.0,1.0,2021-03-05
1207,limanowski,5.0,1.0,2021-03-05
1208,miechowski,6.0,0.0,2021-03-05
1209,mylenicki,33.0,1.0,2021-03-05
1210,nowosdecki,33.0,0.0,2021-03-05
1211,nowotarski,13.0,1.0,2021-03-05
1212,olkuski,20.0,0.0,2021-03-05
1213,owicimski,37.0,0.0,2021-03-05
1214,proszowicki,17.0,0.0,2021-03-05
1215,suski,19.0,2.0,2021-03-05
1216,tarnowski,62.0,0.0,2021-03-05
1217,tatrzaski,10.0,0.0,2021-03-05
1218,wadowicki,65.0,1.0,2021-03-05
1219,wielicki,56.0,0.0,2021-03-05
1261,Krakw,381.0,5.0,2021-03-05
1262,Nowy Scz,18.0,2.0,2021-03-05
1263,Tarnw,53.0,0.0,2021-03-05
1401,biaobrzeski,7.0,0.0,2021-03-05
1402,ciechanowski,17.0,0.0,2021-03-05
1403,garwoliski,18.0,0.0,2021-03-05
1404,gostyniski,4.0,0.0,2021-03-05
1405,grodziski,122.0,1.0,2021-03-05
1406,grjecki,45.0,1.0,2021-03-05
1407,kozienicki,17.0,0.0,2021-03-05
1408,legionowski,52.0,0.0,2021-03-05
1409,lipski,5.0,0.0,2021-03-05
1410,osicki,13.0,0.0,2021-03-05
1411,makowski,27.0,1.0,2021-03-05
1412,miski,31.0,0.0,2021-03-05
1413,mawski,14.0,1.0,2021-03-05
1414,nowodworski,63.0,1.0,2021-03-05
1415,ostrocki,38.0,0.0,2021-03-05
1416,ostrowski,13.0,0.0,2021-03-05
1417,otwocki,45.0,1.0,2021-03-05
1418,piaseczyski,99.0,0.0,2021-03-05
1419,pocki,4.0,1.0,2021-03-05
1420,poski,23.0,1.0,2021-03-05
1421,pruszkowski,108.0,0.0,2021-03-05
1422,przasnyski,21.0,2.0,2021-03-05
1423,przysuski,1.0,0.0,2021-03-05
1424,putuski,41.0,2.0,2021-03-05
1425,radomski,43.0,1.0,2021-03-05
1426,siedlecki,8.0,0.0,2021-03-05
1427,sierpecki,3.0,0.0,2021-03-05
1428,sochaczewski,56.0,1.0,2021-03-05
1429,sokoowski,4.0,0.0,2021-03-05
1430,szydowiecki,4.0,0.0,2021-03-05
1432,warszawski zachodni,78.0,3.0,2021-03-05
1433,wgrowski,5.0,0.0,2021-03-05
1434,woomiski,145.0,0.0,2021-03-05
1435,wyszkowski,27.0,0.0,2021-03-05
1436,zwoleski,4.0,1.0,2021-03-05
1437,uromiski,12.0,1.0,2021-03-05
1438,yrardowski,38.0,0.0,2021-03-05
1461,Ostroka,18.0,1.0,2021-03-05
1462,Pock,10.0,1.0,2021-03-05
1463,Radom,58.0,0.0,2021-03-05
1464,Siedlce,25.0,1.0,2021-03-05
1465,Warszawa,1125.0,5.0,2021-03-05
1601,brzeski,11.0,0.0,2021-03-05
1602,gubczycki,8.0,1.0,2021-03-05
1603,kdzierzysko-kozielski,37.0,0.0,2021-03-05
1604,kluczborski,17.0,0.0,2021-03-05
1605,krapkowicki,9.0,0.0,2021-03-05
1606,namysowski,12.0,0.0,2021-03-05
1607,nyski,20.0,0.0,2021-03-05
1608,oleski,2.0,0.0,2021-03-05
1609,opolski,25.0,0.0,2021-03-05
1610,prudnicki,5.0,0.0,2021-03-05
1611,strzelecki,15.0,0.0,2021-03-05
1661,Opole,37.0,0.0,2021-03-05
1801,bieszczadzki,9.0,1.0,2021-03-05
1802,brzozowski,18.0,0.0,2021-03-05
1803,dbicki,40.0,2.0,2021-03-05
1804,jarosawski,53.0,1.0,2021-03-05
1805,jasielski,19.0,0.0,2021-03-05
1806,kolbuszowski,18.0,0.0,2021-03-05
1807,kronieski,26.0,2.0,2021-03-05
1808,leajski,21.0,2.0,2021-03-05
1809,lubaczowski,11.0,0.0,2021-03-05
1810,acucki,36.0,1.0,2021-03-05
1811,mielecki,41.0,0.0,2021-03-05
1812,niaski,10.0,0.0,2021-03-05
1813,przemyski,18.0,0.0,2021-03-05
1814,przeworski,24.0,4.0,2021-03-05
1815,ropczycko-sdziszowski,22.0,0.0,2021-03-05
1816,rzeszowski,85.0,0.0,2021-03-05
1817,sanocki,44.0,0.0,2021-03-05
1818,stalowowolski,38.0,0.0,2021-03-05
1819,strzyowski,11.0,1.0,2021-03-05
1820,tarnobrzeski,18.0,0.0,2021-03-05
1821,leski,15.0,0.0,2021-03-05
1861,Krosno,35.0,3.0,2021-03-05
1862,Przemyl,26.0,4.0,2021-03-05
1863,Rzeszw,135.0,0.0,2021-03-05
1864,Tarnobrzeg,38.0,0.0,2021-03-05
2001,augustowski,10.0,1.0,2021-03-05
2002,biaostocki,51.0,0.0,2021-03-05
2003,bielski,4.0,1.0,2021-03-05
2004,grajewski,18.0,1.0,2021-03-05
2005,hajnowski,15.0,0.0,2021-03-05
2006,kolneski,29.0,1.0,2021-03-05
2007,omyski,37.0,1.0,2021-03-05
2008,moniecki,6.0,0.0,2021-03-05
2009,sejneski,5.0,0.0,2021-03-05
2010,siemiatycki,7.0,0.0,2021-03-05
2011,soklski,26.0,1.0,2021-03-05
2012,suwalski,1.0,1.0,2021-03-05
2013,wysokomazowiecki,6.0,0.0,2021-03-05
2014,zambrowski,27.0,1.0,2021-03-05
2061,Biaystok,114.0,1.0,2021-03-05
2062,oma,74.0,2.0,2021-03-05
2063,Suwaki,18.0,0.0,2021-03-05
2201,bytowski,17.0,2.0,2021-03-05
2202,chojnicki,34.0,2.0,2021-03-05
2203,czuchowski,12.0,0.0,2021-03-05
2204,gdaski,108.0,0.0,2021-03-05
2205,kartuski,68.0,1.0,2021-03-05
2206,kocierski,27.0,1.0,2021-03-05
2207,kwidzyski,28.0,0.0,2021-03-05
2208,lborski,60.0,0.0,2021-03-05
2209,malborski,28.0,0.0,2021-03-05
2210,nowodworski,18.0,0.0,2021-03-05
2211,pucki,24.0,0.0,2021-03-05
2212,supski,27.0,1.0,2021-03-05
2213,starogardzki,38.0,1.0,2021-03-05
2214,tczewski,114.0,0.0,2021-03-05
2215,wejherowski,112.0,3.0,2021-03-05
2216,sztumski,9.0,0.0,2021-03-05
2261,Gdask,340.0,0.0,2021-03-05
2262,Gdynia,153.0,2.0,2021-03-05
2263,Supsk,54.0,6.0,2021-03-05
2264,Sopot,28.0,1.0,2021-03-05
2401,bdziski,53.0,1.0,2021-03-05
2402,bielski,109.0,0.0,2021-03-05
2403,cieszyski,73.0,0.0,2021-03-05
2404,czstochowski,21.0,0.0,2021-03-05
2405,gliwicki,38.0,0.0,2021-03-05
2406,kobucki,15.0,1.0,2021-03-05
2407,lubliniecki,16.0,0.0,2021-03-05
2408,mikoowski,47.0,1.0,2021-03-05
2409,myszkowski,2.0,0.0,2021-03-05
2410,pszczyski,49.0,0.0,2021-03-05
2411,raciborski,7.0,0.0,2021-03-05
2412,rybnicki,14.0,1.0,2021-03-05
2413,tarnogrski,47.0,0.0,2021-03-05
2414,bierusko-ldziski,5.0,0.0,2021-03-05
2415,wodzisawski,41.0,1.0,2021-03-05
2416,zawierciaski,28.0,0.0,2021-03-05
2417,ywiecki,113.0,2.0,2021-03-05
2461,Bielsko-Biaa,79.0,0.0,2021-03-05
2462,Bytom,54.0,0.0,2021-03-05
2463,Chorzw,23.0,0.0,2021-03-05
2464,Czstochowa,54.0,3.0,2021-03-05
2465,Dbrowa Grnicza,58.0,0.0,2021-03-05
2466,Gliwice,71.0,1.0,2021-03-05
2467,Jastrzbie-Zdrj,28.0,0.0,2021-03-05
2468,Jaworzno,7.0,0.0,2021-03-05
2469,Katowice,126.0,3.0,2021-03-05
2470,Mysowice,30.0,2.0,2021-03-05
2471,Piekary lskie,20.0,0.0,2021-03-05
2472,Ruda lska,41.0,1.0,2021-03-05
2473,Rybnik,28.0,0.0,2021-03-05
2474,Siemianowice lskie,24.0,0.0,2021-03-05
2475,Sosnowiec,92.0,2.0,2021-03-05
2476,witochowice,17.0,2.0,2021-03-05
2477,Tychy,17.0,2.0,2021-03-05
2478,Zabrze,65.0,0.0,2021-03-05
2479,ory,22.0,1.0,2021-03-05
2601,buski,7.0,0.0,2021-03-05
2602,jdrzejowski,8.0,0.0,2021-03-05
2603,kazimierski,7.0,0.0,2021-03-05
2604,kielecki,55.0,0.0,2021-03-05
2605,konecki,15.0,0.0,2021-03-05
2606,opatowski,11.0,0.0,2021-03-05
2607,ostrowiecki,16.0,1.0,2021-03-05
2608,piczowski,23.0,0.0,2021-03-05
2609,sandomierski,16.0,2.0,2021-03-05
2610,skaryski,15.0,0.0,2021-03-05
2611,starachowicki,7.0,1.0,2021-03-05
2612,staszowski,6.0,0.0,2021-03-05
2613,woszczowski,6.0,0.0,2021-03-05
2661,Kielce,76.0,0.0,2021-03-05
2801,bartoszycki,80.0,2.0,2021-03-05
2802,braniewski,13.0,0.0,2021-03-05
2803,dziadowski,46.0,0.0,2021-03-05
2804,elblski,10.0,0.0,2021-03-05
2805,ecki,38.0,2.0,2021-03-05
2806,giycki,41.0,0.0,2021-03-05
2807,iawski,67.0,3.0,2021-03-05
2808,ktrzyski,90.0,1.0,2021-03-05
2809,lidzbarski,35.0,0.0,2021-03-05
2810,mrgowski,36.0,0.0,2021-03-05
2811,nidzicki,35.0,2.0,2021-03-05
2812,nowomiejski,23.0,0.0,2021-03-05
2813,olecki,9.0,0.0,2021-03-05
2814,olsztyski,148.0,2.0,2021-03-05
2815,ostrdzki,67.0,2.0,2021-03-05
2816,piski,45.0,0.0,2021-03-05
2817,szczycieski,66.0,0.0,2021-03-05
2818,godapski,3.0,0.0,2021-03-05
2819,wgorzewski,13.0,0.0,2021-03-05
2861,Elblg,36.0,0.0,2021-03-05
2862,Olsztyn,228.0,5.0,2021-03-05
3001,chodzieski,11.0,0.0,2021-03-05
3002,czarnkowsko-trzcianecki,26.0,0.0,2021-03-05
3003,gnienieski,52.0,1.0,2021-03-05
3004,gostyski,2.0,1.0,2021-03-05
3005,grodziski,15.0,0.0,2021-03-05
3006,jarociski,13.0,1.0,2021-03-05
3007,kaliski,5.0,0.0,2021-03-05
3008,kpiski,14.0,0.0,2021-03-05
3009,kolski,9.0,2.0,2021-03-05
3010,koniski,20.0,0.0,2021-03-05
3011,kociaski,49.0,0.0,2021-03-05
3012,krotoszyski,23.0,1.0,2021-03-05
3013,leszczyski,9.0,0.0,2021-03-05
3014,midzychodzki,6.0,0.0,2021-03-05
3015,nowotomyski,37.0,1.0,2021-03-05
3016,obornicki,18.0,0.0,2021-03-05
3017,ostrowski,44.0,0.0,2021-03-05
3018,ostrzeszowski,11.0,1.0,2021-03-05
3019,pilski,16.0,0.0,2021-03-05
3020,pleszewski,7.0,1.0,2021-03-05
3021,poznaski,207.0,1.0,2021-03-05
3022,rawicki,13.0,0.0,2021-03-05
3023,supecki,3.0,1.0,2021-03-05
3024,szamotulski,2.0,0.0,2021-03-05
3025,redzki,26.0,0.0,2021-03-05
3026,remski,8.0,1.0,2021-03-05
3027,turecki,10.0,2.0,2021-03-05
3028,wgrowiecki,13.0,0.0,2021-03-05
3029,wolsztyski,8.0,0.0,2021-03-05
3030,wrzesiski,8.0,1.0,2021-03-05
3031,zotowski,7.0,0.0,2021-03-05
3061,Kalisz,6.0,1.0,2021-03-05
3062,Konin,18.0,0.0,2021-03-05
3063,Leszno,14.0,1.0,2021-03-05
3064,Pozna,232.0,3.0,2021-03-05
3201,biaogardzki,15.0,0.0,2021-03-05
3202,choszczeski,10.0,1.0,2021-03-05
3203,drawski,19.0,0.0,2021-03-05
3204,goleniowski,21.0,1.0,2021-03-05
3205,gryficki,9.0,0.0,2021-03-05
3206,gryfiski,16.0,3.0,2021-03-05
3207,kamieski,12.0,0.0,2021-03-05
3208,koobrzeski,11.0,1.0,2021-03-05
3209,koszaliski,14.0,0.0,2021-03-05
3210,myliborski,18.0,0.0,2021-03-05
3211,policki,36.0,0.0,2021-03-05
3212,pyrzycki,20.0,0.0,2021-03-05
3213,sawieski,14.0,2.0,2021-03-05
3214,stargardzki,25.0,0.0,2021-03-05
3215,szczecinecki,41.0,0.0,2021-03-05
3216,widwiski,15.0,0.0,2021-03-05
3217,waecki,7.0,0.0,2021-03-05
3218,obeski,14.0,0.0,2021-03-05
3261,Koszalin,36.0,0.0,2021-03-05
3262,Szczecin,124.0,2.0,2021-03-05
3263,winoujcie,9.0,0.0,2021-03-05
0000,Cay kraj,13574.0,126.0,2021-03-06
0201,bolesawiecki,6.0,0.0,2021-03-06
0202,dzieroniowski,31.0,0.0,2021-03-06
0203,gogowski,24.0,0.0,2021-03-06
0204,growski,1.0,0.0,2021-03-06
0205,jaworski,10.0,0.0,2021-03-06
0206,jeleniogrski,16.0,0.0,2021-03-06
0207,kamiennogrski,55.0,0.0,2021-03-06
0208,kodzki,100.0,0.0,2021-03-06
0209,legnicki,3.0,0.0,2021-03-06
0210,lubaski,2.0,0.0,2021-03-06
0211,lubiski,27.0,0.0,2021-03-06
0212,lwwecki,3.0,0.0,2021-03-06
0213,milicki,14.0,0.0,2021-03-06
0214,olenicki,34.0,0.0,2021-03-06
0215,oawski,21.0,0.0,2021-03-06
0216,polkowicki,8.0,0.0,2021-03-06
0217,strzeliski,17.0,0.0,2021-03-06
0218,redzki,17.0,0.0,2021-03-06
0219,widnicki,31.0,0.0,2021-03-06
0220,trzebnicki,34.0,0.0,2021-03-06
0221,wabrzyski,30.0,1.0,2021-03-06
0222,woowski,7.0,0.0,2021-03-06
0223,wrocawski,73.0,0.0,2021-03-06
0224,zbkowicki,15.0,0.0,2021-03-06
0225,zgorzelecki,9.0,0.0,2021-03-06
0226,zotoryjski,7.0,0.0,2021-03-06
0261,Jelenia Gra,32.0,0.0,2021-03-06
0262,Legnica,16.0,0.0,2021-03-06
0264,Wrocaw,230.0,0.0,2021-03-06
0265,Wabrzych,31.0,1.0,2021-03-06
0401,aleksandrowski,14.0,0.0,2021-03-06
0402,brodnicki,17.0,0.0,2021-03-06
0403,bydgoski,46.0,0.0,2021-03-06
0404,chemiski,13.0,0.0,2021-03-06
0405,golubsko-dobrzyski,29.0,0.0,2021-03-06
0406,grudzidzki,5.0,0.0,2021-03-06
0407,inowrocawski,70.0,2.0,2021-03-06
0408,lipnowski,8.0,0.0,2021-03-06
0409,mogileski,15.0,0.0,2021-03-06
0410,nakielski,10.0,0.0,2021-03-06
0411,radziejowski,3.0,0.0,2021-03-06
0412,rypiski,20.0,0.0,2021-03-06
0413,spoleski,3.0,0.0,2021-03-06
0414,wiecki,32.0,0.0,2021-03-06
0415,toruski,39.0,0.0,2021-03-06
0416,tucholski,36.0,0.0,2021-03-06
0417,wbrzeski,15.0,0.0,2021-03-06
0418,wocawski,15.0,0.0,2021-03-06
0419,niski,23.0,0.0,2021-03-06
0461,Bydgoszcz,170.0,0.0,2021-03-06
0462,Grudzidz,34.0,0.0,2021-03-06
0463,Toru,58.0,0.0,2021-03-06
0464,Wocawek,21.0,1.0,2021-03-06
0601,bialski,29.0,0.0,2021-03-06
0602,bigorajski,27.0,0.0,2021-03-06
0603,chemski,13.0,0.0,2021-03-06
0604,hrubieszowski,11.0,0.0,2021-03-06
0605,janowski,5.0,0.0,2021-03-06
0606,krasnostawski,5.0,0.0,2021-03-06
0607,kranicki,7.0,0.0,2021-03-06
0608,lubartowski,6.0,1.0,2021-03-06
0609,lubelski,13.0,0.0,2021-03-06
0610,czyski,11.0,0.0,2021-03-06
0611,ukowski,13.0,0.0,2021-03-06
0612,opolski,13.0,3.0,2021-03-06
0613,parczewski,2.0,1.0,2021-03-06
0614,puawski,45.0,0.0,2021-03-06
0615,radzyski,19.0,0.0,2021-03-06
0616,rycki,16.0,0.0,2021-03-06
0617,widnicki,11.0,0.0,2021-03-06
0618,tomaszowski,10.0,0.0,2021-03-06
0619,wodawski,9.0,0.0,2021-03-06
0620,zamojski,20.0,3.0,2021-03-06
0661,Biaa Podlaska,9.0,1.0,2021-03-06
0662,Chem,12.0,0.0,2021-03-06
0663,Lublin,73.0,0.0,2021-03-06
0664,Zamo,27.0,4.0,2021-03-06
0801,gorzowski,39.0,0.0,2021-03-06
0802,kronieski,17.0,0.0,2021-03-06
0803,midzyrzecki,41.0,0.0,2021-03-06
0804,nowosolski,23.0,1.0,2021-03-06
0805,subicki,15.0,0.0,2021-03-06
0806,strzelecko-drezdenecki,9.0,0.0,2021-03-06
0807,sulciski,12.0,0.0,2021-03-06
0808,wiebodziski,20.0,0.0,2021-03-06
0809,zielonogrski,46.0,0.0,2021-03-06
0810,agaski,13.0,1.0,2021-03-06
0811,arski,16.0,0.0,2021-03-06
0812,wschowski,4.0,0.0,2021-03-06
0861,Gorzw Wielkopolski,90.0,0.0,2021-03-06
0862,Zielona Gra,131.0,0.0,2021-03-06
1001,bechatowski,19.0,0.0,2021-03-06
1002,kutnowski,6.0,0.0,2021-03-06
1003,aski,7.0,0.0,2021-03-06
1004,czycki,8.0,0.0,2021-03-06
1005,owicki,17.0,0.0,2021-03-06
1006,dzki wschodni,17.0,0.0,2021-03-06
1007,opoczyski,28.0,0.0,2021-03-06
1008,pabianicki,39.0,0.0,2021-03-06
1009,pajczaski,3.0,0.0,2021-03-06
1010,piotrkowski,18.0,0.0,2021-03-06
1011,poddbicki,7.0,0.0,2021-03-06
1012,radomszczaski,12.0,0.0,2021-03-06
1013,rawski,3.0,0.0,2021-03-06
1014,sieradzki,30.0,1.0,2021-03-06
1015,skierniewicki,8.0,0.0,2021-03-06
1016,tomaszowski,20.0,1.0,2021-03-06
1017,wieluski,3.0,0.0,2021-03-06
1018,wieruszowski,10.0,0.0,2021-03-06
1019,zduskowolski,6.0,1.0,2021-03-06
1020,zgierski,22.0,0.0,2021-03-06
1021,brzeziski,16.0,0.0,2021-03-06
1061,d,258.0,0.0,2021-03-06
1062,Piotrkw Trybunalski,15.0,0.0,2021-03-06
1063,Skierniewice,4.0,0.0,2021-03-06
1201,bocheski,37.0,0.0,2021-03-06
1202,brzeski,17.0,0.0,2021-03-06
1203,chrzanowski,37.0,0.0,2021-03-06
1204,dbrowski,5.0,0.0,2021-03-06
1205,gorlicki,10.0,0.0,2021-03-06
1206,krakowski,128.0,1.0,2021-03-06
1207,limanowski,13.0,0.0,2021-03-06
1208,miechowski,9.0,0.0,2021-03-06
1209,mylenicki,23.0,0.0,2021-03-06
1210,nowosdecki,16.0,1.0,2021-03-06
1211,nowotarski,6.0,0.0,2021-03-06
1212,olkuski,30.0,0.0,2021-03-06
1213,owicimski,56.0,0.0,2021-03-06
1214,proszowicki,16.0,0.0,2021-03-06
1215,suski,29.0,0.0,2021-03-06
1216,tarnowski,53.0,0.0,2021-03-06
1217,tatrzaski,11.0,0.0,2021-03-06
1218,wadowicki,57.0,0.0,2021-03-06
1219,wielicki,70.0,0.0,2021-03-06
1261,Krakw,314.0,4.0,2021-03-06
1262,Nowy Scz,10.0,0.0,2021-03-06
1263,Tarnw,50.0,0.0,2021-03-06
1401,biaobrzeski,6.0,0.0,2021-03-06
1402,ciechanowski,44.0,1.0,2021-03-06
1403,garwoliski,19.0,0.0,2021-03-06
1404,gostyniski,9.0,0.0,2021-03-06
1405,grodziski,78.0,1.0,2021-03-06
1406,grjecki,27.0,0.0,2021-03-06
1407,kozienicki,14.0,0.0,2021-03-06
1408,legionowski,143.0,0.0,2021-03-06
1409,lipski,13.0,0.0,2021-03-06
1410,osicki,1.0,0.0,2021-03-06
1411,makowski,12.0,0.0,2021-03-06
1412,miski,52.0,0.0,2021-03-06
1413,mawski,78.0,1.0,2021-03-06
1414,nowodworski,30.0,0.0,2021-03-06
1415,ostrocki,9.0,1.0,2021-03-06
1416,ostrowski,11.0,1.0,2021-03-06
1417,otwocki,82.0,0.0,2021-03-06
1418,piaseczyski,198.0,1.0,2021-03-06
1419,pocki,46.0,0.0,2021-03-06
1420,poski,48.0,0.0,2021-03-06
1421,pruszkowski,122.0,0.0,2021-03-06
1422,przasnyski,35.0,0.0,2021-03-06
1423,przysuski,2.0,0.0,2021-03-06
1424,putuski,26.0,0.0,2021-03-06
1425,radomski,33.0,0.0,2021-03-06
1426,siedlecki,3.0,0.0,2021-03-06
1427,sierpecki,9.0,0.0,2021-03-06
1428,sochaczewski,21.0,0.0,2021-03-06
1429,sokoowski,5.0,0.0,2021-03-06
1430,szydowiecki,6.0,0.0,2021-03-06
1432,warszawski zachodni,81.0,0.0,2021-03-06
1433,wgrowski,14.0,0.0,2021-03-06
1434,woomiski,141.0,0.0,2021-03-06
1435,wyszkowski,33.0,3.0,2021-03-06
1436,zwoleski,7.0,0.0,2021-03-06
1437,uromiski,9.0,1.0,2021-03-06
1438,yrardowski,38.0,0.0,2021-03-06
1461,Ostroka,3.0,0.0,2021-03-06
1462,Pock,65.0,1.0,2021-03-06
1463,Radom,36.0,3.0,2021-03-06
1464,Siedlce,8.0,0.0,2021-03-06
1465,Warszawa,1183.0,9.0,2021-03-06
1601,brzeski,9.0,1.0,2021-03-06
1602,gubczycki,14.0,0.0,2021-03-06
1603,kdzierzysko-kozielski,53.0,0.0,2021-03-06
1604,kluczborski,15.0,0.0,2021-03-06
1605,krapkowicki,8.0,0.0,2021-03-06
1606,namysowski,13.0,0.0,2021-03-06
1607,nyski,42.0,2.0,2021-03-06
1608,oleski,1.0,0.0,2021-03-06
1609,opolski,19.0,0.0,2021-03-06
1610,prudnicki,13.0,0.0,2021-03-06
1611,strzelecki,10.0,0.0,2021-03-06
1661,Opole,42.0,0.0,2021-03-06
1801,bieszczadzki,13.0,1.0,2021-03-06
1802,brzozowski,8.0,2.0,2021-03-06
1803,dbicki,18.0,1.0,2021-03-06
1804,jarosawski,65.0,0.0,2021-03-06
1805,jasielski,24.0,1.0,2021-03-06
1806,kolbuszowski,8.0,0.0,2021-03-06
1807,kronieski,26.0,1.0,2021-03-06
1808,leajski,23.0,0.0,2021-03-06
1809,lubaczowski,13.0,0.0,2021-03-06
1810,acucki,20.0,0.0,2021-03-06
1811,mielecki,30.0,0.0,2021-03-06
1812,niaski,10.0,0.0,2021-03-06
1813,przemyski,29.0,0.0,2021-03-06
1814,przeworski,24.0,0.0,2021-03-06
1815,ropczycko-sdziszowski,22.0,0.0,2021-03-06
1816,rzeszowski,72.0,3.0,2021-03-06
